Query_id	TC_number
total_1562679	3.A.1.5.11
total_1562968	9.A.34.2.1
total_15632163	3.A.1.2.13
total_15632257	3.A.1.6.1
total_156363	3.A.7.15.1
total_15637268	3.A.1.3.19
total_15638922	3.A.1.4.1
total_15639190	3.A.1.7.1
total_15639496	3.A.1.5.27
total_15640038	3.A.1.3.5
total_15640039	3.A.1.3.11
total_15643032	3.A.1.107.3
total_15643543	3.A.1.7.1
total_15646030	3.A.1.8.1
total_15646031	3.A.1.1.1
total_15646625	3.A.1.103.1
total_15647626	3.A.1.4.5
total_1564766	3.A.1.27.5
total_15648841	3.A.1.11.1
total_15650202	2.A.33.1.2
total_15651131	3.A.1.1.16
total_15654524	3.A.1.5.18
total_15657539	3.A.15.2.1
total_15661370	3.A.1.17.5
total_15661928	3.A.1.5.12
total_15662157	3.A.1.1.23
total_1566644	2.A.1.3.11
total_15669992	2.A.1.6.6
total_15670254	3.A.1.1.5
total_1567228	3.A.1.1.24
total_15673260	3.A.1.7.1
total_1567382	2.A.1.6.7
total_15674884	3.A.1.108.1
total_15675261	3.A.1.107.1
total_15680801	3.A.1.1.3
total_15683011	3.A.1.3.8
total_15683552	9.A.34.1.1
total_1568690	3.A.1.5.20
total_15688307	3.A.1.125.1
total_15689700	3.A.1.4.1
total_15689701	3.A.1.4.1
total_15690817	3.A.1.17.4
total_15691391	3.A.1.125.2
total_15691954	3.A.1.1.16
total_15692037	3.A.1.1.3
total_156925	3.A.1.106.3
total_15692602	3.A.1.9.1
total_156928	3.A.1.16.2
total_15692875	1.A.2.2.2
total_15693030	3.A.1.4.6
total_15693600	3.A.1.17.4
total_15694748	3.A.1.7.1
total_15695542	3.A.1.7.1
total_15695995	1.A.22.1.1
total_15696645	2.A.56.1.1
total_15696995	3.A.1.120.6
total_15697081	3.A.1.1.3
total_15697816	3.A.1.1.22
total_15701779	3.A.1.1.35
total_15702830	3.A.1.1.23
total_15702843	3.A.1.5.19
total_15704490	3.A.1.5.20
total_15706299	2.A.6.2.17
total_15708118	3.A.1.6.3
total_15708369	3.A.1.5.11
total_15710498	3.A.1.6.1
total_15710500	3.A.1.6.1
total_15711802	3.A.1.106.8
total_15713649	3.A.1.5.21
total_15713650	3.A.1.5.21
total_15717818	3.A.1.6.3
total_15718452	3.A.15.1.1
total_15720162	3.A.1.6.3
total_15720163	3.A.1.6.3
total_15724248	3.A.1.9.2
total_15724432	3.A.1.1.34
total_15725766	3.A.1.6.2
total_15725993	2.A.1.6.8
total_15729847	3.A.1.132.4
total_15730003	3.A.1.5.15
total_15730873	3.A.1.5.20
total_1573096	3.A.1.5.12
total_15731633	3.A.1.5.22
total_15731972	3.A.1.12.10
total_1573220	3.A.1.16.3
total_1573221	3.A.1.16.1
total_1573443	2.A.89.1.2
total_15737218	3.A.1.3.8
total_15739033	3.A.1.6.2
total_15740276	3.A.1.122.2
total_15741906	3.A.1.27.5
total_15743060	3.A.1.20.1
total_15745105	2.A.33.1.2
total_1574723	3.A.1.3.10
total_157504	3.A.1.122.2
total_15750433	3.A.1.5.11
total_15751464	3.A.15.2.1
total_15754242	2.A.1.6.7
total_15754642	3.A.1.6.3
total_15755387	3.A.1.4.1
total_15755388	3.A.1.4.1
total_15756121	3.A.1.3.16
total_15756415	3.A.1.1.26
total_15757712	1.B.42.1.2
total_15758822	3.A.1.4.1
total_15758950	3.D.1.2.1
total_15759813	3.A.1.27.3
total_15760005	3.A.15.2.1
total_1576061	3.A.1.7.1
total_15760870	8.A.8.1.1
total_15762358	3.A.1.5.15
total_15762359	3.A.1.5.19
total_1576248	3.A.1.5.20
total_15763727	2.A.4.1.3
total_15766849	3.A.15.2.1
total_15767545	3.A.1.3.6
total_15767546	3.A.1.3.6
total_15768953	3.A.1.7.1
total_1576918	3.A.15.2.1
total_157738	3.A.1.34.1
total_15775577	3.A.1.11.1
total_15780444	2.A.56.3.1
total_1578370	9.B.14.2.2
total_15784373	2.A.23.1.3
total_15786935	3.A.15.2.1
total_15787833	1.B.42.1.2
total_15790520	3.D.1.6.3
total_15791404	3.A.1.5.22
total_15794600	2.A.63.1.1
total_15799835	3.A.1.4.1
total_15800923	3.A.1.107.1
total_1580371	3.B.1.1.2
total_15804632	2.A.34.1.2
total_15805495	3.A.1.16.2
total_15805740	3.B.1.1.2
total_15805792	3.A.1.120.6
total_1580621	9.B.24.2.2
total_1580946	3.A.1.11.2
total_15811202	3.A.1.11.3
total_15811360	3.A.1.11.2
total_15811361	3.A.1.11.2
total_15811362	3.A.1.11.2
total_15812644	3.A.1.6.2
total_1581290	3.A.1.27.3
total_15814000	2.A.1.56.1
total_158164	3.A.1.5.19
total_15817026	1.B.42.1.2
total_15819257	3.A.1.4.1
total_15819736	3.A.1.3.8
total_15819737	3.A.1.3.8
total_1582106	3.A.1.12.9
total_15822455	3.A.1.5.1
total_15822456	3.A.1.5.22
total_15823219	1.B.42.1.2
total_15824916	3.D.1.5.1
total_15825521	2.A.56.3.1
total_15826987	2.A.23.1.3
total_15827643	3.A.1.5.27
total_15830860	3.A.1.6.1
total_1583164	3.A.1.7.1
total_15832767	3.A.1.3.8
total_15833031	3.A.1.5.1
total_15834244	3.A.1.3.9
total_1583481	2.A.1.2.14
total_15835860	2.A.1.6.8
total_15836882	3.A.1.27.4
total_15842635	3.A.1.120.5
total_1584393	3.A.1.4.1
total_15845460	2.A.23.1.3
total_15848068	3.A.1.2.7
total_15851451	2.A.1.35.1
total_15853597	3.A.1.7.1
total_15854907	3.A.1.6.1
total_15857310	3.A.1.11.2
total_15857833	1.B.42.1.2
total_15860191	3.A.1.27.1
total_15861531	3.A.1.3.4
total_15864521	3.A.1.8.1
total_15864576	3.A.1.17.5
total_15865584	3.A.1.4.1
total_15867893	5.A.3.7.1
total_15868165	3.A.1.1.5
total_15868388	3.A.11.2.1
total_15868948	3.A.1.1.7
total_1587126	3.A.1.105.2
total_15873731	2.A.1.59.2
total_15876379	3.A.1.17.1
total_15876798	3.A.7.15.1
total_15877062	9.B.14.2.3
total_15878003	3.A.1.6.1
total_15879109	3.A.1.17.4
total_15879436	2.A.53.4.1
total_15880808	3.A.1.7.1
total_15881981	3.A.1.3.8
total_15883210	3.A.1.5.20
total_15887450	1.A.30.1.1
total_1588788	3.A.1.4.4
total_15889290	3.A.1.1.22
total_15889291	3.A.1.1.22
total_15892451	3.A.1.17.4
total_15893883	9.B.14.2.2
total_15894234	3.A.1.103.1
total_15894308	3.A.1.122.2
total_15896684	3.A.1.5.24
total_15897085	3.A.1.1.25
total_15897495	3.A.7.15.1
total_15899759	3.A.1.3.8
total_15901265	2.A.6.2.16
total_15903752	2.A.1.35.1
total_1590529	2.A.1.8.8
total_1590561	3.A.14.1.1
total_15905718	3.A.1.103.1
total_15906160	3.A.1.12.10
total_15907566	3.A.1.27.5
total_15910339	3.A.1.5.1
total_15910639	3.A.1.27.3
total_15911201	3.A.1.1.25
total_15911815	3.A.1.5.1
total_15912231	1.A.11.1.4
total_15912832	3.A.1.1.23
total_15913625	3.A.1.5.20
total_15915491	3.A.1.17.3
total_15915698	3.A.7.15.1
total_15917170	3.A.1.7.1
total_15919534	3.A.1.6.1
total_15920197	3.A.1.1.32
total_15920747	3.A.15.2.1
total_15922631	3.A.2.1.2
total_15922954	3.D.1.6.4
total_15926391	3.A.1.1.4
total_15929867	3.A.7.15.1
total_15930982	1.A.8.2.1
total_15931429	3.A.2.1.2
total_15932042	3.A.1.5.12
total_15933624	3.A.1.2.13
total_15934125	2.A.1.6.3
total_15938650	3.A.1.1.16
total_15938657	3.A.1.8.1
total_15938710	2.A.63.1.1
total_15944759	3.A.1.122.2
total_1594569	9.B.27.2.3
total_15947454	3.A.7.15.1
total_15948193	3.A.7.15.1
total_15951111	3.A.1.4.5
total_15953939	3.A.1.102.1
total_15954208	3.A.1.1.32
total_15955343	3.A.1.27.1
total_15956229	3.A.1.110.3
total_15956290	3.A.1.4.5
total_15956622	3.A.1.16.1
total_15958126	3.A.1.5.15
total_15958586	2.A.1.14.3
total_15960398	3.A.1.6.1
total_15960399	3.A.1.6.1
total_15964078	2.A.1.35.2
total_15964162	2.A.1.6.8
total_15966692	3.A.1.102.1
total_15967274	3.A.1.17.1
total_15968738	3.A.1.16.2
total_15969564	3.A.15.2.1
total_15970541	3.A.1.4.1
total_15971559	5.A.3.4.2
total_1597215	2.A.1.59.2
total_15972179	3.A.1.3.15
total_15973176	3.A.1.122.7
total_1597513	3.A.1.27.5
total_15976423	3.D.4.10.2
total_15976438	3.B.1.1.2
total_15977854	3.A.1.11.2
total_15985983	3.A.1.6.1
total_15988081	3.A.1.12.2
total_15988723	3.A.1.1.3
total_15989383	3.A.6.2.1
total_15990559	3.A.1.5.27
total_15990950	1.B.12.4.1
total_15992408	3.A.1.6.1
total_15996638	9.B.14.2.2
total_15996745	3.A.7.15.1
total_15997392	3.A.1.6.1
total_1599800	3.A.1.102.1
total_16001688	3.A.1.17.4
total_16002749	3.A.1.5.11
total_16003627	3.A.1.1.11
total_16005477	3.A.1.6.2
total_16009026	3.A.1.11.6
total_16010408	3.A.1.7.1
total_16013808	3.A.1.4.1
total_16015406	3.A.1.6.1
total_1601657	3.A.1.1.24
total_16018886	3.A.1.5.11
total_16018897	3.A.1.1.24
total_1601934	3.D.4.7.1
total_16021068	3.A.1.3.15
total_16023252	3.A.1.2.2
total_16023253	3.A.1.2.2
total_16024086	1.A.30.2.2
total_16026069	3.A.1.120.6
total_16027567	3.A.1.4.1
total_16028564	3.A.1.5.22
total_1602900	3.A.1.1.33
total_1602901	3.A.1.1.33
total_16035894	3.A.1.5.27
total_16037969	3.A.1.122.3
total_16039857	3.A.1.4.1
total_16043730	3.A.1.120.5
total_16044599	9.B.14.2.3
total_16048021	3.A.1.122.2
total_16048078	3.A.1.5.12
total_1604998	3.A.1.7.1
total_1605049	3.A.1.7.1
total_16055940	3.A.1.8.1
total_16058640	3.A.1.1.32
total_16058641	3.A.1.1.32
total_16060149	3.A.1.132.4
total_16061568	3.A.5.1.1
total_16062314	2.A.56.3.1
total_16063096	3.A.1.11.2
total_16063375	3.A.1.1.16
total_16063520	3.A.1.6.2
total_1606394	3.A.1.16.2
total_1606395	3.A.1.16.2
total_1606396	3.A.1.16.1
total_1606398	1.A.11.1.4
total_16066525	3.A.1.4.1
total_16066530	3.A.1.4.1
total_16066538	3.A.1.4.1
total_16066546	2.A.80.1.1
total_16067285	3.A.1.115.1
total_16071308	3.A.1.141.1
total_16072884	2.A.7.1.3
total_16074571	3.A.1.11.6
total_16076435	3.A.1.122.2
total_16077651	3.A.1.17.5
total_16077970	2.A.56.3.1
total_16077971	2.A.56.3.1
total_16078696	3.A.1.5.11
total_16079250	3.A.1.5.1
total_16080756	3.A.1.9.1
total_16081968	3.A.1.107.3
total_16082229	2.A.1.6.8
total_16085838	3.D.2.2.1
total_16086835	2.A.80.1.1
total_16087777	3.A.1.109.2
total_16091892	3.A.1.4.6
total_16092682	3.A.1.5.20
total_1609570	3.A.1.1.7
total_16097210	3.A.1.27.4
total_16099645	3.A.1.1.4
total_16100322	9.A.34.1.1
total_16100667	3.A.1.5.2
total_16101105	2.A.7.22.2
total_1610207	1.B.42.1.2
total_16104299	3.A.1.4.6
total_16106899	3.A.1.6.1
total_16106900	3.A.1.6.1
total_16107020	3.A.1.5.20
total_16107114	1.A.33.1.2
total_16107328	3.A.1.122.2
total_16108502	3.A.1.1.17
total_16110927	3.A.1.6.2
total_16111058	2.A.72.1.1
total_16111776	2.A.37.1.2
total_16114945	3.D.1.6.4
total_16116668	3.A.1.5.15
total_16118065	5.B.3.1.1
total_16122615	3.A.1.1.22
total_16124278	3.A.1.1.25
total_16124558	3.A.1.125.1
total_1612578	3.A.1.11.1
total_16125982	3.A.15.1.1
total_16129880	3.A.1.4.1
total_16130073	1.B.42.1.2
total_16130746	3.A.1.5.12
total_16130879	3.A.1.4.1
total_16131095	3.A.1.5.13
total_1613211	3.A.1.5.1
total_16134745	1.B.42.1.2
total_16135009	3.A.1.5.17
total_16135010	3.A.1.5.17
total_16136846	9.B.59.1.1
total_16141103	3.A.1.3.19
total_16141104	3.A.1.3.19
total_16141105	3.A.1.3.4
total_16142552	3.D.1.2.1
total_16144127	3.A.1.5.11
total_16145420	3.A.1.125.1
total_16146070	3.A.1.2.13
total_16146087	3.A.1.3.9
total_16146088	3.A.1.3.9
total_16146090	3.A.1.3.9
total_16146091	3.A.1.3.9
total_16151244	3.A.1.2.14
total_16151587	3.A.1.122.2
total_16153542	3.D.4.10.2
total_16154209	3.A.1.11.2
total_16154433	3.A.1.5.20
total_16154434	3.A.1.5.20
total_16155821	8.A.1.1.2
total_16155822	2.A.1.3.2
total_1615765	2.A.1.14.3
total_16158162	3.A.1.1.19
total_1616741	8.A.7.1.1
total_16167770	3.A.1.210.9
total_161688	3.A.1.6.2
total_16168860	3.A.1.4.2
total_16169348	3.A.1.15.10
total_16169349	3.A.1.15.10
total_161700	3.A.1.1.22
total_16170998	3.A.1.4.4
total_16173956	3.A.7.4.1
total_16174680	9.A.18.1.1
total_1617607	3.A.1.11.1
total_16176618	3.A.1.5.12
total_16178817	3.A.1.107.3
total_16180762	3.A.1.12.4
total_16180772	3.A.1.4.1
total_16181771	2.A.1.6.8
total_16182336	3.A.1.1.16
total_16186151	3.A.1.5.17
total_1618769	3.A.1.1.5
total_16188260	3.A.1.6.1
total_16188261	3.A.1.6.1
total_16189203	3.A.1.1.25
total_16190964	3.A.1.1.3
total_16193187	3.A.1.16.2
total_16194573	1.B.42.1.2
total_16195103	3.A.1.2.9
total_1619662	2.A.56.1.1
total_1619663	2.A.56.1.1
total_16200698	3.A.1.1.22
total_16202412	2.A.1.35.1
total_1620417	3.A.1.125.1
total_16205422	3.A.1.2.5
total_16206884	2.A.1.59.2
total_1620730	3.D.4.6.1
total_16209196	3.A.1.15.10
total_16213714	2.A.1.7.8
total_1621587	9.A.18.1.2
total_16217014	1.A.11.1.1
total_16219255	3.D.1.6.3
total_1622040	3.A.1.1.24
total_16222527	2.A.23.1.3
total_16222565	3.A.15.2.1
total_16223501	3.A.1.5.21
total_16224988	3.A.1.2.7
total_16224989	3.A.1.2.7
total_1622692	3.A.1.1.24
total_16227725	2.A.1.6.8
total_16229543	3.A.1.3.10
total_16231383	3.A.1.4.5
total_16231384	3.A.1.4.4
total_16231385	3.A.1.4.4
total_16236023	3.A.1.122.2
total_16237612	3.A.1.5.27
total_1623788	3.A.1.12.3
total_16237888	2.A.23.1.3
total_16238996	3.A.1.122.2
total_16239019	3.A.1.1.16
total_16241476	3.A.1.1.32
total_16242175	3.A.1.1.7
total_16242416	9.B.14.2.2
total_16242417	3.A.1.107.1
total_1624283	3.A.1.2.13
total_16242913	1.B.33.1.3
total_16245110	3.A.1.3.7
total_16245309	3.A.11.2.1
total_1624634	1.B.42.1.2
total_16246423	1.B.42.1.2
total_16248326	3.A.1.125.1
total_16249419	3.A.1.1.11
total_16250508	2.A.23.1.3
total_16251500	3.A.1.5.20
total_16251824	3.A.1.5.27
total_16254845	3.A.1.1.35
total_16254847	3.A.1.1.25
total_16256576	3.A.1.11.1
total_16259368	3.A.1.7.1
total_16259369	3.A.1.7.1
total_16259370	3.A.1.7.1
total_16259787	3.A.1.2.14
total_16260104	3.A.1.27.2
total_16260113	3.A.1.1.3
total_16260525	3.A.1.1.24
total_16262708	3.A.1.9.1
total_1626283	3.A.1.6.1
total_16264141	3.A.1.210.2
total_16265742	2.A.1.2.39
total_16266989	3.A.1.109.1
total_16269886	3.A.7.15.1
total_16270732	3.D.2.2.1
total_16270859	3.A.1.3.8
total_16270860	3.A.1.3.8
total_16272017	3.A.1.15.10
total_16272206	3.B.1.1.2
total_16272212	3.A.1.3.10
total_16272369	8.A.7.1.1
total_16273243	3.A.1.16.1
total_16275505	2.A.23.1.3
total_16275763	3.A.1.5.27
total_16276266	3.A.1.103.1
total_16277788	3.A.1.6.1
total_16277805	3.A.1.16.3
total_16279319	5.A.4.1.1
total_16279621	3.A.1.3.9
total_16284913	3.A.1.1.35
total_16285713	3.A.1.2.5
total_16285908	3.A.1.11.6
total_1628641	3.A.1.12.11
total_16287498	3.A.1.6.1
total_16292975	3.A.1.3.10
total_16293794	3.A.1.5.11
total_16294913	3.A.1.17.4
total_16298599	3.A.1.16.3
total_16298600	3.A.1.16.3
total_16299452	3.A.1.4.1
total_16301837	3.A.1.9.1
total_16302553	3.A.3.7.1
total_16303900	3.A.1.12.9
total_16304581	2.A.23.1.3
total_16306649	3.A.1.107.1
total_16306845	3.A.1.9.1
total_163084	3.A.1.122.2
total_16308941	3.A.1.124.1
total_16310545	3.A.1.5.20
total_16312358	3.A.1.1.35
total_1631724	3.B.1.1.2
total_16317330	3.A.1.8.1
total_1632164	3.A.1.3.9
total_16322045	3.A.1.4.1
total_16322538	1.A.30.1.1
total_16322687	3.A.1.1.24
total_16323046	3.A.1.2.8
total_16325439	3.A.6.1.1
total_16336574	3.A.1.17.5
total_16337760	3.A.1.1.3
total_16341274	3.A.1.3.8
total_16341758	3.A.1.3.4
total_16342739	3.A.1.15.10
total_16342740	3.A.1.15.10
total_16344878	3.A.1.1.25
total_16345549	3.A.1.7.1
total_16345550	3.A.1.7.1
total_16345551	3.A.1.7.1
total_16345793	1.A.8.3.1
total_16345798	2.A.34.1.1
total_1634584	3.A.1.4.5
total_16351293	2.A.1.7.1
total_1635273	2.A.72.1.1
total_1635284	3.A.1.210.9
total_16353351	3.A.1.11.4
total_16354310	2.A.3.14.1
total_16354359	3.A.1.2.7
total_16355626	3.A.1.11.2
total_16355627	3.A.1.11.2
total_16357909	3.A.1.10.4
total_16358475	3.A.1.1.22
total_1635979	3.A.1.11.2
total_1636075	3.A.1.5.15
total_16360809	3.A.1.7.1
total_16360819	3.A.1.5.1
total_16360820	3.A.1.5.22
total_16361324	2.A.1.6.8
total_1636285	3.A.1.27.4
total_1636288	3.A.1.109.2
total_16364677	1.A.22.1.4
total_16365635	3.A.1.5.20
total_16366699	3.A.1.107.1
total_16367316	3.A.1.16.3
total_16368174	3.A.1.9.1
total_163741	3.A.1.17.4
total_16375555	3.D.1.6.3
total_16381302	3.A.1.114.1
total_16382160	3.A.1.14.19
total_16382234	3.A.1.1.8
total_16382403	2.A.14.1.2
total_16383700	3.A.1.1.10
total_16384125	3.A.1.6.1
total_16384849	3.A.1.132.3
total_16385224	3.A.1.1.25
total_1638694	3.A.1.11.2
total_16389649	1.A.30.2.1
total_1639241	3.A.1.105.3
total_16392664	3.A.1.27.2
total_1639344	2.A.1.7.6
total_16393995	3.A.1.1.10
total_16395558	3.A.1.1.7
total_16395652	3.A.1.5.24
total_16398816	3.A.1.16.2
total_16401914	3.D.4.5.1
total_16402321	3.A.1.3.8
total_16405124	3.A.15.2.1
total_16405218	3.A.1.106.8
total_16405423	2.A.1.40.2
total_1640745	3.A.1.1.16
total_16409366	3.A.1.8.1
total_16409367	3.A.1.8.1
total_16414368	3.A.1.1.3
total_16414370	3.A.1.1.3
total_16414840	2.A.23.1.3
total_16415290	3.A.1.24.1
total_16415583	3.A.1.4.6
total_16418262	3.A.1.27.3
total_16420744	3.A.1.3.19
total_16422648	2.A.33.1.1
total_16425760	3.A.5.1.1
total_16425761	3.A.1.12.7
total_16426274	3.A.1.5.22
total_16426408	3.A.1.3.8
total_16430410	3.A.1.115.1
total_16431358	3.A.1.5.11
total_16433932	3.A.1.11.3
total_16436161	8.A.8.1.1
total_16440714	3.A.1.1.5
total_16443612	3.A.1.5.24
total_16443852	3.A.1.120.6
total_1644636	3.A.1.105.2
total_16446878	3.A.1.5.27
total_16447935	9.A.34.1.1
total_1644821	3.A.1.12.6
total_16449480	3.A.1.122.2
total_16452625	3.A.1.7.1
total_16453010	3.A.1.17.4
total_16455585	3.A.1.7.1
total_16456045	3.A.1.3.8
total_16456747	3.A.1.2.11
total_16457044	3.A.1.7.1
total_16457045	3.A.1.7.1
total_16461179	3.A.1.20.1
total_16462008	3.A.1.7.1
total_16462065	3.A.1.2.6
total_1646614	3.A.6.2.1
total_16466154	3.A.1.1.25
total_16467345	3.A.1.110.10
total_16468048	3.A.1.6.1
total_16471614	3.A.1.5.2
total_1647276	3.A.1.5.20
total_16477930	3.A.1.14.21
total_1647860	3.A.1.6.1
total_16479098	3.A.1.1.1
total_1647953	1.A.30.1.1
total_16484095	3.A.1.6.4
total_16484288	2.A.1.25.2
total_1648524	4.C.1.1.4
total_16486468	3.A.1.122.2
total_16487216	3.A.1.2.1
total_16490196	3.A.1.105.1
total_16491828	9.B.14.2.3
total_16492912	3.A.1.6.1
total_16494868	3.A.1.2.2
total_16496334	3.A.1.1.28
total_16497831	3.A.1.1.25
total_16500345	3.A.1.4.5
total_16501121	9.B.18.1.1
total_16505898	3.A.1.103.1
total_1651362	3.A.1.11.2
total_16514756	3.A.1.5.20
total_16515649	3.A.1.4.5
total_16516551	3.A.1.5.20
total_16517511	3.A.1.5.12
total_16523916	3.A.1.3.8
total_16524189	3.A.1.27.3
total_16529858	3.A.1.1.10
total_16532549	2.A.1.14.3
total_16535410	3.A.1.8.1
total_16537103	3.A.1.125.2
total_16539140	3.A.1.125.1
total_16541296	3.A.1.3.8
total_1654137	3.A.1.1.20
total_1654141	2.A.63.1.1
total_16543320	3.A.1.128.2
total_16543908	3.A.6.2.1
total_16544496	3.A.1.1.3
total_16544872	2.A.1.3.23
total_16545895	3.A.1.105.2
total_16548163	3.A.1.7.1
total_16548164	3.A.1.7.1
total_16549889	3.A.1.34.1
total_16551634	3.A.1.5.21
total_16553730	3.A.1.6.2
total_16553929	9.A.10.2.2
total_16554070	3.A.1.5.19
total_1655421	3.A.1.4.4
total_16554774	3.A.1.5.27
total_16555066	3.A.1.11.2
total_16555067	3.A.1.11.2
total_16555194	3.A.1.1.10
total_16555740	3.A.1.122.8
total_165558	3.A.1.105.4
total_165559	3.A.1.105.4
total_16556570	3.A.15.2.1
total_16557103	3.A.1.102.1
total_16557149	3.A.1.27.3
total_1655778	3.A.1.4.1
total_1655971	3.A.1.105.1
total_16559911	3.A.1.15.7
total_16560886	3.A.1.8.1
total_16562002	3.A.1.122.2
total_16562593	3.A.1.14.19
total_16563880	3.A.1.1.10
total_16564061	3.A.1.8.2
total_16564359	2.A.1.35.1
total_16565141	3.A.1.5.27
total_16565217	3.A.1.5.15
total_16565597	3.A.1.125.1
total_1656600	3.A.1.1.3
total_1656601	3.A.1.1.3
total_16566242	3.A.1.8.1
total_16574257	2.A.1.6.2
total_16574423	5.A.3.10.1
total_16576050	3.A.1.1.26
total_16576214	3.A.1.5.20
total_16577695	3.A.1.3.10
total_16578549	3.A.1.106.5
total_1658169	3.A.1.125.1
total_16581822	3.A.1.27.1
total_16584318	2.A.1.3.23
total_1658638	9.B.32.1.3
total_1658797	9.B.30.1.1
total_16588113	3.A.11.2.3
total_16588172	3.A.1.3.11
total_16590034	2.A.7.1.4
total_16590212	2.A.56.1.1
total_16590220	3.A.1.5.20
total_16590806	3.A.1.8.1
total_16591097	3.A.1.5.1
total_16591623	3.A.1.103.1
total_16592072	3.A.1.122.2
total_16595906	3.A.1.16.1
total_16602117	2.A.1.6.8
total_16602454	3.A.1.11.2
total_16602455	3.A.1.11.2
total_16602456	3.A.1.11.2
total_1660294	2.A.1.6.7
total_16603910	2.A.56.3.2
total_16606197	3.A.1.3.14
total_16607452	3.A.1.15.10
total_1660799	3.A.1.3.14
total_16608474	3.A.1.2.7
total_16610726	3.B.1.1.2
total_16613546	2.A.33.1.2
total_16614676	3.A.1.4.1
total_16616059	3.A.1.5.2
total_16616060	3.A.1.5.21
total_16619531	3.A.1.4.1
total_16619590	3.A.15.2.1
total_16619894	3.A.1.5.20
total_16620454	3.A.1.1.33
total_16621329	2.A.6.2.39
total_16622928	3.A.1.12.7
total_16623026	3.A.1.5.20
total_16624158	3.A.15.2.1
total_16624237	3.A.1.4.4
total_16624489	3.A.1.17.4
total_16624721	3.A.1.2.7
total_16624861	3.A.1.7.1
total_16625799	3.A.1.5.20
total_16629851	2.A.56.3.1
total_1663079	3.A.1.11.1
total_16630881	3.A.1.1.32
total_16631303	3.A.1.15.10
total_1663226	3.A.1.10.1
total_16632996	1.A.33.1.2
total_16634094	3.A.1.3.19
total_16635371	2.A.53.4.1
total_16637869	3.D.1.1.1
total_1664003	3.A.1.3.15
total_16641884	3.A.1.8.1
total_16642418	2.A.80.1.1
total_16642711	2.A.1.25.2
total_16645396	2.A.6.2.35
total_16645864	3.A.1.2.2
total_1664611	1.A.33.1.2
total_1664708	1.B.42.1.2
total_1664799	3.A.1.3.12
total_16649538	2.A.1.6.6
total_16649568	1.B.42.1.2
total_16653192	3.A.1.5.12
total_16653270	3.A.1.7.1
total_16656208	2.A.80.1.1
total_16657571	2.A.17.1.1
total_16658382	3.A.1.1.22
total_16658383	3.A.1.1.16
total_16659205	2.A.1.2.26
total_16660160	3.A.1.7.1
total_16663223	3.A.1.1.25
total_16664588	5.A.3.5.1
total_16665204	1.A.30.1.1
total_16666666	1.A.2.2.2
total_1666738	3.A.1.17.1
total_16667558	1.A.8.3.1
total_16668066	3.A.1.3.19
total_16668643	3.A.7.5.1
total_16669252	3.A.1.5.22
total_16675408	3.A.1.4.1
total_16675583	3.A.1.5.20
total_16675786	3.A.1.3.8
total_16677358	3.A.6.1.1
total_16678755	9.B.14.1.2
total_16678870	3.A.1.1.4
total_16686042	3.A.1.3.15
total_16686571	3.A.1.3.15
total_16687151	3.A.1.1.17
total_16688304	2.A.80.1.1
total_16689949	2.A.1.6.6
total_16690497	3.A.1.1.32
total_16690592	3.A.1.1.6
total_16692274	9.A.34.1.1
total_1669261	3.A.1.16.2
total_16693328	3.A.1.3.8
total_1669655	3.A.1.1.23
total_16701651	3.A.1.11.2
total_16702441	3.A.1.5.19
total_1670269	2.A.58.2.1
total_16702698	3.A.1.16.2
total_16703536	3.A.6.2.1
total_16706403	3.A.1.5.27
total_16711889	2.A.56.3.1
total_1671353	3.A.1.4.4
total_1671355	3.A.1.4.4
total_16714286	1.B.42.1.2
total_1671444	3.A.1.122.3
total_16714741	3.A.1.124.3
total_16718152	3.A.1.5.20
total_16723194	3.A.1.16.1
total_16724201	3.A.1.128.2
total_16724209	3.A.1.6.1
total_16724745	3.A.1.5.19
total_16725188	1.A.33.1.2
total_16726632	3.A.1.11.1
total_16731150	3.A.1.15.10
total_1673493	2.A.1.59.2
total_167362	3.A.1.5.24
total_167363	3.A.1.5.24
total_167364	3.A.1.5.2
total_16736579	3.B.1.1.2
total_16741916	3.A.1.6.1
total_16743088	1.B.42.1.2
total_16744624	3.A.7.15.1
total_16745153	3.A.1.7.1
total_16745160	1.A.30.1.2
total_16746604	5.A.3.1.2
total_16747766	3.A.1.6.4
total_16748005	3.A.1.11.2
total_16748292	3.A.1.5.11
total_16748956	3.A.1.27.4
total_1675086	3.A.1.2.4
total_16751019	3.A.1.1.8
total_16751805	2.A.1.8.2
total_16753622	3.A.1.6.1
total_16755762	3.A.1.1.23
total_16757298	3.A.1.17.4
total_16758644	2.A.1.14.25
total_16759806	3.A.1.11.2
total_1676003	3.A.1.11.2
total_1676004	3.A.1.11.2
total_16764495	3.A.6.2.1
total_16765509	1.B.42.1.2
total_16767661	3.A.1.1.22
total_1676915	3.A.10.2.1
total_16769275	3.A.1.11.2
total_16769753	3.B.1.1.2
total_16776221	3.A.1.11.4
total_16776223	3.A.1.11.6
total_16776845	3.A.1.4.1
total_16778018	3.A.1.16.1
total_16778245	3.A.1.11.2
total_1677929	3.A.1.7.2
total_16781933	3.A.1.11.2
total_16781934	3.A.1.11.2
total_1678222	3.A.1.1.11
total_16783525	3.A.1.109.1
total_16783561	3.A.1.16.1
total_1678434	2.A.23.1.3
total_16786157	3.A.1.1.17
total_16786812	3.A.1.4.1
