Query_id	TC_number
total_503931	3.A.6.2.1
total_5047199	1.B.12.4.1
total_5065270	9.B.45.1.1
total_507175	1.B.33.1.3
total_5080491	2.A.89.3.1
total_5100217	3.A.6.3.1
total_5103818	4.A.1.1.7
total_5110924	9.B.42.1.1
total_512645	9.A.34.2.1
total_5146315	3.A.5.1.1
total_515805	3.A.6.1.1
total_5169834	2.A.95.1.4
total_5175494	3.A.6.2.1
total_5178443	1.A.30.1.6
total_5178922	9.A.34.1.1
total_5229288	8.A.21.1.1
total_5236743	2.A.23.1.3
total_5252245	3.A.9.1.1
total_5269806	2.A.2.6.2
total_527090	1.A.30.2.2
total_5274203	2.A.80.1.1
total_5311609	2.A.23.1.3
total_5313356	3.A.6.2.1
total_5323190	1.A.22.1.4
total_5324239	2.A.2.6.3
total_5338974	9.B.42.1.1
total_5346866	3.A.6.2.1
total_5378188	3.A.6.2.1
total_5428327	9.A.41.1.1
total_5429587	1.B.33.1.3
total_544573	3.A.6.2.1
total_544848	9.A.34.1.1
total_5450268	2.A.66.1.9
total_5450443	9.B.42.1.1
total_5452667	3.A.6.2.1
total_5454458	9.A.34.2.1
total_5473669	3.A.5.2.2
total_5492435	3.A.15.2.1
total_5526902	9.A.34.2.1
total_5558929	3.A.5.1.1
total_5561805	3.A.11.2.1
total_5584690	3.A.11.2.3
total_5595029	3.A.6.2.1
total_5599296	1.A.30.1.2
total_5604005	9.A.34.2.1
total_5614080	3.A.6.3.1
total_5619091	3.A.15.2.1
total_564523	9.A.34.1.1
total_5682067	3.A.11.2.1
total_5687377	3.A.15.2.1
total_5714032	1.B.22.2.1
total_571927	9.B.42.1.1
total_5721142	2.A.23.1.3
total_5731868	2.A.1.33.2
total_5767901	8.A.21.2.1
total_577606	3.A.15.2.1
total_5780814	9.B.42.1.1
total_5792969	1.A.33.1.2
total_5799609	3.A.1.122.2
total_580276	3.A.12.1.1
total_581070	2.A.7.22.2
total_5849682	9.A.34.2.1
total_5857671	3.A.15.2.1
total_5876439	1.A.33.1.2
total_5883238	3.A.6.2.1
total_588831	3.A.15.3.1
total_5895066	2.A.72.1.1
total_5903356	1.B.12.4.1
total_591458	2.A.80.1.1
total_5922414	9.A.34.1.1
total_5945325	1.B.22.2.1
total_5947592	3.A.7.15.1
total_5951958	2.A.6.2.4
total_5953904	3.A.6.3.1
total_5955507	3.A.15.1.1
total_5981391	3.A.6.2.1
total_6021161	2.C.1.2.1
total_6023255	3.A.6.2.1
total_6027811	1.B.12.4.1
total_6040546	3.A.6.2.1
total_6040547	3.A.6.2.1
total_6042555	3.A.6.2.1
total_6043739	3.A.7.15.1
total_6070526	3.A.6.3.1
total_607339	9.A.34.1.1
total_6093926	9.B.42.1.1
total_6100577	3.A.6.2.1
total_6145344	3.A.6.2.1
total_6150096	1.B.12.4.1
total_615342	9.A.34.1.1
total_6164026	9.A.34.2.1
total_6177637	9.A.8.1.4
total_6187912	1.B.12.4.1
total_6191291	2.A.89.1.2
total_6200265	3.A.6.3.1
total_6200879	3.A.7.15.1
total_6201623	3.A.15.2.1
total_6210305	3.A.6.3.1
total_6215354	9.A.34.2.1
total_6217790	8.A.3.2.3
total_6228654	3.A.15.2.1
total_6279635	9.A.34.2.1
total_6280188	3.A.11.2.1
total_628217	3.A.15.2.1
total_6289878	2.A.1.7.9
total_6299655	3.A.1.132.3
total_6324646	1.B.12.4.1
total_6334	9.A.34.1.1
total_6355208	2.A.6.1.4
total_6382217	3.A.6.2.1
total_6398017	9.A.34.2.1
total_6433357	3.A.6.2.1
total_644991	1.B.22.2.1
total_646897	9.B.3.1.3
total_647241	3.A.6.3.1
total_647242	3.A.6.3.1
total_6522634	3.A.6.2.1
total_6533027	2.A.6.2.19
total_654831	1.A.30.1.6
total_6556819	3.A.6.2.1
total_6565232	9.A.34.1.1
total_6577152	9.A.34.1.1
total_6584634	2.A.23.1.3
total_6593386	3.A.6.2.1
total_6594030	3.A.6.2.1
total_661391	2.A.6.2.10
total_6616032	9.A.34.1.1
total_6632253	9.A.34.1.1
total_6645764	3.A.6.3.1
total_666342	9.A.34.2.1
total_6677196	9.A.41.1.1
total_6711305	1.B.12.4.1
total_6715814	9.A.34.2.1
total_6721703	3.A.15.2.1
total_6727929	3.A.6.2.1
total_6728311	3.A.15.2.1
total_6733500	3.A.15.2.1
total_6745335	3.A.6.2.1
total_6755614	9.B.42.1.1
total_675729	2.A.80.1.1
total_6763213	3.A.1.210.1
total_6774114	3.A.6.2.1
total_6802117	3.A.8.1.1
total_6824341	3.D.1.2.1
total_6844335	1.A.30.1.2
total_6848775	1.A.30.1.6
total_6852441	9.B.42.1.1
total_6853661	9.A.41.1.1
total_6898549	1.B.12.4.1
total_6914318	3.A.5.2.2
total_691681	9.A.34.1.1
total_6917461	3.A.6.2.1
total_6937516	2.A.6.2.39
total_6957860	2.A.63.1.3
total_6959287	4.A.1.1.5
total_7015881	3.A.15.2.1
total_7036969	3.A.15.2.1
total_7043514	9.A.34.1.1
total_7044199	2.A.7.22.2
total_7048926	3.A.15.3.1
total_7064173	2.A.6.2.39
total_7087132	3.A.6.3.1
total_7107737	1.A.33.1.2
total_7112761	2.A.6.1.4
total_7126284	9.A.34.2.1
total_7144278	3.A.15.2.1
total_7146908	3.A.6.2.1
total_7146913	3.A.6.2.1
total_7170842	3.A.15.2.1
total_7174568	2.A.1.3.2
total_7175803	2.A.6.2.39
total_7184038	3.A.15.1.1
total_7188385	2.A.19.2.1
total_7189538	2.A.72.1.1
total_7194268	3.A.14.1.1
total_7208195	9.B.14.1.3
total_7227585	3.A.15.2.1
total_723584	3.A.1.27.3
total_7239635	1.A.30.1.6
total_7260039	1.B.22.2.1
total_7290868	9.A.34.2.1
total_7290873	2.A.6.1.3
total_7297128	1.B.33.1.3
total_7297135	2.A.41.2.6
total_729805	3.A.15.2.1
total_730725	3.A.15.2.1
total_7353553	3.A.15.2.1
total_7388886	1.B.12.4.1
total_7404881	3.A.1.4.1
total_7412598	9.A.34.2.1
total_7439989	3.A.15.2.1
total_7445106	3.A.6.2.1
total_7450974	3.A.6.2.1
total_7465998	9.A.34.2.1
total_7465999	9.A.34.2.1
total_7469462	3.A.6.2.1
total_7508147	2.A.23.1.3
total_7562132	3.A.15.2.1
total_7564571	3.A.15.1.1
total_757033	2.A.80.1.1
total_7587880	3.A.6.2.1
total_759417	3.A.6.1.1
total_7595416	4.A.1.1.5
total_7602686	9.A.34.1.1
total_7641233	9.A.34.1.1
total_7652290	9.A.34.2.1
total_7750292	9.A.34.1.1
total_7750299	3.A.15.1.1
total_7753599	3.A.6.2.1
total_7753839	3.A.6.1.1
total_776035	3.A.5.1.1
total_7767121	2.A.64.3.1
total_7804886	9.A.34.1.1
total_780732	1.A.30.1.1
total_7823364	3.A.6.2.1
total_7832996	3.A.6.2.1
total_7835230	9.A.41.1.1
total_7836895	3.A.15.1.1
total_7842187	2.A.6.1.3
total_7851998	3.A.15.2.1
total_7867441	2.A.80.1.1
total_786781	3.D.1.2.1
total_7894747	3.A.6.3.1
total_7918382	3.A.15.2.1
total_7947178	9.A.34.1.1
total_7947771	3.D.1.1.1
total_7951728	3.D.2.2.1
total_7957937	4.A.1.1.5
total_7959117	3.A.11.2.1
total_7988903	3.A.11.2.1
total_7990519	9.A.34.1.1
total_7993348	9.B.75.3.1
total_8033224	3.A.15.2.1
total_8040867	3.A.6.2.1
total_8043454	3.A.1.105.1
total_8048504	2.A.23.1.6
total_8055190	9.A.4.2.1
total_8075379	1.B.12.4.1
total_812984	3.A.6.2.1
total_8151120	2.A.56.1.2
total_8151861	9.A.4.2.1
total_8156883	3.A.6.2.1
total_8216543	3.A.1.106.2
total_8216997	2.A.6.2.39
total_8254000	9.A.34.1.1
total_825546	1.A.30.1.1
total_8274877	3.A.6.3.1
total_8276455	3.A.6.2.1
total_829521	3.A.6.2.1
total_830233	3.A.15.2.1
total_8314570	9.A.34.2.1
total_8320472	3.A.15.2.1
total_8324214	2.A.72.1.1
total_8326859	3.A.11.2.1
total_8346963	3.A.11.2.1
total_8374525	2.A.23.1.6
total_8422828	9.A.34.2.1
total_8463150	3.A.6.2.1
total_8507530	9.A.41.1.1
total_8525907	3.A.15.1.1
total_853831	4.A.1.1.7
total_8539216	3.D.1.2.1
total_8545559	3.A.6.3.1
total_8553924	3.A.6.3.1
total_8562078	3.D.1.5.1
total_8581410	2.A.80.1.1
total_8598607	1.A.30.2.2
total_8607815	8.A.1.1.1
total_8624235	1.B.22.2.1
total_86336	9.A.34.2.1
total_8637166	3.A.18.1.1
total_8642748	2.A.23.1.3
total_8642782	3.A.7.13.1
total_8665714	9.A.4.1.1
total_8672252	3.A.6.2.1
total_8703050	1.C.82.1.1
total_87093	9.B.42.1.1
total_8710764	2.A.80.1.1
total_8711888	3.A.8.1.1
total_8714124	3.A.15.2.1
total_8726555	3.A.6.2.1
total_8758557	2.A.6.4.1
total_8769227	2.A.80.1.1
total_8769465	3.A.15.2.1
total_8780248	3.A.1.124.3
total_8793601	9.A.4.2.1
total_8800081	2.A.6.2.16
total_8804878	1.A.30.1.5
total_8813203	1.B.12.4.1
total_8856857	2.A.64.3.1
total_8886467	4.A.1.1.7
total_8900784	3.A.15.2.1
total_890925	3.A.6.3.1
total_8921876	3.A.6.3.1
total_8927309	3.A.15.2.1
total_8936244	3.A.6.2.1
total_8953394	3.A.3.5.18
total_8961832	2.A.47.3.1
total_8975817	9.B.20.1.2
total_8976601	3.A.1.4.1
total_8978597	9.A.34.1.1
total_9000712	3.A.6.3.1
total_90044	3.A.6.2.1
total_9008033	1.A.30.1.1
total_9026446	3.A.2.1.2
total_9041984	3.A.6.2.1
total_9069847	1.B.12.4.1
total_907084	9.A.41.1.1
total_908213	3.A.6.3.1
total_9089098	1.B.22.2.1
total_909763	2.A.2.6.3
total_910139	3.D.2.2.1
total_9105985	3.A.1.16.2
total_912044	2.A.64.1.1
total_9127486	3.A.11.1.2
total_9147209	1.A.30.2.2
total_9170919	3.A.6.2.1
total_9180180	9.A.34.1.1
total_9194479	9.A.4.2.1
total_919882	2.A.47.1.1
total_9213285	3.A.6.2.1
total_9230546	2.A.23.1.3
total_9281199	2.A.23.1.6
total_9282730	9.A.34.2.1
total_9302787	1.A.30.2.2
total_9306897	3.A.5.4.1
total_9314275	3.A.6.2.1
total_932841	9.A.41.1.1
total_934385	3.A.15.2.1
total_9368968	3.A.6.2.1
total_938560	1.B.12.4.1
total_9399301	3.A.6.2.1
total_9399302	9.A.34.1.1
total_9411746	2.A.23.1.3
total_9415151	3.A.1.105.4
total_9445144	3.A.6.2.1
total_9477525	3.D.2.2.1
total_949310	3.A.15.2.1
total_9523297	3.A.1.122.2
total_9534351	2.A.6.2.9
total_9560568	9.A.34.2.1
total_957568	2.A.1.3.34
total_9617424	3.A.15.2.1
total_9644836	9.A.34.2.1
total_9645258	3.A.15.2.1
total_9651238	3.A.6.2.1
total_9678648	2.A.56.1.1
total_9678867	3.A.1.131.1
total_9728980	9.B.34.1.1
total_9768486	2.A.56.1.1
total_9774113	3.D.2.2.1
total_978169	9.A.34.1.1
total_9841456	4.A.1.1.7
total_9848692	2.A.6.1.4
total_985441	3.A.6.2.1
total_9865120	3.A.6.2.1
total_9873980	3.A.11.2.1
total_9874858	3.A.6.2.1
total_9876744	9.A.34.2.1
total_988670	3.A.9.1.1
total_9920649	3.A.15.1.1
total_9938203	3.A.6.2.1
total_9953117	3.A.6.2.1
total_9954684	3.A.11.2.1
total_9959518	9.B.18.1.1
total_9979476	9.A.34.1.1
total_9984130	3.A.6.2.1
total_9996828	3.D.1.2.1
