Query_id	Subject_class
total_11960625	CBM48
total_11960625	CBM48
total_11960762	GH99
total_11960908	GH3
total_11961429	GH1
total_11961429	GH1
total_11961429	GH1
total_11961429	GH1
total_11961849	GH3
total_11961877	CE1
total_11962566	AA5
total_11963144	CBM50
total_11963144	CBM50
total_11964457	GH133
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964836	GT51
total_11964927	CE8
total_11964927	CE8
total_11965330	CBM32
total_11965439	CE6
total_11965744	GH20
total_11965744	GH20
total_11965744	GH20
total_11967323	PL1
total_11967325	CE14
total_11968016	CE11
total_11968206	GT51
total_11968206	GT51
total_11968300	GT41
total_11968565	GH106
total_11968905	GT28
total_1196893	GT41
total_1196893	GT41
total_1196893	GT41
total_1196893	GT41
total_11968948	CBM50
total_11968948	CBM50
total_1196901	GT83
total_11969152	GT51
total_11969315	GH31
total_11969583	CBM2
total_11969583	CBM10
total_11969692	GH4
total_11970	GH28
total_11972384	GH5
total_11972384	GH5
total_11972384	GH5
total_11972384	CBM6
total_11972384	GH5
total_11972384	CBM6
total_11972384	CBM6
total_11972384	CBM6
total_11972679	CBM2
total_11972697	GT2
total_1197310	CE11
total_11973436	GH35
total_11973929	GH55
total_11973929	CBM32
total_11973929	GH81
total_11974550	GT2
total_11974968	GT41
total_11975520	GH18
total_11975904	CE11
total_11976274	GH38
total_11976368	GH10
total_1197679	GH43
total_11977154	GH73
total_11977323	AA2
total_11978535	GH4
total_11979200	GT30
total_11979263	GT26
total_11979910	GT2
total_11980097	GT51
total_11980097	GT51
total_11980097	GT51
total_11980427	GH39
total_11980427	GH39
total_11980829	GT28
total_11980837	GH13
total_11980837	GH13
total_11980837	GH13
total_1198084	GH67
total_1198084	GH67
total_11981517	CBM2
total_11981517	CBM2
total_11981517	CBM2
total_11981614	GT4
total_11981692	GT2
total_11981692	GT2
total_11981692	GT2
total_11981692	GT2
total_11981915	CBM50
total_11981915	CBM50
total_11982227	GT5
total_11983145	GH2
total_11983145	GH2
total_11983393	GH39
total_11983393	GH39
total_11984283	GH117
total_11984462	GT81
total_11984569	GT66
total_11984569	GT66
total_11985644	GT51
total_11985644	GT51
total_11985644	GT51
total_11985644	GT51
total_11986067	GH77
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	GH13
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	GH13
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	GH13
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986076	CBM48
total_11986078	GH77
total_11986078	GH77
total_11986080	GT2
total_11986083	GH13
total_11986083	GH13
total_119865	GT2
total_11986746	CBM20
total_11986746	CBM20
total_11986746	CBM20
total_11986746	CBM20
total_11986746	CBM20
total_11986998	GT26
total_11986998	GT26
total_11987009	CBM50
total_11987009	CBM50
total_1198782	GT2
total_11987903	CBM50
total_11987903	CBM50
total_11988516	GH3
total_11988516	GH3
total_11988516	GH3
total_11988880	GT4
total_11988880	GT4
total_11988880	GT4
total_11988880	GT4
total_11988880	GT4
total_11988889	GT84
total_11988889	GH94
total_11989976	GT5
total_11989976	GT5
total_11990550	CE4
total_11990553	GH4
total_11991802	GT4
total_11991802	GT2
total_11992295	GH32
total_11992295	GH32
total_11992295	GH32
total_11992295	GH32
total_11992295	GH32
total_11992295	GH32
total_11992723	GT51
total_11993119	CE14
total_11993514	GT4
total_11993597	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993722	GT83
total_11993942	CBM50
total_11993942	CBM50
total_11994173	GT4
total_1199462	GH13
total_1199462	GH13
total_1199462	GH13
total_11995126	CBM10
total_11995126	CBM2
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_11995490	CBM50
total_1199617	GH2
total_11996207	CE4
total_11996962	GT26
total_11997002	GH4
total_11999347	GH3
total_11999347	GH3
total_11999355	GT76
total_11999355	GT76
total_11999355	GT76
total_11999355	GT76
total_11999439	CBM13
total_11999447	GT2
total_11999453	GT51
total_11999467	GT2
total_11999467	GT2
total_11999482	CE4
total_11999787	CBM50
total_11999787	CBM50
total_11999834	GT51
total_11999834	GT51
total_11999835	GH13
total_12000008	GT2
total_12000008	GT2
total_12000136	CBM57
total_12000446	GT41
total_12000446	GT41
total_12000446	CE4
total_12000446	GT41
total_12000446	GH73
total_12000446	GT41
total_12001198	GT2
total_1200145	GT9
total_12001771	GT2
total_120022	CBM9
total_120022	CBM9
total_12002612	GH5
total_12003720	GT1
total_12005099	GH31
total_12005850	GT41
total_12005850	GT41
total_12005850	GT41
total_12005850	GT41
total_12005850	GT41
total_12005850	GT41
total_12005850	GT41
total_1200600	CBM50
total_1200600	CBM50
total_12006149	CBM50
total_12006149	CBM50
total_12006231	AA4
total_12006231	AA4
total_12006231	AA4
total_12006288	GH100
total_12007198	GH43
total_12007198	GH43
total_12007286	GT2
total_12007616	CBM48
total_12007632	GH74
total_12007632	GH74
total_12008374	GT41
total_12008377	CBM50
total_12008377	CBM50
total_12009823	GT2
total_1200999	GT51
total_1200999	GT51
total_12010818	GT2
total_12010864	GH30
total_12011780	GH15
total_12011780	GH15
total_12011780	GH15
total_12011780	GH15
total_12011780	GH15
total_12011946	CE11
total_12011946	CE11
total_12011946	CE11
total_12011946	CE11
total_12011946	CE11
total_12011953	GH23
total_12011953	GH23
total_12011953	GH23
total_12011953	GH23
total_12011953	GH23
total_12011953	GH23
total_12011953	GH23
total_12011953	GH23
total_12011963	GT2
total_12011963	CE11
total_12012195	GH3
total_12012551	GT4
total_12012551	GT4
total_12012620	GT2
total_12013022	GT51
total_12013022	GT51
total_12013118	GH109
total_12013118	GH109
total_12013118	GH109
total_12013555	GH43
total_12013610	GH2
total_12013610	GH2
total_12013610	GH2
total_12013610	GH2
total_12013610	GH2
total_12013610	GH2
total_12013610	GH2
total_1201420	GT2
total_12015171	CE11
total_12015171	CE11
total_12015171	CE11
total_12015171	CE11
total_12015171	CE11
total_12015171	CE11
total_12015171	CE11
total_12015476	GH32
total_12015476	GH32
total_12015476	GH32
total_12015907	CBM35
total_12016030	GH23
total_12016030	GH23
total_12016455	GT51
total_12016455	GT51
total_1201650	CBM50
total_1201650	CBM50
total_12016802	GH43
total_12017190	GH23
total_12017190	GH23
total_12017737	GT51
total_12017737	GT51
total_12017737	GT51
total_12017737	GT51
total_12017737	GT51
total_12017737	GT51
total_12017737	GT51
total_12018381	GT51
total_1201891	GT2
total_1201891	GT2
total_12019285	GT19
total_12020432	CBM32
total_12020559	CBM50
total_12020559	CBM50
total_12020801	GT2
total_12021938	GT2
total_12021940	GT9
total_12022578	CE11
total_1202331	GT51
total_12023321	GT2
total_12023765	CBM50
total_12023765	CBM50
total_12023973	GH18
total_12024092	GH13
total_12024092	GH13
total_12024092	GH13
total_12024092	GH13
total_12024092	GH13
total_12024092	GH13
total_12024493	GH23
total_12024493	GH23
total_12024493	GH23
total_12024662	GT4
total_12024662	GT4
total_12025036	GH73
total_12025036	GH73
total_12025036	GH73
total_12025036	GH108
total_12025335	GH2
total_12025335	GH2
total_1202640	GT2
total_1202640	GT2
total_1202695	CE11
total_1202695	CE11
total_1202695	CE11
total_1202695	CE11
total_1202695	CE11
total_12027298	GT2
total_12027358	GT2
total_1202743	GT2
total_12028480	GT51
total_12028534	GH33
total_12028641	CBM50
total_12028641	CBM50
total_12028679	GT4
total_1202882	CBM50
total_1202882	CBM50
total_12029813	GT2
total_12029814	GT26
total_12029814	GT26
total_12029814	GT26
total_12029844	CBM2
total_12029844	CBM2
total_12029844	CBM2
total_12029844	CBM2
total_12029844	CBM2
total_1203068	CE1
total_1203068	CE1
total_1203068	CE1
total_1203068	CE1
total_12030778	GT2
total_12030778	GT2
total_12030778	GT2
total_12031119	GH3
total_12031393	GH47
total_12031483	CBM2
total_12032265	GH103
total_12032265	GH103
total_12032265	GH103
total_12032265	GH103
total_12032265	GH103
total_12032265	GH103
total_12032265	GH103
total_12032900	GH13
total_1203297	CBM50
total_1203297	CBM50
total_120331	GH3
total_12033277	GT51
total_12033474	GT4
total_12033474	GT4
total_12033474	GT4
total_12033474	GT4
total_12033593	CBM50
total_12034486	CBM2
total_12034869	GH4
total_12035363	GH77
total_12035363	GH77
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12035939	GT35
total_12036165	GT2
total_1203641	GH23
total_1203641	GH23
total_1203641	GH23
total_12036545	GT30
total_12036545	GT30
total_12036545	GT30
total_12036725	GT51
total_12036730	GT4
total_1203782	GH74
total_12038042	GH76
total_12038364	CBM50
total_12038364	CBM50
total_12038805	GT83
total_12039454	GT3
total_12039454	GT3
total_12039454	GT3
total_12039454	GT3
total_12039695	GH13
total_12039695	GH77
total_12039695	CBM48
total_12039695	CBM48
total_12039695	CBM48
total_12039695	GH13
total_12039695	GH77
total_12039695	GH77
total_12039695	GH13
total_12039775	GT41
total_12040605	GT2
total_12041311	CE1
total_12041313	GH1
total_12041497	CBM32
total_12041497	CBM32
total_12041594	GT4
total_12041904	CBM50
total_12041904	CBM50
total_12042495	CE11
total_12042496	GT2
total_12042497	GT2
total_12042904	GT51
total_12043222	GH32
total_1204330	CBM50
total_12043334	GH110
total_12044366	CBM50
total_12044549	GT2
total_12044549	GT2
total_12044549	GT2
total_12044549	GT2
total_12044549	GT2
total_12044806	CE14
total_12044996	GT2
total_12044996	GT4
total_1204506	GH27
total_12045438	GT4
total_12045438	GT4
total_12045438	GT4
total_12045438	GT4
total_12045438	GT4
total_12045568	CBM50
total_12045568	CBM50
total_1204557	GT51
total_1204557	GT51
total_1204557	GT51
total_1204557	GT51
total_1204557	GT51
total_12045595	CE14
total_12045953	GH3
total_12046727	GT4
total_12047369	GH8
total_12047369	GH2
total_12047430	GT2
total_12047464	CBM6
total_12048983	GH5
total_12049627	GH39
total_12049627	GH39
total_12049702	CE4
total_12049702	CE4
total_1205016	GT41
total_1205016	GT41
total_12050754	CBM5
total_12051850	CBM57
total_12051909	CBM50
total_12051909	CBM50
total_12052451	CBM2
total_12054075	CBM13
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054670	GT51
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054719	GT41
total_12054941	CBM50
total_12054941	CBM50
total_12055836	GT51
total_1205614	CE14
total_12056186	GH4
total_12056877	GT4
total_12058280	GT2
total_12058280	GT2
total_12058280	CE11
total_12058413	GT2
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_12058655	GH23
total_12058655	CBM50
total_12058655	GH73
total_12058655	CBM50
total_12058655	CBM50
total_12058655	CBM50
total_1205928	GT66
total_1205928	GT66
total_12059350	GH16
total_12059350	GH16
total_12059500	GH8
total_12059500	GH8
total_12059950	CBM51
total_12061402	GH42
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_12061475	GH97
total_1206199	GT41
total_1206199	GT41
total_1206199	GT41
total_1206199	GT41
total_1206199	GT41
total_12062477	PL9
total_12062684	GH31
total_12062684	GH31
total_12062997	GH73
total_12062997	GH73
total_12062997	GH73
total_12062997	GH73
total_12062997	GH73
total_12064177	GH73
total_12064368	GH33
total_12064540	GH2
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065660	GT51
total_12065873	GT51
total_12065873	GT51
total_12065873	GT51
total_1206646	GH4
total_12066922	PL1
total_12066989	GT51
total_12067031	GH105
total_1206710	CE11
total_1206710	CE11
total_1206710	CE11
total_1206710	CE11
total_1206710	CE11
total_12067109	GH2
total_12067139	CE11
total_12067139	CE11
total_12067139	CE11
total_12067139	GT2
total_12067139	CE11
total_12067139	CE11
total_12067139	CE11
total_12067352	CBM32
total_12067352	CBM35
total_12067420	GH33
total_12067420	GH33
total_12067420	GH33
total_12067632	GH32
total_12067821	GT2
total_1206918	CBM50
total_1206918	CBM50
total_12069585	GT2
total_12069924	GT1
total_1207023	PL10
total_12070329	GT30
total_12070449	GH15
total_12070558	GH95
total_12070865	CBM50
total_12071510	GT51
total_12071621	GT30
total_12072082	AA1
total_12072082	AA1
total_1207220	AA3
total_1207220	AA3
total_1207220	AA3
total_12072556	GH2
total_12072556	GH2
total_12072556	GH2
total_12072569	GH36
total_12072587	GT2
total_12072587	GT2
total_12072587	GT2
total_12072587	GT2
total_12072587	GT2
total_12072587	CE11
total_12072587	GT2
total_12073361	GT1
total_1207362	AA6
total_12074369	CBM50
total_12074369	CBM50
total_1207437	CBM6
total_1207437	CBM6
total_1207437	CBM6
total_1207437	CBM6
total_1207437	CBM6
total_1207437	CBM6
total_1207437	CBM6
total_12074709	CBM47
total_12074709	CBM47
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12074980	GT51
total_12075329	GT4
total_12075329	GT4
total_12075329	GT4
total_12075331	GT2
total_12075332	GT2
total_1207571	GT2
total_12075778	PL11
total_12075778	GH5
total_12076205	GH43
total_1207650	CBM48
total_1207650	GH13
total_1207650	CBM48
total_12077033	GH31
total_12077857	CE11
total_12077857	CE11
total_12078433	GT51
total_12078603	CE14
total_12078603	CE14
total_12079571	GT41
total_12079571	GT41
total_12079571	GT41
total_12079571	GT41
total_12079903	GT2
total_12080234	CBM9
total_12080778	GT83
total_12080924	GT2
total_12081128	GH16
total_12081128	GH16
total_12081273	CBM50
total_12081273	CBM50
total_12081903	GT2
total_12081950	GT4
total_12082456	CBM20
total_12083058	GH13
total_12083722	GT2
total_12083722	GT2
total_12084083	GH29
total_12084111	GT2
total_12085107	CBM13
total_1208559	GH78
total_12086209	GT2
total_12086683	GT4
total_12086683	GT4
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_12087447	GH2
total_1208797	CE12
total_1208797	CE12
total_1208797	CE12
total_1208797	CE12
total_1208797	CE12
total_1208797	CE12
total_1208803	GT20
total_1208803	GT20
total_1208804	GH15
total_1208804	GH15
total_1208804	GH15
total_1208804	GH15
total_12088338	GH92
total_12088338	GT51
total_12088339	GH29
total_1208874	GT51
total_1208874	GT51
total_1208874	GT51
total_12088969	GT2
total_12089272	CE9
total_12090106	GH43
total_12090314	CBM50
total_12090314	CBM50
total_12090551	GT4
total_12090631	GT4
total_12091393	GH65
total_12091393	GH65
total_12091889	CBM9
total_12091964	GH18
total_12093132	GT51
total_12093680	GT51
total_12094335	GT2
total_12095139	GH3
total_12095205	CBM50
total_12095205	CBM50
total_12095449	GT1
total_12095881	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096180	GT2
total_12096209	GT4
total_12096209	GT4
total_12096209	GT4
total_12096209	GT4
total_12096209	GT4
total_12096209	GT4
total_12096209	GT4
total_12096401	GH47
total_12096401	GH47
total_1209680	GT9
total_12098051	GT2
total_12098372	GH13
total_12098372	GH13
total_12098855	GT19
total_12098966	GT2
total_12098966	GT2
total_12098966	CE11
total_12099067	GT41
total_12099068	CBM50
total_12099068	GH23
total_1209958	GH2
total_12099594	GT51
total_12099625	CE4
total_12099625	GH8
total_12099625	CBM9
total_12099625	GH11
total_12099625	CBM9
total_12100944	CBM51
total_12100944	CBM51
total_12102063	GT2
total_12102064	GH23
total_12102064	GH23
total_12102064	GH23
total_12102230	GT35
total_12102446	CBM13
total_12102501	GT26
total_12102504	CE4
total_12102504	CE4
total_12102835	GH43
total_12103518	GH127
total_12103518	GH127
total_12103865	CBM2
total_12104226	GH18
total_12104226	GH18
total_12104240	GT2
total_12104240	GT2
total_12104517	GH13
total_12104517	GH13
total_12104517	GH13
total_12104900	GT4
total_1210502	GT30
total_12105469	GH3
total_12107517	GT2
total_12107517	GT2
total_12107517	GT2
total_12107517	GT2
total_12107517	GT2
total_12107517	GT2
total_12107517	GT2
total_1210851	GT2
total_1210851	GT2
total_12110581	GT2
total_12110675	CE1
total_12112203	GH39
total_12112248	GH43
total_12112773	GH65
total_12112773	GH65
total_12112773	GH65
total_12112773	GH65
total_12112863	CE14
total_12113095	CE11
total_12113570	CBM50
total_12113570	CBM50
total_12113649	CE11
total_12113649	CE11
total_12113756	GT2
total_12113873	GH18
total_12113873	GH18
total_12113873	GH18
total_12113873	GH18
total_12113873	GH18
total_12114043	GT4
total_1211411	GH23
total_1211411	GH23
total_12114217	GT2
total_12114254	GT51
total_12114733	GH13
total_12115151	GT2
total_1211526	CBM50
total_1211526	CBM50
total_12116329	CBM50
total_12116329	CBM50
total_12116526	GT30
total_12116628	GT4
total_12117907	GH3
total_12117907	GH3
total_12118293	GT2
total_121183	GH76
total_12118511	CBM9
total_12118511	CBM9
total_12118511	GH39
total_12118579	CBM35
total_12118579	CBM35
total_12118579	CBM35
total_12118579	CBM35
total_12118855	GH43
total_1211909	GH31
total_1211957	GT5
total_1211957	GT5
total_12120272	GH133
total_12120272	GH133
total_12120272	GH133
total_12120428	GT9
total_12120428	GT9
total_12120428	GT9
total_1212054	CBM66
total_12120636	GT2
total_12120694	GH13
total_12121371	PL1
total_12121783	CE11
total_12121783	GT2
total_12121783	GT2
total_12121783	GT2
total_12121783	CE11
total_12121783	CE11
total_12121906	GH4
total_12122436	GH4
total_12123329	GH4
total_12123656	CBM13
total_12124049	GT2
total_12124304	GH4
total_12124385	CBM38
total_12124385	CBM38
total_12124651	GT4
total_12125121	GH17
total_12125121	GH17
total_12125327	GH4
total_1212582	GT2
total_1212592	GH13
total_1212592	CBM48
total_12126321	CBM10
total_12126321	CBM2
total_12127069	GH2
total_12127069	GH2
total_12127743	GT26
total_12127743	GH2
total_1212783	GH76
total_12128330	GT55
total_12128967	GT2
total_12128967	GT2
total_121301	GH43
total_12130956	GT47
total_12132082	CBM9
total_12132082	CBM9
total_12132082	CBM9
total_12132082	CBM9
total_1213211	CE14
total_1213227	GH65
total_1213227	GH65
total_1213227	GH65
total_1213227	GH65
total_12132373	CBM9
total_12132373	CBM9
total_12132846	GH2
total_12132969	GT2
total_12133527	GT2
total_12134320	CBM48
total_12134521	GT51
total_12134521	GT51
total_12134521	GT51
total_12134521	GT51
total_12134660	GH76
total_1213521	GH32
total_12135523	GT1
total_12135593	GT51
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GT84
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_1213713	GH94
total_1213713	GT84
total_1213713	GH94
total_12137339	GH27
total_12137339	GH27
total_12137467	GT2
total_12137485	CE11
total_12137758	GH13
total_12138417	CBM50
total_12139313	CE11
total_12139313	CE11
total_12139668	CE1
total_12140142	CE3
total_12140142	CBM6
total_12140142	CBM6
total_12140142	CE3
total_12140142	CE3
total_12140142	CE3
total_12140142	CE3
total_12140541	GH3
total_12140541	GH39
total_12140541	GH39
total_12140541	GH39
total_12140541	GH39
total_12140541	GH39
total_12140609	GT51
total_12141025	CBM50
total_12142085	CBM48
total_12142085	CBM57
total_12142085	CBM6
total_12142225	GT66
total_12142782	GH72
total_12142870	CBM50
total_12142870	CBM50
total_12143181	GH108
total_12143318	GT35
total_1214333	CBM50
total_1214333	CBM50
total_1214334	GH23
total_1214424	GH130
total_12145233	GT9
total_12145278	CBM20
total_12145541	GH3
total_12145541	GH3
total_12145541	GH3
total_12145541	GH3
total_12145541	GH3
total_12145541	GH3
total_12145651	GH28
total_1214639	GT51
total_12146471	GH1
total_12146542	GT2
total_12147402	GH18
total_12147402	CE4
total_121477	GT28
total_1214892	GH67
total_1214892	GH67
total_1214892	GH67
total_1214892	GH67
total_1214892	GH67
total_1214892	GH67
total_1214892	GH67
total_1214892	GH67
total_12148990	GH2
total_12149099	CE11
total_12149099	CE11
total_12149099	CE11
total_12149099	CE11
total_12149099	CE11
total_12149099	CE11
total_12149275	CBM50
total_12149624	GT4
total_12149624	GT4
total_12149630	GT4
