Query_id	TC_number
total_12988184	3.A.15.1.1
total_12989321	3.A.1.1.25
total_12991168	3.A.1.103.1
total_12991319	3.A.1.7.1
total_12991320	3.A.1.7.1
total_12992910	3.D.1.2.1
total_12993757	3.A.1.3.8
total_12998212	3.A.1.125.1
total_12998809	9.B.10.1.1
total_13000200	3.A.11.2.1
total_13012910	3.A.15.2.1
total_13016772	3.A.1.11.2
total_13021169	3.A.1.12.11
total_13021170	3.A.1.12.10
total_13022908	3.A.1.5.27
total_13025626	3.A.1.1.20
total_13038506	3.A.1.5.20
total_13045609	3.A.1.10.4
total_13046325	3.A.1.5.27
total_13047989	3.A.1.12.3
total_13052897	3.D.1.5.1
total_13065499	3.A.1.3.4
total_13070301	1.A.30.1.1
total_13073580	2.A.1.8.2
total_13077771	3.A.1.34.1
total_13082756	9.A.34.2.1
total_13083951	3.A.1.5.27
total_13084066	3.A.5.1.1
total_13084736	3.A.1.1.10
total_1308866	5.A.3.4.1
total_13090254	2.A.80.1.1
total_13090831	3.A.1.3.8
total_13096810	3.A.2.1.2
total_13099882	2.A.14.1.2
total_13107525	3.A.1.3.10
total_13111000	3.A.1.1.8
total_13116203	3.A.1.4.1
total_13117801	3.A.1.125.2
total_13124292	3.A.1.16.3
total_13132494	3.A.1.2.1
total_13133036	2.A.1.14.7
total_13151575	3.A.1.115.1
total_13156283	3.A.1.15.1
total_13157124	3.A.1.5.1
total_1315747	1.B.22.4.2
total_13162338	3.A.15.2.1
total_13163997	3.A.1.14.5
total_13166332	3.D.1.5.1
total_13167823	3.A.1.34.1
total_13167824	3.A.1.34.1
total_1317006	3.A.1.122.2
total_13170934	3.A.1.1.16
total_13171688	3.D.1.2.1
total_13171689	3.D.1.2.1
total_13178891	9.A.34.2.1
total_13181426	3.A.1.103.1
total_13181459	3.A.1.5.27
total_13181460	3.A.1.5.27
total_13182371	2.A.27.1.1
total_13182526	3.A.1.5.27
total_13184869	3.A.15.2.1
total_13191899	3.A.1.2.2
total_1319769	9.B.42.1.1
total_13199935	3.D.9.1.1
total_13200859	3.A.1.7.1
total_13201934	3.A.1.3.14
total_13203315	3.A.1.6.3
total_13208394	3.A.1.12.4
total_13208619	3.D.4.10.2
total_1320875	2.A.56.1.1
total_13210024	3.A.2.1.3
total_13210049	2.A.56.1.1
total_13210526	9.A.34.1.1
total_13210780	3.A.1.2.2
total_13211932	2.A.6.2.39
total_13218275	3.A.1.15.8
total_13229893	3.D.9.1.1
total_1323137	3.A.1.115.1
total_13232975	2.A.1.7.6
total_1323318	3.A.1.20.1
total_13236113	3.A.1.5.20
total_13249280	2.A.23.1.6
total_13256502	3.A.6.2.1
total_1327305	3.A.1.9.2
total_13274347	3.A.1.122.2
total_13275498	2.A.56.1.2
total_13276898	3.A.1.16.1
total_132866	2.A.1.14.3
total_1329015	2.A.56.3.1
total_13291199	3.A.1.12.4
total_13292441	9.B.42.1.1
total_13294865	3.A.15.2.1
total_13304371	3.A.1.103.1
total_13306673	2.A.56.1.1
total_13309404	3.A.1.12.10
total_13328	3.A.1.3.19
total_13328661	3.A.1.125.1
total_1334049	3.A.1.14.5
total_1334050	3.A.1.14.8
total_133425	3.A.15.2.1
total_13354138	3.A.1.11.2
total_13355462	3.A.1.6.2
total_13361798	2.A.56.3.1
total_13362786	3.A.15.2.1
total_1336448	3.A.6.2.1
total_13365725	2.A.23.1.3
total_13365726	1.A.33.1.2
total_13371982	3.D.1.5.1
total_13372472	1.B.12.4.1
total_13372808	3.A.1.1.3
total_13374857	9.A.41.1.1
total_13377009	3.A.6.2.1
total_133772	3.A.1.3.8
total_13377691	3.A.1.17.2
total_1338015	3.A.1.15.8
total_1338296	2.A.1.59.2
total_13385310	3.A.6.2.1
total_13392922	3.D.1.3.1
total_13396062	3.A.1.6.1
total_13396063	3.A.1.6.1
total_13397788	3.A.1.3.19
total_13405779	9.A.34.2.1
total_13409227	2.A.1.59.2
total_13414476	3.A.1.7.1
total_13418806	3.A.1.8.2
total_1342142	3.A.1.6.3
total_1342166	3.A.1.3.8
total_1342545	2.A.55.2.4
total_13429824	3.A.1.6.2
total_13436141	9.A.34.1.1
total_13436143	3.A.1.125.1
total_1345092	2.A.2.6.3
total_13451914	3.A.15.2.1
total_13457616	3.A.1.9.1
total_13461169	2.A.1.14.25
total_13464195	3.A.1.1.3
total_13464275	3.A.1.15.1
total_13464816	9.A.34.1.1
total_13466552	3.A.15.2.1
total_13466861	3.A.15.1.1
total_13468429	2.A.1.35.1
total_13471534	3.A.6.2.1
total_13474319	2.A.21.7.3
total_13479590	3.D.1.2.1
total_13483017	3.A.1.5.22
total_13485743	3.A.6.2.1
total_13490635	3.A.5.1.1
total_13494217	5.B.5.1.1
total_13496761	3.A.1.1.16
total_13500284	3.A.6.2.1
total_13500285	3.A.6.2.1
total_13502355	8.A.7.1.1
total_1350271	2.A.6.2.9
total_13504855	9.A.34.1.1
total_13506645	3.A.1.7.1
total_13516269	3.A.1.6.3
total_13518767	3.A.1.1.3
total_1351941	3.A.1.27.1
total_1352238	3.A.1.2.1
total_135282	3.A.15.2.1
total_13531158	3.A.1.103.1
total_13532642	3.A.1.3.8
total_13533570	3.A.1.17.1
total_13535915	3.A.1.3.13
total_13536287	3.A.1.11.1
total_1353962	3.D.1.3.1
total_13539956	2.A.19.2.7
total_13540055	2.A.80.1.1
total_13541024	3.A.1.11.2
total_13543726	3.D.1.1.1
total_13544145	9.A.34.1.1
total_13547416	3.A.1.16.3
total_13547417	3.A.1.16.3
total_13550269	3.A.1.3.19
total_13551093	1.A.30.1.1
total_13551205	3.A.1.1.22
total_13552005	3.A.1.16.1
total_13553663	1.B.42.1.2
total_13560631	3.D.9.1.1
total_13564847	3.D.1.2.1
total_13566621	3.A.1.107.3
total_13566622	9.B.14.2.3
total_13568402	3.A.6.2.1
total_13569232	2.A.7.22.2
total_13571511	8.A.7.1.1
total_13575159	2.A.63.1.1
total_13575356	3.A.1.125.1
total_13581085	3.A.1.7.1
total_13587014	3.A.1.6.1
total_1359377	1.B.12.4.1
total_13595374	3.A.1.6.2
total_13596651	3.D.1.6.1
total_13599328	1.A.30.1.1
total_13609087	3.A.1.27.5
total_13614104	3.A.1.34.1
total_1361537	3.A.15.2.1
total_13624709	3.A.1.17.2
total_13630778	3.A.1.11.3
total_13634046	3.A.1.1.23
total_13634639	3.A.1.24.1
total_13641068	3.A.1.16.1
total_13641332	3.A.3.7.1
total_13641590	3.A.1.7.2
total_1364233	3.A.1.6.2
total_13647839	3.A.1.12.3
total_13651446	3.A.1.7.1
total_13653026	3.D.4.4.1
total_13663743	9.A.10.2.2
total_13665	2.A.1.14.2
total_13673196	3.A.1.1.10
total_13679228	3.A.1.5.21
total_13682189	2.A.64.1.1
total_13685406	3.A.2.1.1
total_13689041	3.A.1.27.1
total_13689042	3.A.1.27.1
total_13694280	3.D.4.10.2
total_13696305	2.A.23.1.6
total_1369786	3.D.4.5.1
total_13699701	3.A.11.2.1
total_1371541	3.A.1.10.4
total_13725345	3.A.6.2.1
total_13726430	3.D.1.2.1
total_13726692	3.A.1.1.25
total_13733499	3.A.1.103.1
total_1374003	2.C.1.2.1
total_13740377	2.A.1.8.2
total_13746913	3.A.1.7.1
total_13747880	2.A.1.2.26
total_13747948	3.A.1.27.3
total_13750030	3.A.1.6.1
total_1375583	2.A.1.6.7
total_13756511	2.A.1.25.3
total_13758949	3.A.6.2.1
total_13763000	1.B.22.2.1
total_13767861	2.A.24.2.4
total_13773185	2.A.23.1.6
total_13782058	2.A.1.59.2
total_13784951	3.A.1.5.20
total_13787357	2.A.80.1.1
total_13787369	3.A.1.3.8
total_13790155	5.A.3.1.1
total_1379604	3.D.1.5.1
total_1379607	3.D.1.2.1
total_1379608	3.D.1.1.1
total_13798095	9.A.34.2.1
total_1380571	3.A.11.2.1
total_13808258	1.A.24.1.1
total_13811196	2.A.81.1.2
total_13822580	3.A.1.103.1
total_1383151	3.A.1.12.11
total_13832262	3.D.3.1.1
total_13837747	3.A.1.27.2
total_13840095	1.A.30.2.2
total_1384401	3.A.1.11.2
total_13851141	9.A.41.1.1
total_13852128	3.A.1.125.2
total_13858459	3.A.1.1.5
total_13861798	9.A.34.1.1
total_13862737	8.A.8.1.1
total_13863578	3.A.1.5.12
total_1387316	3.A.1.11.2
total_1387317	3.A.1.11.2
total_13878707	3.A.1.24.1
total_13878809	3.A.1.7.1
total_13879352	2.A.1.59.2
total_13883237	3.A.1.11.1
total_13887037	9.A.34.1.1
total_13889200	3.A.6.2.1
total_13906757	2.A.1.2.38
total_1391460	2.A.1.59.2
total_13914851	3.A.1.6.2
total_13916588	3.A.1.3.19
total_13917461	3.A.1.6.1
total_13921275	3.A.1.6.1
total_13921404	3.A.1.6.1
total_13921405	3.A.1.6.1
total_13923935	3.A.1.1.3
total_13927930	3.A.1.3.4
total_13928273	3.A.1.11.1
total_1393336	3.A.15.2.1
total_13937421	5.A.3.4.1
total_13937808	3.A.1.5.21
total_13940109	3.A.1.27.3
total_13953666	3.A.1.3.8
total_1395900	3.A.1.1.3
total_13960466	3.A.1.2.5
total_1396374	2.A.1.2.38
total_13967197	1.B.12.4.1
total_13967759	3.A.1.20.1
total_13968601	9.B.42.1.1
total_13969463	3.A.1.9.2
total_13975602	1.B.42.1.2
total_13984938	5.A.3.4.1
total_1399264	2.A.6.2.23
total_13995552	3.A.1.27.2
total_14013315	3.A.1.20.1
total_14014555	3.A.1.122.2
total_14017597	3.A.1.6.1
total_14017599	3.A.1.6.1
total_14017909	9.A.34.2.1
total_14019867	3.A.6.2.1
total_14021981	2.A.56.1.1
total_14021982	2.A.56.1.1
total_14027976	9.B.42.1.1
total_1402813	3.A.6.3.1
total_1402829	2.A.37.5.2
total_14035117	3.A.1.6.2
total_14042462	3.A.6.2.1
total_14044211	3.A.1.5.27
total_14046168	3.D.1.5.1
total_14047360	3.D.1.5.1
total_14050227	3.A.1.3.8
total_14055868	3.A.1.27.3
total_14060786	3.A.1.11.1
total_1406314	9.B.14.2.3
total_1406721	3.A.1.3.6
total_14068026	3.A.1.6.1
total_14068027	3.A.1.6.1
total_14068491	3.A.1.3.2
total_14070349	3.A.1.107.1
total_14071247	3.A.1.7.1
total_14072294	2.A.1.8.11
total_14075132	3.A.1.20.1
total_14084562	5.B.5.1.1
total_1409105	3.A.1.101.1
total_1409107	8.A.4.2.1
total_1409130	3.A.1.20.1
total_14094556	3.A.1.1.3
total_14104	5.A.3.10.1
total_14105194	2.A.80.1.1
total_1410727	3.A.1.2.4
total_1411776	3.A.6.2.1
total_14119380	2.A.80.1.1
total_14119382	2.A.80.1.1
total_14122001	3.B.1.1.2
total_14124712	1.B.12.4.1
total_14127464	9.B.20.2.1
total_14128184	3.D.1.2.1
total_14132932	3.D.1.5.1
total_14133608	3.A.1.1.8
total_14133609	3.A.1.1.5
total_14136734	1.A.11.1.4
total_14138048	3.A.1.7.1
total_14152697	3.A.15.2.1
total_14161574	2.A.1.25.3
total_14166488	1.A.30.1.1
total_14171463	3.A.1.103.1
total_14175477	3.D.4.5.1
total_14180741	3.A.1.34.1
total_14180773	3.A.1.3.21
total_14184987	3.A.1.107.1
total_14185177	3.A.1.3.19
total_14188298	1.B.42.1.2
total_14189053	3.A.1.6.1
total_1419811	3.A.1.5.27
total_14199224	3.A.1.6.1
total_14201576	9.A.41.1.1
total_14201789	1.A.8.9.2
total_14204480	9.A.34.2.1
total_1421002	3.A.1.27.1
total_14222488	3.D.1.5.1
total_14230619	3.D.1.3.1
total_14230620	3.D.1.3.1
total_14230621	3.D.1.5.1
total_14230623	3.D.1.7.1
total_14235741	3.A.1.3.12
total_14238273	1.B.42.1.2
total_14244358	2.A.6.1.4
total_14244755	3.A.1.11.1
total_14245020	2.A.23.1.6
total_1424533	3.A.5.1.1
total_14246833	3.A.5.1.1
total_14255103	2.A.1.6.3
total_14255995	3.A.1.8.1
total_1425638	3.A.6.2.1
total_14258349	1.B.22.2.1
total_14258394	3.A.1.125.1
total_14258473	3.A.1.122.7
total_14259726	9.A.34.2.1
total_14261154	3.D.1.2.1
total_14261860	3.A.1.132.2
total_14264	3.A.1.122.3
total_14279438	3.D.1.3.1
total_14282040	3.A.1.16.2
total_14283425	3.A.1.5.11
total_14283426	3.A.1.5.11
total_14286467	3.A.1.8.1
total_14294755	3.A.1.6.1
total_1429517	9.B.42.1.1
total_14297933	3.A.1.122.2
total_14301179	3.A.1.102.1
total_14301180	3.A.1.102.1
total_14301548	4.A.1.1.1
total_14305144	3.D.1.2.1
total_1430690	2.A.80.1.1
total_14313633	3.A.1.6.3
total_14313966	3.A.1.7.1
total_1431868	9.B.42.1.1
total_14321320	2.A.56.1.2
total_14326988	3.A.1.6.1
total_14327133	9.A.34.1.1
total_14334544	5.A.3.10.1
total_14339140	2.A.56.1.2
total_14345361	9.A.34.2.1
total_14351735	3.A.1.24.1
total_14357537	2.A.56.1.1
total_1436240	3.A.1.14.19
total_14364092	3.A.1.4.1
total_14366318	3.A.1.12.10
total_14366319	3.A.1.12.4
total_14366320	3.A.1.12.10
total_14369434	2.A.23.1.3
total_14369816	3.A.15.1.1
total_14373170	2.A.7.22.2
total_14377158	3.A.1.5.21
total_1438034	3.A.1.107.1
total_14384067	3.A.1.9.1
total_14386279	3.A.1.16.1
total_14390124	2.A.1.14.3
total_1439371	3.A.3.5.4
total_143984	3.A.1.6.1
total_14402582	3.A.1.3.4
total_14405608	3.A.1.3.4
total_14415439	3.B.1.1.2
total_14424254	8.A.7.1.1
total_14424580	3.A.1.14.3
total_14424834	3.A.7.13.1
total_14432011	2.A.1.14.3
total_14433511	3.A.7.15.1
total_14442051	3.A.1.6.1
total_1444630	3.A.1.121.4
total_14452770	3.A.1.8.1
total_14452771	3.A.1.8.2
total_14452772	3.A.1.8.1
total_14457454	3.A.3.7.1
total_14465840	3.A.1.1.22
total_14469087	2.A.1.14.3
total_14479402	3.A.1.2.10
total_14483651	3.A.1.12.4
total_14487862	3.A.1.11.2
total_14488492	3.D.1.2.1
total_14489034	2.A.63.1.1
total_14489035	2.A.63.1.1
total_14489036	2.A.63.1.1
total_1449043	3.A.1.8.1
total_14491331	5.B.5.2.1
total_14493413	3.A.2.1.1
total_14496694	3.A.5.2.2
total_1450080	3.A.1.7.1
total_14502227	3.A.1.122.2
total_14503304	3.D.1.5.1
total_14509994	3.A.1.2.13
total_14518302	3.A.1.122.2
total_14523159	3.A.1.16.1
total_14527928	3.A.1.6.3
total_14533997	2.A.66.4.1
total_14538376	2.A.6.1.4
total_1455251	3.A.1.9.1
total_14553698	3.A.1.107.1
total_14553699	9.B.14.2.3
total_14556680	3.A.1.5.27
total_14558300	1.A.30.1.1
total_14569061	3.A.15.1.1
total_14572033	3.D.4.4.2
total_14573162	9.A.41.1.1
total_14574943	1.A.11.1.4
total_14575398	3.A.1.3.19
total_14583777	3.A.1.3.19
total_14591308	1.B.42.1.2
total_14591320	3.A.1.11.1
total_14593153	1.B.42.1.2
total_14593433	2.A.8.1.2
total_14594017	2.A.8.1.2
total_14594415	3.A.1.17.4
total_14595342	3.A.1.17.1
total_1459555	3.A.1.125.1
total_14595781	3.A.1.16.3
total_14598539	3.A.1.1.3
total_14606113	3.A.1.6.1
total_14608585	3.A.1.16.1
total_14609204	3.A.1.103.1
total_14609332	3.A.1.23.2
total_14614776	3.A.1.12.3
total_14622091	3.A.15.3.1
total_14633734	3.A.15.3.1
total_14639254	1.B.42.1.2
total_14640729	3.A.1.7.1
total_1464700	1.A.30.1.1
total_14652660	1.A.30.1.3
total_14656576	3.A.1.6.1
total_1466213	3.A.1.122.2
total_14662261	3.A.1.107.3
total_14672004	9.A.34.2.1
total_14672889	2.A.6.1.4
total_14673204	3.A.1.3.4
total_1467710	3.A.2.1.1
total_1468062	3.A.1.125.1
total_14681335	3.A.1.3.19
total_14681944	3.A.1.6.2
total_1468645	3.A.1.34.1
total_14686835	3.A.1.7.1
total_14687457	3.A.6.2.1
total_14688200	3.A.1.16.3
total_14688694	3.A.6.2.1
total_14691887	3.A.1.16.3
total_14700272	3.A.6.2.1
total_14702980	3.A.1.11.1
total_14706710	3.A.1.16.3
total_14706711	3.A.1.16.3
total_14706712	3.A.1.16.1
total_1471134	3.D.4.6.1
total_14713678	3.A.6.2.1
total_14714212	2.A.3.5.1
total_14718615	2.A.6.1.4
total_14721175	3.A.1.2.12
total_14735183	3.A.1.5.27
total_14737636	3.A.3.5.15
total_14743926	9.A.41.1.1
total_14755656	9.B.85.1.1
total_14762491	2.A.1.3.23
total_14767133	3.A.1.16.3
total_14777218	1.A.30.2.2
total_14788405	3.A.6.2.1
total_14790018	2.A.56.1.1
total_14798360	2.A.1.35.1
total_14800949	3.A.5.4.1
total_14803125	3.A.11.2.2
total_14803766	3.A.1.16.3
total_14805665	3.A.1.6.1
total_14807817	1.A.24.1.1
total_14810265	8.A.1.6.2
total_14811104	3.A.1.11.6
total_14815489	3.A.1.2.9
total_14817661	1.A.30.2.2
total_14823047	3.A.1.3.8
total_14823699	5.A.3.11.2
total_14825661	3.A.1.1.3
total_14826633	3.A.1.122.1
total_14828608	2.A.80.1.1
total_14833686	2.A.1.3.35
total_14834067	3.A.1.14.7
total_14838668	3.A.1.3.5
total_14842987	2.A.6.1.4
total_14843051	3.A.7.11.1
total_14844466	3.A.1.20.1
total_14845534	3.A.1.11.2
total_14845672	3.A.1.107.1
total_14846430	2.A.80.1.1
total_14846757	3.A.1.6.1
total_14846863	3.A.1.1.3
total_14848954	3.A.15.2.1
total_1484974	3.A.1.5.2
total_14850125	3.A.6.2.1
total_14850127	3.A.6.2.1
total_14850128	3.A.6.2.1
total_14851040	3.A.1.15.1
total_14851041	3.A.1.15.1
total_14857823	3.A.6.2.1
total_148579	2.A.1.8.1
total_14864494	3.A.1.27.4
total_14867131	3.A.1.10.2
total_148707	3.A.1.1.3
total_14873384	3.A.1.11.2
total_14881395	3.A.1.10.4
total_14883590	1.B.12.4.1
total_14884485	5.B.5.2.1
total_14886743	3.A.1.16.1
total_14891150	3.A.1.1.7
total_14893350	3.A.1.34.1
total_14898486	3.A.15.2.1
total_14899853	3.A.1.14.22
total_14916055	1.A.11.1.4
total_1492025	3.A.1.11.1
total_149269	3.A.1.5.12
total_14938993	3.A.1.2.4
total_14942064	3.A.1.3.19
total_14942529	3.A.1.6.1
total_14942530	3.A.1.6.1
total_14943318	3.A.1.1.23
total_14948539	5.A.3.4.1
total_14950314	3.A.1.6.3
total_14953395	3.A.1.12.4
total_14966886	3.A.1.3.15
total_14970886	3.A.1.9.1
total_14977147	3.A.1.27.1
total_14989348	3.A.1.16.3
total_15005404	3.A.1.11.2
total_15010367	3.A.1.11.2
total_15026143	3.A.1.1.5
total_15035787	3.A.1.2.7
total_15038908	9.B.42.1.1
total_15051753	2.A.11.1.2
total_15051972	1.A.30.1.6
total_15065057	3.D.4.6.1
total_15066057	1.A.30.1.1
total_15077883	2.A.1.14.7
total_15082755	3.D.1.5.1
total_15090391	3.A.1.6.5
total_15107333	3.A.1.1.34
total_15110671	1.A.30.1.1
total_15114051	3.A.1.6.1
total_15117642	3.A.15.2.1
total_15117873	3.A.1.16.3
total_1512128	3.A.1.107.3
total_15127280	3.A.6.2.1
total_1512826	3.A.9.1.1
total_15129540	3.A.1.16.1
total_15132645	3.D.1.2.1
total_1513315	3.D.1.2.1
total_15134085	3.D.1.6.1
total_1514348	5.A.3.10.1
total_15143608	3.A.1.20.1
total_15154478	3.A.1.1.4
total_15155801	3.A.1.27.1
total_1515791	2.A.1.14.2
total_15159611	3.A.1.6.2
total_15172930	3.E.2.1.1
total_15177205	3.A.1.2.12
total_15179528	3.A.1.7.1
total_15183221	3.A.1.113.1
total_15185024	3.A.1.1.3
total_151880	2.A.80.1.1
total_15188990	3.A.1.1.22
total_15195338	3.A.1.8.1
total_15198879	9.A.41.1.1
total_15198936	3.A.1.1.16
total_15213073	3.A.1.3.4
total_15214368	3.A.1.12.10
total_15214369	3.A.1.12.10
total_15218855	3.D.9.1.1
total_15225590	3.A.1.7.1
total_15226751	3.D.1.7.1
total_15228596	3.A.1.16.2
total_15230931	3.A.1.2.13
total_1523731	3.A.1.6.1
total_15239754	3.A.1.3.4
total_15248631	3.A.6.2.1
total_1525044	3.A.1.14.5
total_15250965	1.B.42.1.2
total_15253416	3.A.1.6.1
total_15255338	3.A.6.2.1
total_15257507	3.A.1.17.2
total_1526249	2.A.63.1.1
total_15263692	3.A.1.122.2
total_15267947	9.B.14.2.2
total_1527087	2.A.4.7.1
total_15275545	3.D.1.3.1
total_1528057	9.A.34.2.1
total_1528058	9.A.34.2.1
total_15281888	3.A.1.3.4
total_1528964	3.A.1.125.1
total_1528965	3.A.1.125.1
total_15290972	2.A.1.45.1
total_15293119	3.A.1.1.16
total_1529505	3.A.1.5.20
total_15304933	3.A.1.107.1
total_15306324	3.D.1.2.1
total_15320876	3.A.1.12.4
total_15324374	3.A.1.131.1
total_15333513	3.A.1.16.1
total_15334046	5.B.5.1.1
total_15334454	3.A.2.1.2
total_15336731	2.A.6.2.39
total_15353763	3.D.9.1.1
total_15357158	3.A.1.27.3
total_15359936	3.D.1.6.4
total_15363070	3.A.1.12.3
total_15363596	3.A.15.2.1
total_15374822	3.A.6.2.1
total_15374836	1.B.42.1.2
total_1537798	1.A.30.1.2
total_15379444	1.A.24.1.1
total_15388687	3.A.1.15.8
total_1539094	3.A.1.1.32
total_1539095	3.A.1.1.32
total_15391045	3.A.6.2.1
total_1539457	3.A.6.2.1
total_15397071	3.A.5.1.1
total_15397215	3.A.1.6.1
total_15399162	2.A.23.1.6
total_15399732	3.A.12.1.1
total_15403664	2.A.53.9.2
total_15409959	3.A.1.5.20
total_15422871	3.A.15.1.1
total_15427381	3.A.5.1.1
total_15431378	3.A.1.4.1
total_15441144	2.A.7.2.1
total_1544675	3.A.1.109.1
total_15451528	3.A.1.122.2
total_15454359	3.A.1.3.15
total_15458254	3.D.1.5.1
total_15462477	3.D.1.2.1
total_15467726	3.A.6.2.1
total_15468736	2.A.63.1.1
total_15479288	3.A.15.2.1
total_1547962	3.D.1.5.1
total_15487867	3.A.15.2.1
total_15494937	3.A.3.7.1
total_154951	3.A.1.12.10
total_154952	3.A.1.12.3
total_154953	3.A.1.12.10
total_1550027	3.A.1.34.1
total_15504618	3.A.1.1.3
total_15504854	9.B.59.1.1
total_15517443	5.A.3.1.1
total_15521170	9.A.34.2.1
total_15521229	3.A.1.110.10
total_15527014	9.A.34.2.1
total_15527015	9.A.34.2.1
total_15527508	3.A.1.17.4
total_1553148	3.A.1.5.21
total_15531901	3.D.9.1.1
total_1553948	2.A.56.1.2
total_15540709	3.A.1.3.14
total_15543175	3.A.6.2.1
total_15555025	3.A.6.2.1
total_155592	3.A.1.6.1
total_15559962	1.B.42.1.2
total_15561216	3.A.1.12.3
total_15562994	3.A.1.3.8
total_15564373	3.A.15.2.1
total_15567446	3.A.1.20.1
total_15570370	3.A.1.12.4
total_155831	9.B.42.1.1
total_1558615	3.A.1.2.7
total_15590863	3.D.1.2.1
total_15592583	3.A.1.6.1
total_15593566	5.A.3.5.1
total_15594268	2.A.53.9.2
total_15596098	2.A.1.14.3
total_15609648	3.D.1.3.1
total_15612599	3.A.6.2.1
total_15617610	2.A.4.7.1
total_1562679	3.A.1.5.11
total_1562968	9.A.34.2.1
total_15639496	3.A.1.5.27
total_15643543	3.A.1.7.1
total_15655374	3.A.1.6.3
total_15667992	3.A.1.6.3
total_15673379	3.A.2.1.3
total_1568282	2.A.6.1.4
total_15683011	3.A.1.3.8
total_15687880	3.D.3.1.1
total_15692037	3.A.1.1.3
total_15693501	4.C.1.1.4
total_15693600	3.A.1.17.4
total_15694748	3.A.1.7.1
total_15697069	3.A.1.11.1
total_15697081	3.A.1.1.3
total_15703084	3.D.4.5.1
total_15708369	3.A.1.5.11
total_15710500	3.A.1.6.1
total_15724248	3.A.1.9.2
total_15726397	3.A.1.27.2
total_15729113	3.A.11.2.1
total_1573220	3.A.1.16.3
total_15732436	3.A.1.1.16
total_1574723	3.A.1.3.10
total_15758950	3.D.1.2.1
total_15759874	3.A.1.14.7
total_15760005	3.A.15.2.1
total_1576061	3.A.1.7.1
total_15760870	8.A.8.1.1
total_15762603	3.A.1.3.6
total_15768953	3.A.1.7.1
total_15789809	3.A.1.3.19
total_15790520	3.D.1.6.3
total_15794600	2.A.63.1.1
total_15799835	3.A.1.4.1
total_15805860	3.D.9.1.1
total_15806374	2.A.6.2.29
total_15812269	3.A.1.122.6
total_15814000	2.A.1.56.1
total_15824916	3.D.1.5.1
total_15826987	2.A.23.1.3
total_15832767	3.A.1.3.8
total_1583932	3.A.6.2.1
total_15841193	3.A.1.3.4
total_15841194	3.A.1.3.4
total_15843914	3.A.1.1.3
total_15851451	2.A.1.35.1
total_15854907	3.A.1.6.1
total_15856566	3.D.1.2.1
total_15856631	3.A.1.7.1
total_15857833	1.B.42.1.2
total_15861531	3.A.1.3.4
total_158626	3.D.1.3.1
total_15877062	9.B.14.2.3
total_15879109	3.A.1.17.4
total_15880808	3.A.1.7.1
total_15905718	3.A.1.103.1
total_15907312	3.A.1.3.14
total_1590917	2.A.80.1.1
total_15910639	3.A.1.27.3
total_1591972	9.B.75.4.1
total_15929281	3.D.1.1.1
total_15930418	3.A.1.2.15
total_15931822	9.A.34.2.1
total_15933362	3.A.1.107.3
total_15935609	3.A.1.11.1
total_15937067	3.A.1.17.1
total_15949105	3.D.9.1.1
total_15949340	3.A.1.14.5
total_15960398	3.A.1.6.1
total_15960399	3.A.1.6.1
total_1597215	2.A.1.59.2
total_15973176	3.A.1.122.7
total_15985983	3.A.1.6.1
total_1598665	3.D.4.4.1
total_15988475	3.D.1.2.1
total_16001764	5.A.3.1.2
total_16002367	3.A.6.2.1
total_1600408	3.A.15.2.1
total_16013064	3.A.5.1.1
total_16034181	3.A.1.3.19
total_16042798	3.D.4.5.1
total_16048021	3.A.1.122.2
total_16058640	3.A.1.1.32
total_16058641	3.A.1.1.32
total_16062261	3.A.1.16.2
total_16063096	3.A.1.11.2
total_1606394	3.A.1.16.2
total_1606395	3.A.1.16.2
total_1606396	3.A.1.16.1
total_16065369	2.A.6.1.4
total_16071515	3.A.1.103.1
total_16080756	3.A.1.9.1
total_1609570	3.A.1.1.7
total_16097509	3.D.1.5.1
total_1609956	3.A.1.7.1
total_1610516	2.A.27.1.1
total_16106899	3.A.1.6.1
total_16106900	3.A.1.6.1
total_16109789	3.A.1.6.3
total_16124558	3.A.1.125.1
total_16126805	3.D.1.6.1
total_16127366	3.A.1.12.3
total_16130073	1.B.42.1.2
total_1613711	3.A.1.14.3
total_16137910	3.A.1.12.4
total_16141103	3.A.1.3.19
total_16141104	3.A.1.3.19
total_16141105	3.A.1.3.4
total_16151587	3.A.1.122.2
total_16153542	3.D.4.10.2
total_1615765	2.A.1.14.3
total_16166063	2.A.80.1.1
total_1616697	9.A.10.2.2
total_16176891	3.A.1.2.14
total_16178817	3.A.1.107.3
total_16188260	3.A.1.6.1
total_16188261	3.A.1.6.1
total_1620417	3.A.1.125.1
total_16206596	3.A.15.2.1
total_16206691	3.D.4.5.1
total_16208913	8.A.7.1.1
total_16210930	3.D.4.5.1
total_16218054	4.A.1.1.1
total_16222527	2.A.23.1.3
total_16223501	3.A.1.5.21
total_16229543	3.A.1.3.10
total_16242913	1.B.33.1.3
total_16243022	3.A.1.14.9
total_16246423	1.B.42.1.2
total_16248326	3.A.1.125.1
total_16255048	3.D.1.2.1
total_16259368	3.A.1.7.1
total_16259369	3.A.1.7.1
total_16259370	3.A.1.7.1
total_16259371	3.A.1.7.1
total_16260113	3.A.1.1.3
total_16270561	3.A.5.1.1
total_16273243	3.A.1.16.1
total_16276266	3.A.1.103.1
total_16277805	3.A.1.16.3
