Query_id	TC_number
total_14893350	3.A.1.34.1
total_14895533	3.A.1.5.11
total_14896043	3.A.1.1.27
total_14898486	3.A.15.2.1
total_14898948	3.A.1.5.11
total_14900777	3.A.1.122.2
total_14901981	3.A.1.11.3
total_14902399	3.A.1.5.20
total_14903762	3.A.1.3.8
total_14905131	3.A.1.210.9
total_1490835	3.A.1.5.21
total_14910868	3.A.1.125.1
total_14915748	3.A.1.1.3
total_14916719	3.A.1.17.5
total_14918664	1.A.30.1.5
total_14918758	3.A.1.11.2
total_14919140	3.A.1.105.4
total_1492024	3.A.1.11.1
total_1492025	3.A.1.11.1
total_14923130	3.A.1.4.1
total_14923220	3.A.7.4.1
total_14923694	3.A.1.2.10
total_149269	3.A.1.5.12
total_14931946	3.A.1.11.2
total_14933281	3.A.1.5.2
total_14938993	3.A.1.2.4
total_14942064	3.A.1.3.19
total_14943318	3.A.1.1.23
total_14944682	2.A.1.1.3
total_14946035	3.A.1.5.20
total_14948539	5.A.3.4.1
total_14949637	3.A.1.11.3
total_14950355	2.A.1.6.3
total_14950799	3.A.1.5.19
total_14951204	2.A.1.6.6
total_14953394	3.A.1.12.3
total_14953395	3.A.1.12.4
total_1495361	3.A.1.120.5
total_14953787	3.A.1.3.8
total_14954550	3.A.1.105.2
total_14957319	3.A.1.3.8
total_14960328	3.A.1.5.12
total_14962758	3.D.3.5.1
total_14964759	3.A.1.4.4
total_14964760	3.A.1.4.1
total_14964777	3.A.1.4.1
total_14964782	3.A.1.120.5
total_14965684	2.A.1.14.3
total_14966886	3.A.1.3.15
total_14969869	3.A.1.3.8
total_14969870	3.A.1.3.8
total_14970886	3.A.1.9.1
total_1497183	3.D.1.6.3
total_14972114	5.A.3.7.1
total_14972750	3.A.1.1.4
total_14974312	3.A.1.2.6
total_14974313	3.A.1.2.7
total_14975665	3.A.1.3.19
total_14975880	2.A.1.14.3
total_14977137	2.A.33.1.1
total_14977147	3.A.1.27.1
total_1497737	3.A.1.1.16
total_1497738	3.A.1.1.22
total_14977642	3.A.1.11.1
total_14980192	3.A.1.210.3
total_14984806	3.A.6.2.1
total_14987179	3.A.1.5.11
total_14989348	3.A.1.16.3
total_14989396	3.A.1.5.12
total_14989488	3.A.1.5.17
total_14989489	3.A.1.5.15
total_14989943	3.A.1.102.1
total_14992462	3.A.1.3.2
total_14993327	2.A.1.8.1
total_14993991	3.A.1.110.9
total_14994011	1.A.8.3.1
total_14995143	3.D.1.6.4
total_14996089	2.C.1.2.1
total_1499668	3.A.1.5.20
total_14997013	3.A.1.7.1
total_1499799	3.A.1.115.1
total_14998129	3.A.1.7.1
total_14999851	3.A.1.3.8
total_15002858	2.A.1.7.9
total_15005404	3.A.1.11.2
total_15006535	3.A.1.5.11
total_15007597	3.A.1.5.12
total_15010367	3.A.1.11.2
total_15011130	3.B.1.1.2
total_1501166	2.A.7.22.2
total_1501200	3.A.1.103.1
total_1501203	3.A.1.3.14
total_15013181	2.A.1.59.2
total_15013331	3.A.1.27.3
total_15013332	3.A.1.27.3
total_15014683	1.A.30.2.2
total_15015669	3.A.6.1.1
total_15016106	3.A.1.7.1
total_15016434	2.A.1.8.2
total_15016570	3.A.7.9.1
total_15016571	3.A.7.9.1
total_1502186	3.A.1.5.20
total_1502298	3.A.7.15.1
total_15023535	3.A.1.4.1
total_150244	3.A.1.5.15
total_15025632	3.A.1.4.1
total_15026142	3.A.1.1.5
total_15026143	3.A.1.1.5
total_15028020	9.A.40.1.1
total_15029446	3.A.1.1.3
total_15030906	3.A.1.109.2
total_15031335	3.A.1.17.4
total_15032208	3.A.1.5.20
total_15032565	3.A.1.1.8
total_15035787	3.A.1.2.7
total_15042189	3.A.1.5.11
total_15045338	3.A.1.1.3
total_15045339	3.A.1.1.3
total_15045340	3.A.1.1.3
total_15051729	2.A.21.3.8
total_15051753	2.A.11.1.2
total_15051972	1.A.30.1.6
total_15058178	3.A.1.11.6
total_15063570	3.A.1.4.5
total_15064397	3.D.1.6.3
total_15070700	3.A.1.5.27
total_15070817	2.A.1.15.9
total_15071103	1.A.11.1.4
total_15071509	3.A.1.125.1
total_1507159	3.A.6.2.1
total_1507176	3.A.1.5.20
total_15072066	3.A.1.1.3
total_15073735	3.A.1.17.4
total_15075011	3.A.9.1.1
total_15075369	3.A.1.124.2
total_15076311	3.A.1.1.4
total_15077644	2.A.80.1.1
total_15077655	3.A.1.16.1
total_15078742	3.A.15.3.1
total_15082113	3.A.1.107.1
total_15082411	9.B.100.1.1
total_15083536	2.A.2.3.6
total_15084242	3.A.1.3.8
total_15084838	3.A.1.11.6
total_15089296	3.A.1.6.1
total_15090391	3.A.1.6.5
total_15090445	3.A.1.15.4
total_15091940	3.A.1.11.2
total_15092179	4.A.2.1.6
total_15098292	3.A.1.2.11
total_15101335	3.A.1.24.1
total_15105999	3.A.1.12.6
total_15106530	3.A.1.4.6
total_15107004	9.A.41.1.1
total_15107333	3.A.1.1.34
total_15110667	3.A.1.2.9
total_15110671	1.A.30.1.1
total_15110673	1.A.30.1.4
total_15111806	3.A.1.24.1
total_15112243	2.A.23.1.3
total_15114051	3.A.1.6.1
total_15114983	2.A.1.14.3
total_15115526	3.A.1.5.27
total_15115527	3.A.1.5.27
total_15117056	3.A.15.2.1
total_15117642	3.A.15.2.1
total_15117873	3.A.1.16.3
total_15119627	3.A.1.20.1
total_15120975	3.A.1.5.1
total_15123049	3.A.1.121.4
total_15123971	2.A.56.1.1
total_15127280	3.A.6.2.1
total_1512826	3.A.9.1.1
total_15129540	3.A.1.16.1
total_15131421	3.A.1.114.1
total_1513537	3.A.7.15.1
total_15136397	3.A.1.1.3
total_15138478	3.A.1.6.1
total_1514348	5.A.3.10.1
total_1514375	3.A.1.2.8
total_1514432	3.A.7.9.1
total_1514433	3.A.7.9.1
total_1514522	9.A.34.1.1
total_15145355	1.B.42.1.2
total_15147134	9.A.34.2.1
total_15147767	3.A.1.1.3
total_15149580	3.D.8.1.1
total_15150578	2.A.1.35.1
total_15151405	3.A.7.15.1
total_15154478	3.A.1.1.4
total_15155279	3.A.1.1.22
total_15155465	2.A.23.1.3
total_15155525	3.A.1.1.35
total_15155767	3.A.6.2.1
total_15155801	3.A.1.27.1
total_15157139	2.A.86.1.5
total_15158588	3.A.15.2.1
total_15159637	3.A.1.5.1
total_1516073	3.A.1.1.12
total_15165424	3.A.1.11.2
total_15169031	3.A.1.11.3
total_15169377	2.A.40.1.3
total_15169801	3.A.1.1.1
total_15170301	3.A.1.110.10
total_15171796	3.A.1.103.1
total_15173440	3.A.1.1.25
total_15178405	3.A.1.1.24
total_15179505	3.A.1.7.1
total_15179528	3.A.1.7.1
total_15180418	3.A.1.1.25
total_15182710	3.A.1.7.1
total_1518275	2.A.1.8.11
total_15182804	3.A.1.4.5
total_15183221	3.A.1.113.1
total_1518365	9.B.3.1.2
total_15185024	3.A.1.1.3
total_151880	2.A.80.1.1
total_15188406	1.A.30.1.6
total_15188990	3.A.1.1.22
total_1518900	3.A.1.16.2
total_15195338	3.A.1.8.1
total_15195635	3.A.1.4.4
total_15196483	2.A.99.1.2
total_15198009	2.A.1.14.14
total_1519803	3.A.1.11.1
total_15198879	9.A.41.1.1
total_15199178	3.A.1.17.5
total_15200966	2.A.23.1.3
total_15205623	3.A.1.15.10
total_15206576	3.A.1.3.14
total_15207099	3.A.1.5.20
total_15207100	3.A.1.5.11
total_1520724	3.A.3.7.1
total_15212217	3.A.6.2.1
total_15212418	3.D.1.4.2
total_15213009	3.A.1.11.6
total_15213073	3.A.1.3.4
total_15213491	3.A.1.1.7
total_15214368	3.A.1.12.10
total_15214369	3.A.1.12.10
total_1521443	3.A.1.34.1
total_15216774	3.A.1.5.22
total_1521760	1.B.42.1.2
total_15218753	3.D.1.6.4
total_15219189	3.A.1.5.15
total_15221219	3.A.1.5.20
total_15224030	3.A.15.3.1
total_15225297	3.B.1.1.2
total_15225590	3.A.1.7.1
total_15226099	3.A.1.3.8
total_1522801	3.A.1.4.1
total_15228302	3.A.1.14.17
total_15228477	2.A.80.1.1
total_15230931	3.A.1.2.13
total_15232745	9.A.58.2.4
total_1523275	3.A.3.5.4
total_1523731	3.A.1.6.1
total_15237700	1.A.30.1.1
total_1523793	3.A.1.3.9
total_15238747	3.D.1.6.4
total_15238944	2.A.56.1.1
total_15238945	2.A.56.1.1
total_15238946	2.A.56.1.1
total_15239754	3.A.1.3.4
total_15240224	3.A.1.4.1
total_15241260	2.A.1.40.2
total_15243250	3.A.1.122.1
total_1524671	3.A.1.120.6
total_15247903	3.A.1.4.1
total_152485	3.B.1.1.2
total_15248631	3.A.6.2.1
total_15250467	3.A.1.1.25
total_15252876	3.A.1.2.1
total_15253416	3.A.1.6.1
total_15254133	3.A.1.3.8
total_15255338	3.A.6.2.1
total_15255774	3.A.1.5.1
total_15257507	3.A.1.17.2
total_1526220	9.A.34.1.1
total_15267007	8.A.1.6.2
total_15267947	9.B.14.2.2
total_15268683	3.A.3.7.1
total_1527087	2.A.4.7.1
total_15276960	3.A.1.122.2
total_15279934	3.A.1.3.14
total_15280108	3.A.1.109.2
total_15283471	3.A.1.4.4
total_15283472	3.A.1.4.4
total_15284871	3.D.7.2.1
total_1528551	3.A.1.1.16
total_15286178	3.A.1.5.20
total_15286179	3.A.1.5.1
total_15286180	3.A.1.5.20
total_15286488	3.A.1.5.17
total_152871	3.A.1.5.27
total_15287196	3.A.1.5.20
total_15288385	2.A.36.6.4
total_15289215	3.A.1.5.21
total_15290972	2.A.1.45.1
total_15291814	1.B.42.1.2
total_15292793	3.A.1.5.20
total_15293119	3.A.1.1.16
total_15293328	3.A.1.7.2
total_1529505	3.A.1.5.20
total_15296257	2.A.73.1.1
total_1529667	3.A.1.6.1
total_15296676	3.A.1.5.20
total_15297707	2.A.1.6.8
total_15298174	3.A.1.16.1
total_1529949	9.B.10.1.1
total_15300139	1.B.42.1.2
total_15301489	4.A.1.1.1
total_15302510	3.A.1.1.17
total_15303579	3.A.1.12.9
total_15304468	3.A.1.7.1
total_15306324	3.D.1.2.1
total_15307449	3.A.7.15.1
total_15307683	2.A.23.1.6
total_15316349	3.A.1.15.8
total_15316351	3.A.1.15.8
total_15316352	3.A.1.15.8
total_15317187	3.A.1.17.4
total_153174	3.A.1.4.4
total_15318040	3.A.15.3.1
total_15318223	2.A.6.1.4
total_15319827	1.C.82.1.1
total_15319905	3.A.1.6.1
total_15321907	2.A.1.8.11
total_15322044	3.A.1.125.1
total_1532287	2.A.1.3.33
total_15326631	3.A.1.1.22
total_15327445	2.A.1.35.1
total_15328211	3.A.7.15.1
total_15330221	2.A.1.14.3
total_1533094	3.A.1.3.4
total_15332017	3.A.1.4.1
total_15333513	3.A.1.16.1
total_15334046	5.B.5.1.1
total_15336731	2.A.6.2.39
total_15337856	3.A.1.27.3
total_15343748	3.A.1.11.6
total_15343973	1.B.42.1.2
total_15344974	3.A.1.27.1
total_15346118	3.A.1.4.1
total_15346458	3.A.1.3.19
total_15346585	8.A.4.2.1
total_15349044	3.A.1.2.7
total_15349644	9.A.34.2.1
total_15354208	3.A.1.27.1
total_15357158	3.A.1.27.3
total_15357570	2.A.56.3.1
total_15357835	3.A.7.15.1
total_15358848	3.A.6.2.1
total_15359634	3.A.1.5.27
total_15359755	3.A.7.15.1
total_15361063	3.A.1.1.22
total_1536262	3.A.1.122.2
total_15363070	3.A.1.12.3
total_15363643	3.A.1.3.15
total_15363971	2.A.102.3.1
total_15365147	2.A.1.40.2
total_15366060	3.A.1.1.22
total_1536622	3.A.6.2.1
total_15366349	3.A.1.1.33
total_1536786	3.A.1.16.1
total_15368836	3.A.1.1.4
total_1537158	3.A.1.8.1
total_1537159	3.A.1.8.1
total_15372289	3.A.1.27.1
total_15373527	3.A.1.5.15
total_15374822	3.A.6.2.1
total_15374836	1.B.42.1.2
total_15375659	3.A.1.1.4
total_1537798	1.A.30.1.2
total_15379141	2.A.1.6.3
total_1538077	9.B.20.1.2
total_15382562	3.A.1.5.12
total_15387710	3.A.1.7.1
total_15388323	3.A.1.20.1
total_15388687	3.A.1.15.8
total_1538940	1.B.42.1.2
total_1539094	3.A.1.1.32
total_1539095	3.A.1.1.32
total_15391045	3.A.6.2.1
total_15393427	3.A.1.4.4
total_15393555	3.A.1.11.2
total_1539457	3.A.6.2.1
total_15397354	3.A.12.1.1
total_15397370	3.B.1.1.2
total_15398419	1.A.11.1.1
total_15399162	2.A.23.1.6
total_15400152	3.A.1.15.10
total_15403115	3.A.1.5.20
total_15403116	3.A.1.5.25
total_15403120	3.A.15.3.1
total_15404191	3.D.1.6.3
total_1540632	3.A.1.17.1
total_15406932	9.B.14.2.3
total_15407229	3.A.1.4.6
total_15407764	3.A.1.11.1
total_15408385	3.A.1.1.16
total_1540983	3.A.1.105.2
total_15409959	3.A.1.5.20
total_15411843	3.A.1.3.9
total_15412775	2.A.56.1.1
total_15415378	9.B.71.1.1
total_15416631	2.A.23.1.3
total_15418183	3.A.5.1.1
total_15418334	3.A.1.4.1
total_15419713	1.A.30.1.1
total_15423028	3.A.1.16.1
total_15425829	3.A.1.2.8
total_15427556	3.A.1.16.2
total_15427645	2.A.1.6.8
total_15430011	2.A.14.1.2
total_15430478	1.B.42.1.2
total_15435440	3.A.1.1.20
total_15436667	1.B.22.2.1
total_15438375	3.A.5.4.1
total_15441144	2.A.7.2.1
total_15445779	3.A.1.2.14
total_15445933	3.A.1.6.1
total_15446685	3.D.1.2.1
total_1544675	3.A.1.109.1
total_15447687	2.A.1.10.2
total_15448073	3.A.1.3.10
total_15448925	2.A.23.1.3
total_15451528	3.A.1.122.2
total_15452491	3.A.1.5.27
total_1545396	3.D.1.6.3
total_15454359	3.A.1.3.15
total_15454558	3.A.7.15.1
total_15455401	3.A.1.12.3
total_15458835	3.A.1.102.1
total_1545938	2.A.1.14.8
total_15459870	2.A.1.35.2
total_15461596	3.A.1.2.1
total_15461623	3.A.1.4.3
total_15461855	3.A.1.3.8
total_15462477	3.D.1.2.1
total_1546294	3.A.1.1.4
total_1546396	3.A.1.6.1
total_15465279	3.A.1.5.20
total_15465280	3.A.1.5.20
total_1546549	3.A.1.14.5
total_15466237	1.B.42.1.2
total_15467738	3.A.1.11.2
total_15468443	3.A.1.139.1
total_15468736	2.A.63.1.1
total_1546983	3.A.1.4.5
total_15470030	2.A.1.6.2
total_15471406	3.A.1.27.3
total_1547194	3.A.1.3.9
total_15473002	3.B.1.1.2
total_15474617	2.A.24.2.5
total_15475445	2.A.1.6.1
total_15477237	3.A.1.27.3
total_15478795	3.A.1.11.2
total_15481270	3.A.1.1.33
total_15481793	2.A.56.1.1
total_15484706	2.A.21.3.2
total_15484721	3.A.1.2.9
total_15486278	3.A.7.15.1
total_15489344	8.A.21.2.1
total_15490774	3.A.1.11.1
total_15494937	3.A.3.7.1
total_15501709	3.A.7.15.1
total_15503218	1.B.42.1.2
total_15504294	3.A.1.8.1
total_15504618	3.A.1.1.3
total_15506152	3.A.1.6.4
total_15508941	3.A.1.1.8
total_15510155	3.A.1.15.8
total_15510339	1.B.42.1.2
total_15510375	3.A.1.3.1
total_15512101	3.A.1.3.15
total_15513690	2.A.6.1.4
total_15514037	3.A.1.15.10
total_15515355	3.A.1.5.21
total_15518358	3.A.1.3.4
total_1551977	3.A.1.4.2
total_15521170	9.A.34.2.1
total_15521229	3.A.1.110.10
total_15521230	3.A.1.110.6
total_15521851	3.A.1.3.8
total_15523169	3.A.1.1.8
total_1552656	1.A.8.3.1
total_15527014	9.A.34.2.1
total_15527015	9.A.34.2.1
total_15527035	3.A.1.5.20
total_15527072	3.A.1.11.2
total_15528475	3.A.1.17.1
total_15530390	2.A.1.8.3
total_1553948	2.A.56.1.2
total_15540414	3.A.1.2.7
total_15540709	3.A.1.3.14
total_15543042	3.A.1.1.1
total_15543828	2.A.1.6.3
total_15545879	3.A.15.2.1
total_15549046	3.A.1.24.4
total_15549457	3.A.1.103.1
total_1555020	1.B.33.1.3
total_15550500	3.E.2.2.2
total_1555064	3.A.1.11.2
total_15552610	3.A.1.17.5
total_155579	3.A.1.5.15
total_155592	3.A.1.6.1
total_15559962	1.B.42.1.2
total_15560021	2.A.56.1.2
total_15561216	3.A.1.12.3
total_15561262	9.B.24.2.2
total_15562994	3.A.1.3.8
total_15564373	3.A.15.2.1
total_15564374	3.A.15.2.1
total_15567446	3.A.1.20.1
total_15567971	3.B.1.1.2
total_15569521	3.A.1.7.1
total_15569794	3.A.1.122.2
total_15570370	3.A.1.12.4
total_15571730	9.A.18.1.2
total_15573246	9.A.48.1.1
total_15574311	3.A.1.3.19
total_15575276	3.A.1.4.6
total_15577116	3.A.1.16.1
total_15577990	3.A.1.7.1
total_15578712	1.A.33.1.2
total_15583074	3.A.1.2.1
total_15583758	3.A.1.5.20
total_1558559	3.A.1.5.20
total_1558615	3.A.1.2.7
total_15588729	1.A.22.1.2
total_15589032	2.A.52.2.4
total_15589086	5.A.3.5.1
total_15589571	2.A.99.1.3
total_15591232	3.A.1.2.5
total_15591427	3.A.1.5.15
total_15591429	3.A.1.5.20
total_15592583	3.A.1.6.1
total_15593644	3.A.1.1.16
total_15596530	3.A.1.8.1
total_15596980	3.A.1.5.27
total_15598039	3.A.1.137.1
total_15598914	3.A.6.2.1
total_15601191	3.A.1.115.1
total_15607744	3.A.1.5.20
total_15611114	3.A.1.2.7
total_1561205	3.A.1.5.11
total_15612272	3.A.1.1.5
total_15612274	3.A.1.1.5
total_15614997	1.B.42.1.2
total_15616730	3.A.1.3.7
total_15617324	3.A.1.5.17
total_15617610	2.A.4.7.1
total_15617873	3.A.1.125.1
total_15622557	3.B.1.1.3
total_15626069	3.A.1.201.8
total_15626612	3.A.1.106.2
total_1562679	3.A.1.5.11
total_1562968	9.A.34.2.1
total_156363	3.A.7.15.1
total_15637268	3.A.1.3.19
total_15638922	3.A.1.4.1
total_15639190	3.A.1.7.1
total_15639364	3.A.1.1.34
total_15640038	3.A.1.3.5
total_15643032	3.A.1.107.3
total_15643543	3.A.1.7.1
total_15646030	3.A.1.8.1
total_15646625	3.A.1.103.1
total_15647626	3.A.1.4.5
total_1564766	3.A.1.27.5
total_15648841	3.A.1.11.1
total_15649457	1.B.42.1.2
total_15650202	2.A.33.1.2
total_15651131	3.A.1.1.16
total_15654524	3.A.1.5.18
total_15656149	2.A.1.15.4
total_15657036	3.A.1.5.12
total_15657329	3.A.1.6.1
total_15657539	3.A.15.2.1
total_15659686	3.A.1.6.1
total_15661370	3.A.1.17.5
total_15661709	3.A.1.3.8
total_15662157	3.A.1.1.23
total_15662183	3.A.11.2.1
total_15665949	3.A.1.106.3
total_15669992	2.A.1.6.6
total_15670254	3.A.1.1.5
total_15673260	3.A.1.7.1
total_1567382	2.A.1.6.7
total_15674019	3.A.3.7.1
total_15674884	3.A.1.108.1
total_15675261	3.A.1.107.1
total_15680801	3.A.1.1.3
total_15683011	3.A.1.3.8
total_15683552	9.A.34.1.1
total_15687289	2.A.1.14.7
total_15687880	3.D.3.1.1
total_15688307	3.A.1.125.1
total_15689700	3.A.1.4.1
total_15689701	3.A.1.4.1
total_15690817	3.A.1.17.4
total_15691391	3.A.1.125.2
total_15691954	3.A.1.1.16
total_15692037	3.A.1.1.3
total_156925	3.A.1.106.3
total_15692602	3.A.1.9.1
total_15692875	1.A.2.2.2
total_15692937	5.A.3.1.2
total_15693030	3.A.1.4.6
total_15693600	3.A.1.17.4
total_15694748	3.A.1.7.1
total_15695542	3.A.1.7.1
total_15695995	1.A.22.1.1
total_15696645	2.A.56.1.1
total_15696995	3.A.1.120.6
total_15697081	3.A.1.1.3
total_15697816	3.A.1.1.22
total_15698711	3.A.1.3.1
total_15700318	1.A.35.1.1
total_15701779	3.A.1.1.35
total_157028	2.A.23.1.6
total_15702830	3.A.1.1.23
total_15702843	3.A.1.5.19
total_15704490	3.A.1.5.20
total_15706299	2.A.6.2.17
total_15708118	3.A.1.6.3
total_1570819	5.B.5.1.1
total_15708369	3.A.1.5.11
total_15709627	1.B.33.1.4
total_15710474	3.A.1.1.10
total_15710500	3.A.1.6.1
total_15711802	3.A.1.106.8
total_15713649	3.A.1.5.21
total_15713650	3.A.1.5.21
total_15715729	3.A.1.132.3
total_15717818	3.A.1.6.3
total_15718452	3.A.15.1.1
total_15720085	3.D.1.6.3
total_15720162	3.A.1.6.3
total_15720163	3.A.1.6.3
total_15722409	9.A.34.1.1
total_15723698	3.A.15.2.1
total_15724248	3.A.1.9.2
total_15724432	3.A.1.1.34
total_15725766	3.A.1.6.2
total_15725993	2.A.1.6.8
total_15729847	3.A.1.132.4
total_15730003	3.A.1.5.15
total_15730873	3.A.1.5.20
total_1573096	3.A.1.5.12
total_15731633	3.A.1.5.22
total_15731972	3.A.1.12.10
total_15732032	3.A.1.4.1
total_1573220	3.A.1.16.3
total_1573221	3.A.1.16.1
total_15732436	3.A.1.1.16
total_1573443	2.A.89.1.2
total_15734489	2.A.23.1.1
total_15737218	3.A.1.3.8
total_1573847	3.A.1.3.19
total_15739033	3.A.1.6.2
total_15740276	3.A.1.122.2
total_15741348	3.A.1.11.2
total_15741349	3.A.1.11.2
total_15741482	2.A.56.3.1
total_15741906	3.A.1.27.5
total_15742536	3.B.1.1.2
total_15745105	2.A.33.1.2
total_1574723	3.A.1.3.10
total_15749030	1.B.22.2.1
total_15749894	3.A.1.4.1
total_157504	3.A.1.122.2
total_15750433	3.A.1.5.11
total_15754242	2.A.1.6.7
total_15754642	3.A.1.6.3
total_15755387	3.A.1.4.1
total_15755388	3.A.1.4.1
total_15756121	3.A.1.3.16
total_15756393	9.C.6.1.1
total_15756415	3.A.1.1.26
total_15757712	1.B.42.1.2
total_15758822	3.A.1.4.1
total_15758950	3.D.1.2.1
total_15760005	3.A.15.2.1
total_15760870	8.A.8.1.1
total_15762358	3.A.1.5.15
total_15762359	3.A.1.5.19
total_1576248	3.A.1.5.20
total_15766849	3.A.15.2.1
total_15767545	3.A.1.3.6
total_15767546	3.A.1.3.6
total_15768953	3.A.1.7.1
total_1576918	3.A.15.2.1
total_157738	3.A.1.34.1
total_15775577	3.A.1.11.1
total_15780444	2.A.56.3.1
total_15781369	3.A.1.4.3
total_15784373	2.A.23.1.3
total_15786935	3.A.15.2.1
total_15787833	1.B.42.1.2
total_15790520	3.D.1.6.3
total_15791404	3.A.1.5.22
total_15794430	3.A.1.5.21
total_15794600	2.A.63.1.1
total_15799835	3.A.1.4.1
total_15800923	3.A.1.107.1
total_1580371	3.B.1.1.2
total_15804632	2.A.34.1.2
total_15805792	3.A.1.120.6
total_1580621	9.B.24.2.2
total_1580946	3.A.1.11.2
total_15810110	3.D.1.5.1
total_15810285	3.A.1.1.25
total_15811202	3.A.1.11.3
total_15811360	3.A.1.11.2
total_15811361	3.A.1.11.2
total_15811362	3.A.1.11.2
total_15812269	3.A.1.122.6
total_15812644	3.A.1.6.2
total_1581290	3.A.1.27.3
total_1581361	3.D.2.2.1
total_15814000	2.A.1.56.1
total_15815873	3.A.1.8.1
total_158164	3.A.1.5.19
total_15820663	2.A.76.1.1
total_1582106	3.A.1.12.9
total_15822455	3.A.1.5.1
total_15822456	3.A.1.5.22
total_15823219	1.B.42.1.2
total_15824916	3.D.1.5.1
total_15825521	2.A.56.3.1
total_15826987	2.A.23.1.3
total_15827643	3.A.1.5.27
total_15832767	3.A.1.3.8
total_1583481	2.A.1.2.14
total_15835860	2.A.1.6.8
total_15838817	3.A.1.11.2
total_15839093	3.A.1.27.3
total_1583932	3.A.6.2.1
total_15842635	3.A.1.120.5
total_1584393	3.A.1.4.1
total_15845460	2.A.23.1.3
total_15851257	3.A.1.27.1
total_15851451	2.A.1.35.1
total_15852951	3.A.1.1.22
total_15857833	1.B.42.1.2
total_15860191	3.A.1.27.1
total_15861531	3.A.1.3.4
total_15864521	3.A.1.8.1
total_15864576	3.A.1.17.5
total_15865584	3.A.1.4.1
total_15867073	3.A.3.7.1
total_15867893	5.A.3.7.1
total_15868388	3.A.11.2.1
total_15868948	3.A.1.1.7
total_1587126	3.A.1.105.2
total_15871997	4.C.1.1.4
total_15872888	3.A.6.2.1
total_15874660	3.A.1.5.27
total_15876379	3.A.1.17.1
total_15876516	3.A.15.3.1
total_15876798	3.A.7.15.1
total_15877062	9.B.14.2.3
total_15878003	3.A.1.6.1
total_15879109	3.A.1.17.4
total_15879436	2.A.53.4.1
total_15880808	3.A.1.7.1
total_15881981	3.A.1.3.8
total_15883210	3.A.1.5.20
total_15887450	1.A.30.1.1
total_1588788	3.A.1.4.4
total_15889290	3.A.1.1.22
total_15889291	3.A.1.1.22
total_15892451	3.A.1.17.4
total_15894234	3.A.1.103.1
total_15894308	3.A.1.122.2
total_15896684	3.A.1.5.24
total_15897085	3.A.1.1.25
total_15897495	3.A.7.15.1
total_15899759	3.A.1.3.8
total_15900961	3.A.1.1.23
total_15901265	2.A.6.2.16
total_15903752	2.A.1.35.1
total_1590561	3.A.14.1.1
total_15905718	3.A.1.103.1
total_15906160	3.A.1.12.10
total_15907312	3.A.1.3.14
total_1590917	2.A.80.1.1
total_15910339	3.A.1.5.1
total_15910371	2.A.3.14.1
total_15910639	3.A.1.27.3
total_15911201	3.A.1.1.25
total_15911815	3.A.1.5.1
total_15912832	3.A.1.1.23
total_15915491	3.A.1.17.3
total_15915698	3.A.7.15.1
total_15915729	3.A.1.11.2
total_15917170	3.A.1.7.1
total_15920197	3.A.1.1.32
total_15920747	3.A.15.2.1
total_15922631	3.A.2.1.2
total_15922954	3.D.1.6.4
total_15925626	3.D.1.5.1
total_15926391	3.A.1.1.4
total_15929867	3.A.7.15.1
total_15930418	3.A.1.2.15
total_15930982	1.A.8.2.1
total_15931381	1.B.42.1.2
total_15931429	3.A.2.1.2
total_15932042	3.A.1.5.12
total_15932156	2.A.1.59.2
total_15933624	3.A.1.2.13
total_15934125	2.A.1.6.3
total_15935609	3.A.1.11.1
total_15938710	2.A.63.1.1
total_1594569	9.B.27.2.3
total_15947454	3.A.7.15.1
total_15948193	3.A.7.15.1
total_15951111	3.A.1.4.5
total_15953228	3.A.6.2.1
total_15954208	3.A.1.1.32
total_15954947	4.A.1.1.1
total_15955124	2.A.6.2.39
total_15955343	3.A.1.27.1
total_15956290	3.A.1.4.5
total_15956622	3.A.1.16.1
total_15958126	3.A.1.5.15
total_15958586	2.A.1.14.3
total_15960399	3.A.1.6.1
total_15960400	3.A.1.6.1
total_15960837	3.D.4.7.1
total_1596168	5.A.3.4.1
total_15966692	3.A.1.102.1
total_15968738	3.A.1.16.2
total_15971559	5.A.3.4.2
total_1597215	2.A.1.59.2
total_15972179	3.A.1.3.15
total_1597550	3.A.1.103.1
total_1597607	1.A.11.2.7
total_15976423	3.D.4.10.2
total_15976438	3.B.1.1.2
total_15977854	3.A.1.11.2
total_1597948	3.A.1.120.6
total_15985983	3.A.1.6.1
total_15988081	3.A.1.12.2
total_15988723	3.A.1.1.3
total_15989383	3.A.6.2.1
total_15989698	1.A.8.3.1
total_15990559	3.A.1.5.27
total_15990950	1.B.12.4.1
total_15992408	3.A.1.6.1
total_15996745	3.A.7.15.1
total_15997392	3.A.1.6.1
total_1599800	3.A.1.102.1
total_16001688	3.A.1.17.4
total_16002367	3.A.6.2.1
total_16002749	3.A.1.5.11
total_16003627	3.A.1.1.11
total_16005477	3.A.1.6.2
total_16013808	3.A.1.4.1
total_16018886	3.A.1.5.11
total_16018897	3.A.1.1.24
total_1601934	3.D.4.7.1
total_16023252	3.A.1.2.2
total_16023253	3.A.1.2.2
total_16024086	1.A.30.2.2
total_16028564	3.A.1.5.22
total_1602900	3.A.1.1.33
total_16037969	3.A.1.122.3
total_16039857	3.A.1.4.1
total_1604077	9.A.34.2.1
total_16042661	3.D.1.5.1
total_16043730	3.A.1.120.5
total_16044485	3.D.9.1.1
