Query_id	TC_number
total_3947051	3.A.2.1.2
total_3964488	3.D.4.5.1
total_3972358	3.D.1.3.1
total_4010678	5.A.3.1.2
total_4012701	3.D.4.11.1
total_4023587	3.D.8.1.1
total_4035084	3.A.1.1.23
total_4067775	3.D.4.8.1
total_4086230	1.A.24.1.1
total_4086604	1.A.24.1.1
total_4088757	3.A.1.1.33
total_4124908	3.D.4.5.1
total_4127253	3.D.4.5.1
total_4136705	3.A.2.1.3
total_4153000	2.A.1.4.3
total_4174963	1.A.24.1.1
total_4183490	3.A.1.102.1
total_4190595	3.E.2.1.1
total_4190599	3.D.1.2.1
total_4190602	3.D.1.2.1
total_4190603	3.D.4.8.1
total_4190606	3.D.1.6.1
total_4190620	3.D.1.6.1
total_4190628	3.D.1.2.1
total_4196388	2.A.1.36.1
total_4198457	3.D.3.1.1
total_4231294	3.D.1.2.1
total_425078	2.A.1.3.11
total_4263374	3.D.1.3.1
total_4266525	3.B.1.1.3
total_4273368	5.A.3.1.2
total_4296423	3.A.2.1.1
total_4325494	4.A.1.1.1
total_4343206	3.D.4.7.1
total_4352541	3.A.1.9.2
total_438926	3.D.3.4.1
total_4430460	3.D.4.7.1
total_4449098	3.D.1.3.1
total_4460942	3.A.1.3.15
total_4464269	3.D.1.2.1
total_4467059	3.A.1.16.2
total_446733	3.D.1.3.1
total_4480788	2.A.7.22.2
total_4483353	3.A.1.6.3
total_4483805	3.A.2.1.2
total_4484090	3.D.4.5.1
total_4489330	3.A.1.7.2
total_4489331	3.A.1.7.2
total_4509020	3.D.1.5.1
total_4515653	3.D.3.2.1
total_4535982	3.A.1.7.1
total_4544992	3.A.1.125.1
total_4554465	3.D.1.7.1
total_4555670	3.A.2.1.1
total_4563079	3.A.2.1.3
total_4563123	3.A.1.125.1
total_4567084	3.A.1.33.1
total_4570543	3.D.4.5.1
total_4574101	3.D.1.3.1
total_4583333	1.A.24.1.1
total_4625570	3.D.4.7.1
total_463514	3.D.9.1.1
total_4641267	3.D.4.4.2
total_4651498	3.D.4.5.1
total_46579	5.B.4.1.1
total_46583	5.B.4.1.1
total_46591	3.E.2.2.1
total_46592	3.E.2.2.1
total_46604	3.A.2.1.2
total_46608	3.A.2.1.2
total_46618	3.A.2.1.2
total_46620	2.A.64.2.1
total_46621	3.D.3.5.1
total_4662209	5.A.3.1.1
total_46629	1.C.82.1.1
total_46631	5.B.4.1.1
total_46632	3.E.2.2.2
total_46633	3.E.2.2.2
total_46643	5.B.4.1.1
total_4685993	3.D.1.6.3
total_4731799	3.D.4.4.1
total_4735486	3.D.4.7.1
total_4737435	3.D.4.5.1
total_4743674	1.A.24.1.1
total_4782782	3.D.4.5.1
total_4816560	3.D.4.7.1
total_4833044	3.A.3.5.18
total_4834688	3.A.1.11.1
total_4851067	3.D.4.5.1
total_4851068	3.D.4.5.1
total_4871173	3.D.4.5.1
total_4916239	3.D.1.2.1
total_4919248	3.D.1.2.1
total_4931930	3.A.1.1.23
total_4943346	1.A.24.1.1
total_4946069	3.D.1.6.1
total_4953438	3.D.1.2.1
total_4958573	3.D.9.1.1
total_4966688	3.D.1.2.1
total_4972080	3.D.4.4.1
total_4998437	3.D.1.6.3
total_5022187	3.D.1.2.1
total_5059140	3.D.1.6.3
total_507367	3.D.1.6.4
total_507899	3.D.1.5.1
total_5089203	3.D.4.7.1
total_5106807	2.A.44.2.1
total_5128709	3.D.1.2.1
total_5130921	3.D.4.5.1
total_5131622	3.D.1.3.1
total_5140240	1.A.24.1.1
total_514729	3.D.4.7.1
total_5178124	3.A.1.7.1
total_5181835	1.A.24.1.1
total_5192175	3.D.1.2.1
total_5208337	2.A.51.1.3
total_5234319	3.D.4.7.1
total_5235392	3.A.2.1.3
total_5239922	3.D.1.2.1
total_5240680	3.D.1.6.1
total_5245722	3.D.1.6.3
total_5260282	3.D.1.2.1
total_5284916	2.A.64.3.2
total_5302594	3.D.4.7.1
total_5307789	3.D.4.4.2
total_5309333	9.B.14.1.2
total_5340007	3.A.1.6.1
total_534797	3.A.1.2.4
total_5397	3.A.1.17.1
total_5397330	3.D.1.3.1
total_543934	3.A.1.7.1
total_5462782	3.A.1.10.4
total_5469113	3.A.2.1.2
total_5480019	3.D.4.5.1
total_5484517	3.D.4.7.1
total_54904	1.A.24.1.1
total_5516704	3.D.1.2.1
total_5546362	3.D.3.2.1
total_5590708	3.D.4.4.1
total_5630023	3.D.4.4.1
total_5632279	3.D.1.2.1
total_5644612	3.A.1.14.3
total_5656237	3.D.1.2.1
total_5664236	3.A.2.1.3
total_5698530	3.A.1.102.1
total_5700441	2.A.1.2.39
total_573318	3.A.1.3.4
total_5735981	3.A.1.5.21
total_5754566	3.D.1.2.1
total_5768747	3.D.1.2.1
total_5772388	3.D.1.2.1
total_5793849	3.D.3.2.1
total_5794081	3.D.1.2.1
total_5794082	3.D.1.6.3
total_5824111	3.D.1.3.1
total_5831188	1.A.24.1.1
total_5834772	3.D.1.2.1
total_5868494	3.A.1.6.1
total_5873615	3.D.1.3.1
total_5899638	3.D.1.6.3
total_5902365	3.D.1.3.1
total_5908572	3.D.4.5.1
total_5915501	3.A.1.16.1
total_5928521	3.A.2.1.1
total_5947316	2.A.7.22.2
total_5952979	3.D.1.2.1
total_597123	3.A.1.17.4
total_5985602	3.A.2.1.1
total_5990728	3.D.1.1.1
total_5990869	3.A.1.7.1
total_5992761	3.D.4.5.1
total_5992762	3.D.4.5.1
total_5998179	3.A.2.1.1
total_6008078	3.A.1.6.1
total_6017618	3.A.1.1.8
total_6021110	3.A.2.1.2
total_6042334	3.D.1.2.1
total_6044838	3.D.1.6.3
total_6058167	3.D.4.7.1
total_6068142	3.D.4.7.1
total_6073222	3.A.1.16.2
total_6088133	3.D.4.7.1
total_6106037	3.D.1.3.1
total_6109848	5.A.3.1.1
total_6135078	3.A.1.26.7
total_6135080	3.A.1.26.7
total_6144197	3.D.1.2.1
total_6144826	3.D.4.6.1
total_6153687	3.A.1.5.20
total_6166567	3.D.1.3.1
total_6168243	3.A.1.109.3
total_6171707	3.D.4.5.1
total_6177364	3.D.1.2.1
total_6177702	3.D.1.2.1
total_6179264	3.B.1.1.5
total_617996	3.D.1.3.1
total_6191095	3.D.1.3.1
total_6193572	1.A.24.1.1
total_6194964	3.D.1.2.1
total_622570	3.A.2.1.2
total_6226544	3.D.1.2.1
total_6227533	3.A.1.6.3
total_6243153	3.B.1.1.5
total_6245511	3.D.4.7.1
total_6250051	3.D.1.2.1
total_6265493	3.A.1.2.4
total_6265494	3.A.1.2.7
total_6275818	1.A.24.1.1
total_628362	3.D.3.1.1
total_6302154	3.D.1.6.4
total_6312174	3.D.1.2.1
total_6325515	3.D.4.4.2
total_6341662	3.D.1.6.4
total_6342877	3.D.1.3.1
total_635287	3.A.1.7.2
total_6353575	5.A.3.1.1
total_6366619	3.D.1.6.3
total_6368386	3.D.4.7.1
total_6382972	3.D.1.6.1
total_6409167	3.A.1.7.1
total_6425615	3.D.1.2.1
total_643012	3.A.1.105.1
total_6430978	1.B.33.1.3
total_6444579	3.D.3.4.1
total_6448132	3.A.1.16.1
total_6453337	5.A.3.2.1
total_6455485	3.A.1.17.5
total_6477288	3.A.1.1.3
total_6490329	3.D.1.3.1
total_6500469	1.A.24.1.1
total_6505514	3.D.1.3.1
total_6508165	3.D.1.6.1
total_6516825	3.D.4.4.1
total_6530288	3.D.4.11.1
total_6535350	3.E.2.1.1
total_6538002	3.D.3.1.1
total_6541074	3.A.2.1.3
total_6561328	3.A.2.1.1
total_6573790	3.D.1.3.1
total_6576999	9.B.35.2.1
total_6579027	5.A.3.2.1
total_6593450	3.D.4.7.1
total_6593994	3.A.1.6.3
total_6606208	3.D.1.2.1
total_66186	3.B.1.1.5
total_6623022	3.A.1.12.10
total_6652414	3.D.1.2.1
total_6677571	3.D.4.5.1
total_6690592	1.A.24.1.1
total_6694047	3.D.1.2.1
total_6721196	3.D.1.2.1
total_6721197	3.D.1.6.3
total_6728386	3.A.1.3.6
total_6768804	3.D.4.7.1
total_6786754	3.D.1.1.1
total_6822059	3.A.1.16.1
total_683300	3.A.1.7.1
total_6834868	3.A.2.1.2
total_6845082	3.D.3.1.1
total_6847195	3.D.1.3.1
total_6876349	3.D.1.3.1
total_6881772	2.A.1.3.17
total_688367	3.A.1.2.7
total_6884331	3.D.1.2.1
total_6896589	3.D.4.7.1
total_6911612	5.A.3.1.2
total_6911613	5.A.3.1.1
total_6921560	3.A.1.6.3
total_6921561	3.A.1.6.3
total_6944106	9.A.58.2.5
total_694474	1.A.11.1.4
total_6950992	3.A.1.125.1
total_6967429	3.D.1.2.1
total_6978765	1.B.33.1.3
total_7019801	3.D.3.1.1
total_7031041	3.D.1.3.1
total_7032727	3.D.1.3.1
total_7035150	9.B.14.2.2
total_7082783	3.D.4.5.1
total_712526	3.A.1.5.1
total_7145723	3.A.1.1.25
total_715480	3.D.1.3.1
total_716447	3.D.9.1.1
total_7171375	3.A.1.2.7
total_717452	3.A.1.7.1
total_7180172	1.A.24.1.1
total_7181891	3.D.4.11.1
total_7194002	3.D.1.2.1
total_7195933	3.D.4.5.1
total_7212807	3.A.2.1.2
total_7234050	3.D.1.3.1
total_7234051	3.D.1.2.1
total_7250657	3.A.1.125.1
total_7264083	3.A.2.1.2
total_7285961	3.D.4.7.1
total_7288123	3.D.1.2.1
total_7294793	3.D.1.3.1
total_7299588	3.A.2.2.5
total_7303478	3.D.1.5.1
total_7303479	3.D.1.5.1
total_7326079	3.D.1.2.1
total_7329584	5.B.5.2.1
total_7331114	3.E.2.1.1
total_7353187	5.A.3.2.1
total_7354796	3.D.4.7.1
total_7363887	3.D.4.4.1
total_7381095	3.A.1.14.5
total_7451384	1.B.33.1.3
total_7468390	3.D.4.8.1
total_748957	3.A.1.1.23
total_7525891	3.D.1.2.1
total_7525892	3.D.1.2.1
total_7531946	3.D.1.6.3
total_7541738	1.A.24.1.1
total_7549463	3.A.2.1.3
total_7554491	3.A.1.102.1
total_7561183	3.A.1.11.1
total_7563113	3.B.1.1.2
total_7580300	3.A.1.5.2
total_7581900	2.A.89.3.1
total_760199	3.D.1.3.1
total_7663913	3.A.1.10.2
total_7690075	3.D.1.2.1
total_7696983	3.D.1.3.1
total_7697738	1.A.24.1.1
total_7701879	3.D.9.1.1
total_7729964	3.D.4.4.2
total_7738415	3.D.1.3.1
total_7757721	3.E.2.1.1
total_7763000	3.D.1.2.1
total_7766300	2.A.64.3.2
total_7779109	3.A.1.11.1
total_780713	1.A.24.1.1
total_7818465	3.D.1.2.1
total_7823027	3.D.3.2.1
total_782453	3.A.1.7.1
total_782454	3.A.1.7.1
total_7830074	3.A.1.5.11
total_7839797	3.D.1.2.1
total_7859726	3.D.1.2.1
total_7863342	3.D.4.7.1
total_7911061	3.D.4.7.1
total_791414	3.D.1.2.1
total_791610	2.A.1.40.2
total_7923429	3.A.1.5.11
total_7946816	3.A.1.3.9
total_7964550	3.D.4.5.1
total_7976196	3.D.3.4.1
total_7979266	3.D.4.11.1
total_7985586	3.D.1.2.1
total_798733	3.B.1.1.2
total_8010972	3.D.1.5.1
total_8053197	3.D.1.6.4
total_8107075	3.D.1.6.4
total_8145814	3.D.4.5.1
total_8148855	3.D.1.2.1
total_8159339	3.D.4.7.1
total_8194181	3.D.1.3.1
total_8202516	3.A.1.27.1
total_8214036	2.A.64.3.2
total_8338824	3.D.3.4.1
total_8340417	1.A.24.1.1
total_8344763	3.D.1.1.1
total_8349442	3.D.1.5.1
total_8369410	3.A.1.6.1
total_8386013	3.A.2.1.1
total_8389414	3.A.1.6.1
total_8401227	1.A.24.1.1
total_842256	3.D.3.1.1
total_8427695	1.A.24.1.1
total_8434921	3.D.1.3.1
total_8440762	3.D.4.7.1
total_8443015	3.D.4.5.1
total_8452906	3.A.2.1.1
total_8470997	3.D.1.2.1
total_8480152	3.D.1.2.1
total_849115	3.D.1.2.1
total_8495645	3.D.1.3.1
total_8495914	3.D.4.7.1
total_8530113	3.E.2.2.1
total_8544862	2.A.1.3.17
total_8604218	3.D.1.6.1
total_8607907	2.A.1.6.6
total_8632726	3.D.1.6.3
total_8700586	3.D.1.3.1
total_8710782	2.A.1.6.6
total_8737503	3.D.1.2.1
total_875298	3.A.1.1.35
total_8760164	3.D.1.2.1
total_878572	3.D.1.7.1
total_8797163	3.D.1.2.1
total_8809865	8.A.21.2.1
total_8825301	3.A.1.1.32
total_8850104	3.A.1.6.3
total_8860968	3.D.1.3.1
total_8863177	1.A.24.1.1
total_8871794	3.D.4.7.1
total_8905337	1.B.33.1.3
total_8942174	3.A.1.32.1
total_8990520	3.D.1.3.1
total_9000480	3.D.1.3.1
total_9026923	3.D.1.2.1
total_9026925	3.D.1.2.1
total_902840	2.A.1.7.10
total_9029529	3.D.4.5.1
total_9050603	3.A.1.1.35
total_9052348	3.A.1.2.1
total_9060898	3.A.1.6.3
total_9065236	3.A.2.1.1
total_9070787	3.D.1.2.1
total_9091122	3.D.1.2.1
total_9091184	2.A.1.6.3
total_9099285	3.D.4.5.1
total_9137896	3.D.1.5.1
total_9192039	3.D.1.6.1
total_9198174	3.D.4.5.1
total_9199359	3.D.1.2.1
total_921277	3.D.1.2.1
total_9260264	3.D.1.2.1
total_9265071	3.D.1.2.1
total_9271133	3.D.4.4.1
total_9274549	3.D.1.6.1
total_9287990	3.D.1.2.1
total_9307091	1.A.24.1.1
total_932237	3.A.1.1.16
total_9343788	3.D.4.5.1
total_9348649	3.D.4.8.1
total_9376971	3.D.1.2.1
total_9381840	3.D.1.6.3
total_9389970	3.A.2.1.1
total_9391879	3.B.1.1.3
total_9412940	3.D.4.5.1
total_9429259	3.D.1.3.1
total_9462031	3.D.1.3.1
total_9480932	3.D.4.5.1
total_9484512	3.D.4.5.1
total_9484513	3.D.4.5.1
total_9516551	1.A.24.1.1
total_9526702	3.D.4.7.1
total_9528070	3.A.1.9.1
total_9536611	1.A.24.1.1
total_9554467	2.A.15.1.1
total_9561501	3.E.2.2.1
total_9561505	3.A.5.2.2
total_9578200	3.D.1.2.1
total_9579808	3.D.1.6.3
total_9591483	1.A.24.1.1
total_9596501	3.D.1.2.1
total_9633518	3.D.3.3.1
total_9633758	3.D.3.3.1
total_9633759	3.E.2.1.1
total_9649776	3.D.1.3.1
total_9651680	3.E.2.1.1
total_9652369	3.D.4.5.1
total_9657813	3.D.4.4.1
total_9687464	3.A.2.1.2
total_9702931	3.A.1.3.5
total_9715803	3.A.1.1.33
total_9725202	3.D.3.2.1
total_9748728	3.D.1.3.1
total_9803682	3.A.1.1.23
total_9811912	3.A.1.7.1
total_986502	3.D.1.2.1
total_9867133	3.A.2.2.1
total_9867704	5.A.3.1.2
total_989913	3.D.1.2.1
total_993532	3.A.1.3.14
total_9945714	3.A.1.3.7
total_995208	3.D.4.4.2
total_9963509	1.A.24.1.1
total_9965442	3.D.4.5.1
total_9970701	3.D.4.5.1
total_9984956	3.D.1.2.1
