Query_id	Ko_id
total_14344554	K02965
total_14344753	K01269
total_14344755	K01937
total_14344767	K06442
total_14344772	K03625
total_14344783	K13745
total_14345758	K01883
total_1434591	K01756
total_1434646	K13990
total_14346971	K02935
total_1434709	K01247
total_14347565	K06168
total_14347635	K00133
total_14347703	K02913
total_14347989	K00135
total_14349136	K00554
total_1434989	K01581
total_14350429	K00673
total_14351189	K00936
total_14351295	K15735
total_14351303	K00773
total_14351472	K11996
total_14351491	K00837
total_14353280	K00020
total_1435338	K01872
total_14353830	K02936
total_14354785	K01420
total_14354941	K01975
total_14355545	K03631
total_14356125	K08683
total_14356195	K03631
total_14356197	K06442
total_14356198	K01624
total_14356893	K01689
total_14358068	K03294
total_14358115	K02519
total_1435834	K00567
total_14358553	K03296
total_14358664	K00928
total_14359038	K01575
total_14359231	K03060
total_1435932	K00962
total_14359455	K07320
total_14359631	K02902
total_14359902	K01745
total_14360241	K01259
total_14360439	K00101
total_14360503	K00099
total_1436057	K01883
total_1436061	K13789
total_1436062	K09775
total_14360640	K03118
total_14361677	K04047
total_14362714	K00301
total_14363522	K01759
total_1436380	K02911
total_14363996	K00995
total_14364093	K01599
total_14364350	K01224
total_14364545	K01470
total_1436535	K02483
total_1436538	K13643
total_14365559	K03086
total_14365768	K05592
total_14365847	K00273
total_14366666	K03088
total_14367361	K00773
total_14367463	K13798
total_14367725	K01595
total_14367767	K03574
total_14367948	K02357
total_14368684	K01692
total_14368685	K01027
total_14368869	K03535
total_14369288	K00625
total_14369321	K01518
total_14369915	K01692
total_14370097	K02884
total_14371289	K07568
total_14371331	K04047
total_14371501	K03231
total_14371587	K08723
total_14371744	K00684
total_14371752	K03088
total_14371855	K01226
total_14372520	K00599
total_14372640	K00286
total_14374428	K01167
total_14374477	K01438
total_14374535	K03529
total_14374693	K00685
total_14374929	K03500
total_1437493	K00794
total_14376126	K02956
total_14376162	K03088
total_14376750	K01420
total_14376891	K02913
total_14377060	K04744
total_14377296	K06173
total_14377400	K01791
total_14377620	K02528
total_1437825	K02899
total_1437826	K03574
total_1437828	K02167
total_14380248	K12879
total_14380316	K02551
total_143807	K09983
total_14381007	K00286
total_14381204	K00573
total_14381564	K00676
total_14381611	K01512
total_14381835	K02884
total_14381879	K07758
total_14382191	K01581
total_14382836	K03722
total_14383104	K00957
total_14383174	K01875
total_1438352	K03631
total_14384693	K03090
total_14384698	K00783
total_14385152	K08316
total_14385210	K03089
total_14385458	K00166
total_14386142	K06447
total_14386627	K00648
total_14386750	K00273
total_14387219	K03595
total_14388176	K01515
total_14390129	K09888
total_14390908	K01919
total_14392005	K01649
total_143922	K02994
total_14392931	K01147
total_14393089	K02405
total_1439344	K02508
total_1439428	K08234
total_14394466	K03531
total_1439448	K02600
total_14395133	K03782
total_14395950	K00930
total_1439597	K01607
total_14396117	K15866
total_14396724	K01056
total_14396863	K11753
total_14397782	K00620
total_1439784	K02198
total_1439785	K02197
total_14397971	K01426
total_1439897	K02990
total_1439898	K02963
total_14399347	K01069
total_14399386	K03201
total_14399734	K00856
total_14400201	K02899
total_14400243	K10778
total_14400680	K01754
total_1440103	K01622
total_14401372	K02895
total_1440141	K00283
total_14401596	K07024
total_14401597	K01875
total_14402192	K02911
total_14402871	K00133
total_14403459	K09457
total_14404451	K10848
total_14404714	K00821
total_14405164	K00003
total_14405391	K00684
total_14407506	K02860
total_14407619	K01848
total_14408149	K02533
total_14409974	K13643
total_14410112	K03974
total_14410258	K11719
total_14410259	K03684
total_14411666	K09888
total_14411947	K01733
total_1441278	K00365
total_14413183	K01586
total_1441320	K08289
total_1441336	K00685
total_14413561	K00962
total_14414280	K03438
total_14414445	K10536
total_14414932	K02233
total_14415177	K03342
total_14415659	K03722
total_14416217	K01524
total_14417081	K00135
total_1441728	K02405
total_14418650	K06917
total_14419527	K09024
total_14419551	K01866
total_14419749	K01580
total_14419842	K02935
total_14420502	K03182
total_14420562	K01581
total_14420893	K02863
total_14421027	K13633
total_14421241	K09457
total_14421616	K09761
total_14421658	K03625
total_14421727	K02863
total_14421887	K01467
total_14422905	K03738
total_14423047	K01006
total_14423240	K07568
total_1442372	K03086
total_14423732	K01885
total_144243	K01933
total_144244	K00764
total_14425115	K03091
total_14425238	K02335
total_14425673	K01848
total_14425675	K01259
total_1442569	K03342
total_14425694	K11996
total_14425796	K00101
total_14426645	K01463
total_14427880	K05592
total_14428034	K01874
total_14428175	K01491
total_14428492	K03595
total_1442905	K01972
total_14429687	K00872
total_14429689	K01733
total_14430027	K01649
total_1443030	K01265
total_14431015	K02358
total_14432022	K00823
total_1443224	K00140
total_1443227	K02204
total_14432423	K02347
total_14432911	K02986
total_14434185	K00140
total_14434629	K01866
total_1443472	K09136
total_1443486	K02919
total_144353	K01874
total_14435394	K07100
total_14435614	K03391
total_14436019	K02621
total_14436339	K03684
total_14436593	K03650
total_14436650	K03086
total_14436695	K00645
total_14438366	K03455
total_14438746	K15451
total_14439035	K14768
total_1444044	K15257
total_14440470	K01426
total_14440723	K00133
total_14440849	K00102
total_14441291	K05540
total_14442409	K03090
total_14442418	K00101
total_14442816	K00833
total_14443855	K02954
total_14443857	K02933
total_14443858	K02881
total_14444686	K02838
total_14444841	K01753
total_14445033	K13642
total_14445581	K03631
total_14445586	K03625
total_14445588	K01571
total_14445599	K03090
total_14445705	K03724
total_1444574	K03090
total_1444576	K07029
total_1444578	K00936
total_14446106	K15973
total_14446160	K00773
total_14447424	K03625
total_14447985	K02529
total_14447986	K00003
total_14447987	K09457
total_14447993	K01494
total_14447995	K01278
total_14447996	K01269
total_14447999	K07114
total_14448009	K03088
total_14448011	K08097
total_14448018	K00599
total_14448021	K15509
total_14448022	K02529
total_14448023	K00823
total_14448024	K02510
total_14448025	K01443
total_14448032	K12111
total_14448053	K01714
total_14448054	K14274
total_14448059	K03322
total_14448070	K01195
total_14448075	K02099
total_14448076	K00344
total_14448087	K13771
total_14448093	K01420
total_14448094	K02495
total_14448095	K01067
total_14448096	K01153
total_14448238	K00158
total_1444955	K01069
total_14449692	K11755
total_14449766	K00108
total_1445023	K00283
total_14451160	K06042
total_14451689	K02963
total_144519	K15633
total_14451900	K02876
total_1445277	K01438
total_1445291	K01147
total_1445292	K01595
total_14452999	K03205
total_14453669	K02358
total_14453865	K02909
total_14453978	K02838
total_1445543	K08684
total_14455554	K05824
total_1445563	K00939
total_14455682	K07568
total_14455803	K08300
total_14455866	K03320
total_14455899	K00102
total_14456218	K01448
total_14456349	K00283
total_14457019	K01512
total_14457039	K01754
total_1445705	K03466
total_14457417	K01627
total_14457507	K00472
total_14457976	K08300
total_1445970	K01362
total_1445976	K01664
total_14459876	K00101
total_1445989	K07566
total_14459983	K00681
total_14459984	K01897
total_14460298	K06134
total_14460806	K00140
total_14461313	K05827
total_14461766	K00943
total_14461881	K02986
total_14462753	K01879
total_14462849	K01866
total_14462999	K01777
total_1446303	K03342
total_14463610	K01912
total_14463682	K01259
total_14464266	K00821
total_14464732	K01222
total_14465818	K03091
total_14466435	K01412
total_14467144	K02887
total_14467453	K03977
total_14467964	K08070
total_14469572	K00788
total_14470687	K00057
total_14470745	K02167
total_14470746	K01692
total_1447132	K00609
total_14471457	K01430
total_14471551	K02838
total_14472364	K02601
total_14472400	K01755
total_14474596	K15257
total_14475313	K14161
total_14475429	K14160
total_14475535	K02919
total_14475714	K04760
total_14475765	K03087
total_14476195	K02160
total_14477744	K07497
total_14478239	K12573
total_14478302	K00375
total_14479245	K08305
total_14480872	K04765
total_14483458	K06891
total_14484350	K02528
total_14484456	K05540
total_14484479	K02926
total_14484895	K07052
total_1448510	K07042
total_14485405	K09761
total_1448563	K00989
total_14485735	K01069
total_14485747	K00140
total_14485933	K01474
total_14486102	K10907
total_14486153	K03529
total_14487102	K00763
total_14487160	K01745
total_1448728	K01488
total_14487473	K02913
total_14487726	K01892
total_14487849	K03392
total_14488722	K12251
total_14489223	K00232
total_14490522	K01468
total_1449184	K03086
total_14491858	K01259
total_14492817	K00102
total_14492883	K02335
total_14493342	K01933
total_1449443	K03656
total_14494538	K03688
total_14495	K01875
total_14495588	K03722
total_1449573	K07056
total_1449593	K04021
total_1449601	K00301
total_1449602	K01438
total_14496253	K01755
total_14496323	K01883
total_14496705	K09883
total_1449682	K07734
total_1449856	K06173
total_14498691	K09748
total_14498924	K07736
total_14499474	K02600
total_14499622	K03091
total_14499725	K02654
total_14499767	K00554
total_14499893	K02982
total_1450001	K02834
total_14500531	K02204
total_14501023	K03500
total_14501979	K00761
total_1450202	K00131
total_1450232	K01887
total_14502380	K02878
total_1450325	K05337
total_14503600	K03438
total_14503983	K03684
total_1450433	K01420
total_14504589	K01423
total_14504690	K02890
total_14504951	K01945
total_1450517	K13643
total_14505526	K00936
total_14506088	K02549
total_14506089	K01911
total_14506300	K07126
total_14506357	K02909
total_14506727	K06203
total_14506962	K02879
total_1450712	K01488
total_1450713	K03783
total_1450716	K03437
total_14507747	K03518
total_14508192	K02996
total_1450853	K03625
total_1450855	K06442
total_1450857	K03631
total_1450915	K01474
total_1450923	K01420
total_14509333	K02963
total_14509683	K01362
total_14510022	K01956
total_1451022	K03231
total_14511996	K02968
total_14512849	K02456
total_1451312	K07009
total_14513213	K02988
total_14513236	K00756
total_14513649	K01581
total_14513899	K00784
total_14514581	K09888
total_14514649	K01736
total_14514849	K00249
total_14516793	K03495
total_14516966	K02904
total_14516968	K02982
total_14517098	K03529
total_14517365	K03060
total_14517693	K03438
total_14518334	K06177
total_14519236	K02902
total_14519672	K03536
total_14520406	K01745
total_1452056	K05540
total_1452061	K06442
total_1452062	K13789
total_1452067	K01692
total_14520878	K13770
total_14521102	K01474
total_14521989	K02517
total_14522082	K11293
total_14522204	K05800
total_14522217	K09704
total_14522219	K03631
total_14522378	K00966
total_14523391	K04720
total_14523418	K06140
total_14523930	K01937
total_14524273	K00685
total_14524384	K03185
total_1452500	K00831
total_145254	K04066
total_14525605	K01881
total_145257	K01754
total_1452695	K00819
total_1452806	K01759
total_1452807	K00940
total_1452808	K00568
total_1452809	K00568
total_14528789	K00587
total_14530017	K07574
total_14531792	K15054
total_14532265	K03088
total_14532727	K05540
total_14533665	K02356
total_14533899	K03631
total_14534040	K00029
total_14534187	K01207
total_1453452	K01420
total_14534912	K00645
total_1453532	K07568
total_14535582	K00928
total_14535747	K01069
total_1453649	K01464
total_1453650	K12251
total_14537077	K00833
total_14537079	K09761
total_14538174	K03821
total_14538348	K03891
total_14538432	K07568
total_14538433	K00773
total_1453921	K01420
total_14539296	K03684
total_1454010	K02529
total_14542278	K03650
total_14542338	K07462
total_14542488	K00163
total_14542594	K00969
total_14542596	K05540
total_14543043	K14161
total_14543848	K01586
total_14545038	K01420
total_14546106	K03652
total_14546540	K01866
total_14546576	K14161
total_14547259	K03593
total_14547289	K01142
total_14548686	K06134
total_14548927	K02160
total_14549587	K02886
total_1454963	K09811
total_14550809	K01894
total_14551375	K02909
total_14551948	K00596
total_14551954	K13995
total_14551990	K03558
total_14552559	K02950
total_14553269	K03973
total_1455341	K03531
total_1455344	K01924
total_14553569	K00798
total_14553917	K01874
total_14554161	K00019
total_14554247	K02909
total_14554929	K03772
total_14554930	K03548
total_14554931	K03100
total_14555046	K01652
total_14555327	K03088
total_14555330	K00681
total_14555332	K07106
total_14556038	K02933
total_14556135	K03684
total_14556398	K01868
total_14557326	K03501
total_14557693	K08300
total_145601	K11996
total_14560436	K03789
total_14560753	K01955
total_14561577	K00101
total_14561678	K03789
total_14562309	K01777
total_14562353	K03722
total_14562559	K01420
total_14562738	K02965
total_14563283	K00472
total_1456354	K01585
total_14564155	K08300
total_14564672	K03628
total_14564953	K01749
total_14565204	K03060
total_14565225	K02863
total_14565530	K02913
total_14565615	K00329
total_1456601	K00135
total_14566013	K03437
total_1456626	K01925
total_14567533	K01883
total_14567814	K01955
total_14567927	K08316
total_1456820	K01322
total_1456845	K00676
total_14568564	K01238
total_1456861	K00278
total_14568802	K00672
total_14568838	K01937
total_14568926	K00765
total_14569173	K00283
total_14569662	K01885
total_1457045	K11068
total_14570485	K00544
total_14571889	K14162
total_1457255	K00561
total_1457420	K02863
total_1457430	K01077
total_14574455	K02890
total_14574746	K00864
total_14574879	K02876
total_14575163	K03979
total_1457526	K00060
total_14575381	K02986
total_1457741	K02935
total_14577841	K01523
total_14578673	K00943
total_14578752	K06179
total_1457883	K01069
total_1457885	K01913
total_14579158	K11779
total_145792	K04074
total_14579315	K03704
total_14579456	K00121
total_14580171	K06447
total_14580321	K00928
total_1458055	K01879
total_14581461	K01466
total_14581482	K00184
total_14581681	K01420
total_14582918	K00554
total_14583232	K07056
total_14583568	K03631
total_1458477	K01126
total_1458480	K00721
total_1458481	K03820
total_1458482	K07047
total_1458483	K02529
total_1458484	K02335
total_14585041	K06182
total_14585154	K02863
total_14585328	K01908
total_14585440	K02876
total_1458560	K02338
total_14586546	K01884
total_14586760	K00759
total_14588237	K14261
total_14589019	K01878
total_14589045	K08316
total_14589476	K02217
total_14591555	K03060
total_1459251	K01588
total_1459270	K10674
total_1459359	K00819
total_14594619	K02963
total_14595820	K02039
total_14595879	K04073
total_14595952	K02838
total_14595965	K05844
total_14596619	K14441
total_14596894	K01571
total_14597053	K02996
total_145971	K00027
total_14598171	K10761
total_14598274	K13019
total_14598444	K08316
total_1459852	K01733
total_1459912	K01465
total_1459919	K03495
total_14599366	K01056
total_14599466	K03438
total_14600137	K08301
total_1460017	K01586
total_14600304	K02899
total_14600620	K00003
total_14600972	K01845
total_14601331	K00819
total_14601339	K03631
total_14602302	K06075
total_14603370	K09726
total_14603635	K01754
total_1460401	K03088
total_1460402	K00799
total_14604686	K13688
total_14605501	K01696
total_14605867	K01874
total_14605926	K03496
total_1460622	K03060
total_14606245	K07282
total_14606247	K01269
total_14606248	K01104
total_14607199	K00955
total_14607200	K01082
total_14607246	K00931
total_14607658	K05602
total_14608519	K02358
total_14608893	K00839
total_14609742	K04066
total_14609824	K02914
total_1461015	K01586
total_14610872	K02911
total_14610916	K02948
total_14611186	K03060
total_14611474	K07147
total_14611662	K13643
total_14611744	K02892
total_14612186	K00930
total_1461339	K00133
total_14613867	K01069
total_1461436	K00171
total_14614845	K00294
total_14615388	K01893
total_14615808	K03588
total_1461625	K01677
total_14616297	K02343
total_1461632	K01069
total_14616542	K07042
total_14616552	K02904
total_14616553	K02878
total_14617399	K03525
total_14617658	K01647
total_14617877	K01417
total_14618126	K07726
total_14618479	K13990
total_14618633	K08316
total_14618634	K06178
total_14618671	K01468
total_14618696	K02493
total_14619060	K01026
total_14619174	K01278
total_14619539	K07588
total_14620105	K02884
total_14620300	K03215
total_14621073	K00676
total_14621481	K00029
total_14622469	K01613
total_14622514	K07566
total_14622516	K04485
total_14622636	K03974
total_146234	K07114
total_14623400	K02990
total_14623719	K12251
total_14624685	K09773
total_14624688	K01006
total_14624717	K00666
total_14624818	K02990
total_1462560	K02474
total_14625973	K00819
total_14626314	K00798
total_14627513	K00384
total_14627529	K01892
total_14627631	K00698
total_14628312	K00303
total_14628597	K05592
total_14628599	K01040
total_14628770	K03892
total_1462902	K00133
total_1462903	K00928
total_1462924	K03595
total_1462941	K13771
total_1462953	K03641
total_14629905	K00286
total_14630484	K00619
total_14630573	K06027
total_14631002	K01866
total_14631694	K00685
total_14631790	K00472
total_14633240	K00140
total_146333	K03548
total_14633730	K10206
total_14633732	K03722
total_14634307	K03733
total_14634394	K03177
total_14634395	K02956
total_14634804	K09879
total_14635412	K00029
total_14635912	K03495
total_14636189	K02169
total_14636979	K03588
total_14637518	K03625
total_14637854	K13483
total_14639209	K00248
total_14639366	K01889
total_14639395	K03495
total_14640675	K03118
total_14642245	K02871
total_14642419	K03979
total_14642420	K00931
total_14642442	K03724
total_1464294	K00162
total_14643442	K03177
total_14643632	K01745
total_14643788	K09471
total_1464391	K08289
total_14645100	K05591
total_14645409	K02863
total_14645481	K01465
total_14645505	K03088
total_14645650	K06962
total_1464567	K03092
total_14646959	K02931
total_14648212	K01255
total_14648279	K03724
total_14648324	K01286
total_14649173	K12373
total_14649281	K00817
total_1464947	K01042
total_14649482	K03088
total_14649721	K00768
total_146498	K00318
total_14650770	K00472
total_14650954	K03182
total_1465121	K02533
total_1465125	K01777
total_14651443	K00554
total_14651907	K02304
total_14652044	K03655
total_14652048	K00850
total_14652404	K05603
total_14652789	K04485
total_14652922	K13810
total_14654235	K02904
total_14654713	K02428
total_14654714	K00989
total_14655425	K02501
total_14657	K00639
total_14657128	K06442
total_14657646	K02939
total_14657686	K00480
total_14657770	K01782
total_14658233	K07577
total_14658502	K00145
total_14658731	K13821
total_14658971	K02876
total_14659171	K00303
total_14659325	K00762
total_14660137	K01081
total_1466050	K02549
total_14660854	K01692
total_14660966	K07243
total_14660967	K00185
total_14661034	K01649
total_14661175	K00786
total_14661437	K03724
total_14662187	K06911
total_14663152	K02005
total_14663253	K01775
total_14664130	K03527
total_14664185	K06175
total_14664262	K01695
total_14664847	K01755
total_14664937	K00937
total_14665395	K02304
total_14665610	K01147
total_14665846	K01207
total_14665847	K00760
total_14665906	K04760
total_14666024	K01883
total_14666333	K01638
total_1466637	K15256
total_14667403	K01420
total_14667964	K02904
total_14667966	K02982
total_14668537	K03495
total_14670313	K03595
total_14671382	K01875
total_14671732	K00648
total_14671735	K03722
total_14671903	K01969
total_14671970	K02907
total_14672539	K00384
total_1467258	K14160
total_14674145	K07657
total_14674816	K00281
total_1467484	K02160
total_14674942	K01752
total_14674991	K06178
total_14676389	K04566
total_1467686	K03088
total_14677607	K10778
total_14678943	K14162
total_14680546	K06892
total_1468086	K00249
total_1468113	K10907
total_14681242	K02935
total_14681755	K06634
total_14681756	K01269
total_14681912	K01599
total_14682095	K00145
total_14683557	K01945
total_14683599	K05899
total_14683804	K03215
total_14684581	K03536
total_14684754	K03974
total_14684799	K02204
total_14685256	K00140
total_14686111	K00676
total_14686343	K00318
total_14687603	K03088
total_14687672	K15256
total_1468775	K02405
total_14688897	K03699
total_14689405	K13643
total_14689861	K00013
total_14689922	K03088
total_14690060	K01951
total_14690272	K15256
total_146907	K06075
total_14691907	K03430
total_1469226	K01591
total_14693051	K03342
total_14693652	K02500
total_14693654	K01814
total_14693768	K03092
total_14693812	K11754
total_14694410	K02339
total_14694430	K09772
total_14695027	K09761
total_1469525	K01875
total_14695429	K04567
total_14695800	K01879
total_14696866	K03571
total_14696935	K01892
total_14697100	K00943
total_1469731	K05592
total_1469753	K02230
total_14697654	K05602
total_14698669	K15358
total_14698683	K05808
total_14699396	K00823
total_14699674	K09759
total_14701345	K01278
total_1470141	K03586
total_14702044	K03631
total_14702558	K01754
total_1470303	K02892
total_1470304	K02926
total_14703243	K11921
total_1470462	K07455
total_14704773	K01259
total_14704842	K03089
total_14705045	K02355
total_14705046	K02358
total_14705100	K03640
total_14706010	K00685
total_14706440	K08282
total_1470704	K00003
total_14707219	K08300
total_14708491	K07082
total_14708492	K09458
total_14709244	K00599
total_14710987	K00568
total_14711171	K01496
total_1471125	K09888
total_14711577	K01056
total_14713130	K01874
total_14713309	K01880
total_14713462	K00602
total_14713490	K02014
total_14713609	K09458
total_14714717	K00839
total_14714879	K01952
total_14715347	K14267
total_14715787	K01848
total_14716016	K10770
total_1471604	K00588
total_1471605	K01179
total_14716573	K02906
total_14716746	K05896
total_14716747	K13292
total_1471711	K01003
total_1471739	K06988
total_1471740	K10806
total_1471741	K03524
total_14717672	K00765
total_14717837	K02954
total_14718425	K03650
total_14718502	K01692
total_14719705	K02887
total_14720473	K02502
total_14720499	K01889
total_1472091	K00554
total_14720988	K05808
total_14721736	K11337
total_14722058	K03524
total_14722492	K01524
total_14722759	K01505
total_14722778	K02994
total_14723225	K01262
total_14723226	K15034
total_14723448	K02956
total_14723475	K01479
total_14723692	K01873
total_14723948	K00029
total_14724015	K02892
total_14724680	K04486
total_1472472	K01586
total_14725058	K02227
total_14725506	K00839
total_14725899	K03437
total_14725970	K03218
total_14726103	K01754
total_14726335	K03106
total_14726428	K03177
total_14726890	K00568
total_1472790	K13963
total_14728249	K03531
total_14728860	K03824
total_14728957	K08676
total_1472902	K04763
total_14729066	K03436
total_14729067	K07114
total_14729071	K03972
total_14729075	K01752
total_14729078	K00757
total_14729079	K01778
total_14729080	K03574
total_14729089	K00599
total_14729091	K00599
total_14729093	K01709
total_14729094	K00978
total_14729103	K02493
total_14729109	K00817
total_14729111	K00013
total_14729112	K00765
total_14729863	K03595
total_1473038	K10947
total_1473050	K15257
total_14731597	K02890
total_14731734	K02881
total_14732113	K05592
total_14732816	K09883
total_14733023	K04568
total_14733181	K01872
total_14733676	K03590
total_14733863	K00060
total_14734522	K11293
total_14734883	K01477
total_14735329	K03590
total_14735331	K01924
total_1473579	K15358
total_14736533	K06173
total_14737016	K03978
total_14737436	K02992
total_1473762	K00286
total_14737897	K01478
total_14738429	K01866
total_14738994	K11755
total_14739192	K03977
total_14739283	K06168
total_14739293	K03389
total_14740747	K06907
total_14741325	K01885
total_14741770	K01894
total_14741826	K01426
total_1474191	K03595
total_14741925	K00528
total_14742311	K02902
total_14742614	K02834
total_14743190	K00185
total_1474338	K05603
total_14743592	K06969
total_14744797	K01259
total_14744962	K01006
total_14745061	K03088
total_14745346	K03072
total_14745503	K03595
total_14745822	K02968
total_14745861	K14287
total_14745915	K03320
total_14746978	K13483
total_1474786	K07738
total_1474823	K00609
total_14748794	K00884
total_14748795	K07106
total_1474948	K03973
total_14751174	K00145
total_14751277	K02887
total_14751330	K05830
total_14751331	K00318
total_14751468	K02358
total_14751525	K00561
total_14752088	K02200
total_14753379	K03404
total_14753672	K03790
total_14753919	K00821
total_14754467	K01848
total_14754872	K08301
total_14754912	K01585
total_14755538	K01069
total_14756431	K00282
total_14758630	K14161
total_14758679	K03428
total_14759989	K01698
total_14760588	K01889
total_14760636	K01869
total_14760781	K01874
total_14760790	K03320
total_14760826	K09472
total_14760890	K01883
total_14761356	K09748
total_14762101	K03974
total_14762380	K02335
total_14762592	K02939
total_14762740	K00946
total_14762755	K00609
total_14764884	K03528
total_14765723	K00244
total_14766021	K06168
total_14766373	K02528
total_14766946	K00108
total_147674	K04486
total_14768479	K15785
total_14768647	K02909
total_14768652	K02528
total_14768702	K02886
total_1476893	K00087
total_14769605	K02876
total_14769884	K02914
total_14770035	K00773
total_14770789	K03684
total_14771249	K06447
total_14771291	K01873
total_14771603	K02909
total_14771720	K03088
total_14771722	K03182
total_147719	K03435
total_14771978	K07320
total_14772244	K03070
total_14772245	K00676
total_14772246	K05808
total_1477237	K01474
total_14772560	K00540
total_14773183	K09903
total_14773184	K02838
total_14773189	K00784
total_14773280	K02405
total_14773289	K00626
total_14773290	K01726
total_1477482	K01937
total_14774896	K01822
total_14775072	K00599
total_14775073	K01814
total_14775920	K03417
total_1477832	K01866
total_14778421	K02014
total_14778640	K03469
total_14778641	K00119
total_14778965	K01561
total_14778966	K00635
total_14779175	K04567
total_14779541	K00133
total_14779585	K00784
total_14780077	K01752
total_14780492	K03631
total_14781102	K02805
total_14781692	K02493
total_14781693	K02835
total_14781701	K08300
total_1478240	K01439
total_14782476	K03625
total_1478256	K02552
total_1478258	K02551
total_14782774	K03977
total_14783199	K03821
total_14783964	K06941
total_14784233	K03595
total_14784934	K02990
total_147855	K01972
total_14785690	K01890
total_14785778	K01880
total_14786176	K05539
total_14786395	K01692
total_14786491	K01692
total_14787351	K01754
total_14787722	K10914
total_14787857	K01512
total_14788358	K00823
total_14788672	K02520
total_14788846	K00951
total_14789658	K09764
total_1478978	K03088
total_14790750	K03599
total_1479105	K03438
total_14791336	K13483
total_14791367	K03590
total_14791978	K03595
total_1479229	K03589
total_14792430	K00226
total_14792528	K03428
total_1479391	K03306
total_14794681	K02909
total_14794685	K01468
total_14795587	K01745
total_14795675	K00130
total_14795737	K01420
total_14796720	K06968
total_1479673	K00643
total_14798045	K07568
total_1479839	K05807
total_14798989	K04074
total_147991	K13745
total_14799351	K01745
total_14799389	K00764
total_14799560	K07004
total_14799622	K02904
total_1480014	K01147
total_14801710	K03625
total_1480211	K00574
total_1480232	K03088
total_1480235	K03088
total_1480236	K00540
total_1480352	K03496
total_14804095	K01362
total_14805277	K00783
total_14806504	K03543
total_14806514	K00936
total_14807234	K05837
total_14807809	K06168
total_14809106	K01069
total_14810639	K01883
total_14810739	K14161
total_14811843	K14168
total_14811852	K02078
total_14812033	K01848
total_1481268	K11175
total_148142	K14261
total_14814369	K01933
total_14814716	K06176
total_14816610	K01894
total_14816996	K06169
total_14817315	K01881
total_1481795	K03979
total_1481821	K02884
total_14818485	K00554
total_14819029	K14656
total_14819087	K00643
total_14819204	K00599
total_14819768	K01885
total_14820197	K00685
total_14821312	K07276
total_14821543	K01692
total_14821832	K03789
total_14822773	K14682
total_14822934	K01754
total_14822998	K09747
total_14822999	K00666
total_14823023	K09457
total_14823024	K00077
total_14825542	K01897
total_1482574	K01892
total_14826492	K00924
total_14826493	K01090
total_14826645	K00639
total_1482686	K02886
total_14827252	K01478
total_14827780	K02948
total_14828043	K11996
total_14828453	K00974
total_14828582	K01692
total_14828757	K09986
total_14828859	K01056
total_14828987	K00955
total_1483095	K00133
total_14831651	K03496
total_14832481	K00599
total_14833000	K01465
total_14833154	K01679
total_14833494	K01754
total_14833632	K01916
total_14833924	K09748
total_148340	K10778
total_14834453	K00764
total_14834501	K03833
total_1483478	K10536
total_14836702	K03090
total_1483694	K00003
total_14837070	K01633
total_14837115	K00673
total_14839073	K01078
total_14839074	K00599
total_14839130	K03574
total_14839855	K01586
total_14840192	K05808
total_14840994	K00119
total_14841015	K01638
total_14841555	K00242
total_14841557	K01585
total_14842669	K01754
total_1484285	K01889
total_14844075	K11440
total_14845637	K02493
total_14845940	K04763
total_14846297	K03574
total_14846819	K01881
total_14847296	K02304
total_14848715	K07735
total_14849112	K01420
total_14849456	K03090
total_14849781	K09012
total_14850408	K00029
total_14850444	K02014
total_14850501	K02968
total_14850797	K03089
total_14850813	K00817
total_14851674	K00839
total_14852315	K02892
total_14852516	K01069
total_14852820	K01734
total_14853153	K02963
total_14853597	K00873
total_14854	K00060
total_1485407	K01971
total_1485408	K10979
total_14854588	K07782
total_14855605	K00133
total_1485592	K01588
total_1485644	K03625
total_1485704	K03091
total_14857199	K00981
total_14857918	K03631
total_1485795	K03799
total_14858214	K01873
total_14858467	K03641
total_14858725	K11741
total_14859400	K06920
total_14861203	K01814
total_14861238	K00599
total_14861366	K09761
total_14862356	K03650
total_14863461	K00609
total_14863489	K02835
total_1486370	K03088
total_14863894	K02520
total_14863965	K01523
total_14864731	K01443
total_14864795	K15256
total_14864807	K12243
total_14864981	K00166
total_14865093	K02904
total_14866773	K00252
total_14866861	K02453
total_14867075	K09457
total_14867612	K02992
total_1486781	K08300
total_14869259	K00784
total_14869342	K03789
total_14870036	K15736
total_14870362	K07560
total_14870426	K01069
total_14870862	K02500
total_14870949	K08234
total_14871412	K00108
total_14873336	K04047
total_14873755	K00969
total_14873898	K01756
total_14874636	K01754
total_14874662	K01593
total_14875913	K03106
total_14876135	K01620
total_14876158	K07556
total_14876514	K01693
total_14877076	K03699
total_14877734	K00161
total_14877748	K01069
total_14877978	K15223
total_14878222	K00989
total_14879329	K02963
total_14879580	K03496
total_14880111	K01873
total_14880169	K02986
total_14880307	K07273
total_14880434	K00599
total_14880439	K02549
total_14880474	K02551
total_14881321	K05994
total_14881423	K00645
total_14882485	K00652
total_14882633	K09506
total_14883488	K02963
total_14883788	K10012
total_14884272	K01872
total_14884643	K01423
total_14886177	K02945
total_14886501	K04567
total_1488721	K01420
total_14887309	K02334
total_14887319	K00784
total_14888257	K00595
total_14888797	K01409
total_14888801	K04763
total_14888983	K00133
total_1488912	K00943
total_14889190	K02600
total_1488943	K01735
total_14890655	K01273
total_14890656	K03342
