Query_id	TC_number
total_13061660	3.A.5.1.1
total_13064492	9.A.19.1.1
total_13066890	2.A.64.1.1
total_1306901	3.A.5.1.1
total_13069032	3.D.3.4.1
total_13072410	1.B.12.4.1
total_13072411	1.B.12.4.1
total_13079689	3.D.4.4.2
total_13081808	3.A.5.1.1
total_1308857	1.C.82.1.1
total_13092943	9.B.18.1.1
total_13099550	3.D.1.5.1
total_13101957	3.D.1.6.1
total_1310415	1.B.33.1.3
total_13108521	3.D.2.2.1
total_13108940	2.A.4.7.1
total_13112731	5.B.3.1.1
total_13112756	3.D.1.3.1
total_13112757	3.D.1.5.1
total_13114231	2.A.6.2.29
total_13116173	1.B.12.4.1
total_1311919	1.C.82.1.1
total_13120137	3.D.1.2.1
total_13122304	9.B.18.1.1
total_13123741	3.D.1.3.1
total_13127824	3.D.1.5.1
total_13130273	3.D.3.4.1
total_1313290	3.D.3.3.1
total_13134492	3.A.1.125.1
total_13149286	3.D.1.2.1
total_13152303	9.B.76.1.1
total_13152308	1.A.11.1.4
total_13153298	3.D.1.6.2
total_13153698	1.B.33.1.3
total_13165539	1.A.22.1.4
total_13167360	3.A.5.1.1
total_1317286	3.D.2.2.1
total_13175115	1.B.33.1.3
total_13183318	3.A.2.1.2
total_1319251	3.D.1.3.1
total_1319253	3.D.1.5.1
total_1319254	3.D.1.3.1
total_1319256	3.D.9.1.1
total_1319257	3.D.1.3.1
total_1319258	3.D.1.5.1
total_13195225	4.A.1.1.5
total_13201199	3.D.4.5.1
total_1320252	3.D.1.5.1
total_13202974	2.A.8.1.2
total_1320346	3.D.1.5.1
total_1320463	3.D.4.5.1
total_13207987	3.D.1.3.1
total_13209948	1.B.12.4.1
total_1321404	3.A.1.27.1
total_13219245	3.D.4.4.2
total_13223479	3.D.1.2.1
total_13226614	3.D.1.2.1
total_13231210	1.B.12.4.1
total_13242166	3.D.1.5.1
total_1324371	3.D.1.1.1
total_13249808	3.D.1.2.1
total_13252993	3.B.1.1.5
total_13253199	3.D.1.2.1
total_13256762	1.C.82.1.1
total_13260099	1.B.33.1.3
total_13260157	8.A.21.2.1
total_13262343	1.B.33.1.3
total_13270885	3.A.1.102.1
total_1327543	1.C.82.1.1
total_13278619	3.D.2.2.1
total_1328948	3.D.1.3.1
total_1328950	3.D.1.5.1
total_13290785	3.E.2.1.1
total_13296838	1.C.82.1.1
total_1329780	3.A.5.1.1
total_1329814	3.D.3.3.1
total_13298684	1.B.12.4.1
total_1330039	2.A.89.3.1
total_13300521	9.B.18.1.1
total_13300896	3.D.1.2.1
total_133016	3.D.1.6.3
total_13309231	1.B.33.1.3
total_13310890	1.B.33.1.3
total_13314606	1.B.12.4.1
total_13318691	1.C.82.1.1
total_13319936	3.E.2.2.2
total_13327944	8.A.21.2.1
total_13335031	3.D.1.2.1
total_13337915	3.D.1.2.1
total_13343289	3.A.15.2.1
total_13346196	3.A.3.1.8
total_13351660	1.C.82.1.1
total_13351942	2.A.7.3.6
total_13354557	3.D.4.5.1
total_133580	3.D.1.6.1
total_13368422	1.B.12.4.1
total_13368511	3.B.1.1.5
total_13373027	2.A.23.1.2
total_13379196	8.A.21.2.1
total_13384829	3.D.1.2.1
total_13384840	4.A.1.1.5
total_13390020	9.A.40.1.2
total_13398452	3.D.1.3.1
total_13408442	3.A.2.1.2
total_13408667	8.A.21.2.1
total_13419757	1.B.33.1.3
total_13423124	3.A.5.1.1
total_1342634	3.D.1.5.1
total_1342635	3.D.1.5.1
total_13426616	1.B.12.4.1
total_13429818	3.D.3.3.1
total_13429819	3.E.2.1.1
total_13431143	3.A.5.1.1
total_13450038	3.D.4.5.1
total_1345232	3.D.4.5.1
total_13464572	3.D.1.6.1
total_13467359	3.A.2.1.2
total_13471922	3.A.1.125.3
total_13477493	1.A.24.1.1
total_13481548	1.B.12.4.1
total_13495132	3.D.9.1.1
total_13502504	1.B.12.4.1
total_13504943	3.D.9.1.1
total_13504944	3.D.1.6.1
total_13505187	3.D.1.5.1
total_13505397	9.B.76.1.1
total_13511414	2.A.6.2.9
total_13512786	3.D.1.6.1
total_13517980	3.A.5.2.2
total_13527084	3.D.4.4.1
total_13534657	4.A.1.1.5
total_13536911	3.D.1.6.3
total_13537052	1.B.33.1.3
total_1353856	2.A.7.22.2
total_13539761	3.D.1.5.1
total_13539762	3.D.1.3.1
total_13539764	3.D.1.3.1
total_1354181	1.B.33.1.3
total_13549722	3.A.1.2.7
total_13550715	1.B.33.1.3
total_13551026	1.C.82.1.1
total_13551959	3.D.1.2.1
total_1355305	3.D.1.6.1
total_13556188	1.C.82.1.1
total_13559880	2.A.6.2.19
total_13560665	3.A.2.1.1
total_13562781	3.D.1.5.1
total_13563297	3.D.1.5.1
total_1356647	1.C.82.1.1
total_13569545	3.D.1.2.1
total_13569546	3.D.1.5.1
total_13569547	3.D.1.3.1
total_13570195	1.A.30.2.2
total_13572310	3.A.2.1.1
total_13575066	3.A.2.1.1
total_13583941	1.B.33.1.3
total_13591315	3.A.1.132.3
total_13591344	3.D.1.3.1
total_1359196	9.A.10.2.3
total_13593477	8.A.21.2.1
total_13597528	3.D.4.4.2
total_13598476	3.B.1.1.5
total_13600808	3.A.10.2.3
total_136063	3.D.4.5.1
total_1360771	3.A.1.122.2
total_13608802	1.C.82.1.1
total_1361820	3.A.5.2.2
total_13619114	3.A.2.1.2
total_13621644	3.D.2.2.1
total_13630076	3.D.4.5.1
total_13634725	3.D.4.6.1
total_13642547	9.B.3.1.3
total_13650466	3.A.5.1.1
total_13651483	3.A.1.3.2
total_13659010	3.A.1.27.1
total_13659220	3.B.1.1.2
total_1366275	3.D.1.2.1
total_1366722	1.B.33.1.3
total_13671728	3.A.16.1.2
total_1367199	3.A.2.1.2
total_1368222	1.A.24.1.1
total_13690071	2.A.72.1.1
total_13691224	2.A.7.22.2
total_1369289	9.B.3.1.2
total_1369537	3.B.1.1.2
total_13696365	1.B.33.1.3
total_13699063	3.A.5.2.2
total_13703549	9.B.3.1.1
total_13704184	3.D.1.2.1
total_13706976	3.D.1.2.1
total_137072	3.D.4.5.1
total_1370727	3.D.2.2.1
total_13715681	3.D.1.2.1
total_13720086	2.A.6.2.29
total_13723937	3.A.1.132.3
total_13725900	8.A.21.2.1
total_13727278	1.C.82.1.1
total_13730154	8.A.21.2.1
total_13735345	1.B.33.1.3
total_13737075	1.B.33.1.4
total_13737561	3.A.5.2.2
total_1374236	2.A.6.2.4
total_13754547	3.A.18.1.1
total_13762591	3.A.5.1.1
total_13768087	1.B.33.1.3
total_13770627	3.A.5.1.1
total_13772176	3.A.5.1.1
total_13780760	1.B.33.1.3
total_13789098	1.B.12.4.1
total_13793116	1.A.11.2.7
total_13802067	2.A.1.14.3
total_13805280	3.D.3.4.1
total_1381871	1.A.11.1.3
total_1381873	3.A.5.2.2
total_1382285	2.A.72.1.1
total_13825007	3.D.1.3.1
total_1382562	1.C.82.1.1
total_1382849	1.C.82.1.1
total_13830858	3.D.1.3.1
total_13833926	3.D.4.5.1
total_1383729	3.D.2.2.1
total_13839307	1.B.33.1.3
total_13841202	3.D.1.2.1
total_13848852	1.C.82.1.1
total_13852073	3.A.1.7.1
total_13852639	3.D.1.6.3
total_13861096	8.A.21.2.1
total_13862199	3.D.1.3.1
total_13871174	1.B.12.4.1
total_13873914	2.A.64.1.1
total_13874783	2.A.9.3.2
total_13885782	3.D.2.2.1
total_1389218	1.B.33.1.3
total_13893132	3.D.4.4.1
total_13893396	3.D.1.2.1
total_13895479	9.A.10.2.3
total_13898901	3.E.2.1.1
total_1389991	2.A.72.1.1
total_13901022	9.B.43.1.1
total_13902437	3.E.2.1.1
total_13906647	3.D.1.2.1
total_13907530	3.D.2.2.1
total_13907547	1.C.82.1.1
total_13909181	3.D.4.4.1
total_13915866	1.C.82.1.1
total_13916444	1.C.82.1.1
total_13918178	1.C.82.1.1
total_13918484	2.A.7.6.1
total_13920506	3.D.3.3.1
total_139227	1.B.33.1.3
total_13929680	8.A.21.2.1
total_13931586	3.A.5.1.1
total_13933121	3.D.1.2.1
total_13933536	1.B.12.4.1
total_13933612	1.B.12.4.1
total_13934554	2.A.96.1.1
total_13940991	3.D.1.6.1
total_13946242	1.B.12.4.1
total_13947920	3.D.4.5.1
total_1395355	3.A.5.2.2
total_13957241	1.B.33.1.3
total_13966250	3.A.1.132.3
total_13973913	3.E.2.1.1
total_13975318	3.D.1.2.1
total_1398402	2.A.89.3.1
total_13989575	3.A.5.2.2
total_13995470	3.D.1.6.4
total_13997066	3.D.1.1.1
total_13998518	3.B.1.1.3
total_13998519	3.A.15.2.1
total_14000540	3.A.2.1.2
total_14001194	3.D.1.2.1
total_14003078	4.A.1.1.5
total_1400354	3.D.1.6.1
total_14003662	2.A.7.22.2
total_14004641	4.A.1.1.7
total_14015781	3.D.1.2.1
total_14029713	8.A.21.2.1
total_14031632	3.D.4.6.1
total_14031746	3.D.9.1.1
total_14037229	3.D.1.5.1
total_1404513	2.A.6.2.9
total_14058222	3.D.3.3.1
total_14058223	3.E.2.1.1
total_14067499	9.B.20.1.1
total_1406862	1.B.33.1.3
total_14070138	3.D.4.6.1
total_14071419	1.B.33.1.3
total_14076493	3.A.5.1.1
total_14078638	3.D.1.2.1
total_14084883	3.A.1.137.1
total_14085669	3.A.5.1.1
total_14085935	1.C.82.1.1
total_14089488	3.D.4.4.2
total_1410280	1.A.12.3.1
total_14111410	3.D.2.2.1
total_14113316	1.B.33.1.3
total_14123307	3.D.1.2.1
total_14124263	1.B.12.4.1
total_14133946	1.B.12.4.1
total_14142425	3.A.2.3.1
total_14143335	3.A.2.1.2
total_14144527	3.A.1.1.15
total_14145035	3.D.1.3.1
total_14145036	3.D.1.5.1
total_14145482	3.A.5.1.1
total_14157440	1.B.12.4.1
total_1416060	8.A.21.2.1
total_14164845	1.C.82.1.1
total_14165601	3.A.2.1.1
total_14169354	2.A.6.2.4
total_14178504	3.D.2.2.1
total_1418068	1.C.82.1.1
total_14182373	3.D.2.2.1
total_141893	2.A.1.3.34
total_14191823	3.A.1.132.1
total_14198793	3.D.4.7.1
total_14199037	1.B.12.4.1
total_14202517	1.A.24.1.1
total_14205856	1.B.12.4.1
total_14212259	8.A.21.2.1
total_14221660	1.A.11.5.1
total_14228260	1.B.12.4.1
total_1423026	3.D.1.5.1
total_14234945	1.C.82.1.1
total_14236244	1.B.33.1.3
total_14244747	2.A.1.67.1
total_14244987	3.D.1.6.1
total_14250008	8.A.21.2.1
total_14251099	1.B.12.4.1
total_14253887	2.A.6.2.4
total_14254616	3.A.5.2.2
total_14259823	1.B.12.4.1
total_14260040	3.D.4.4.2
total_14264065	8.A.21.2.1
total_14267138	3.D.1.5.1
total_14267140	3.D.1.1.1
total_14267141	3.D.1.3.1
total_14271983	3.A.1.4.1
total_14273398	1.A.24.1.1
total_14274619	3.A.12.1.1
total_14280889	1.B.33.1.3
total_14283235	3.D.1.6.1
total_14287198	9.B.18.1.1
total_14290192	3.A.2.1.3
total_14301042	3.D.2.2.1
total_14302466	2.A.6.2.9
total_14302633	3.A.3.5.18
total_14302688	1.B.33.1.3
total_14310181	3.A.10.1.3
total_14312805	3.A.5.1.1
total_1432389	3.A.1.27.1
total_14324125	8.A.21.2.1
total_143291	3.D.3.1.1
total_14330051	3.D.1.2.1
total_14337419	1.B.33.1.3
total_14341187	3.D.2.2.1
total_1434137	2.A.64.1.1
total_14342777	3.A.5.2.2
total_14342778	3.A.5.2.2
total_14344472	3.D.1.2.1
total_14347672	3.D.1.2.1
total_14347782	3.D.2.2.1
total_14363842	2.A.6.2.4
total_14370415	3.D.1.5.1
total_14370565	3.A.5.2.2
total_14371504	3.D.1.5.1
total_14375748	1.B.33.1.3
total_14376127	1.B.12.4.1
total_14376862	8.A.21.2.1
total_14391576	2.A.6.2.19
total_1439368	3.D.1.6.1
total_14395860	2.A.89.3.1
total_14407410	3.A.5.1.1
total_1441726	3.A.1.4.1
total_14420893	1.C.82.1.1
total_14421727	1.C.82.1.1
total_14422665	3.A.15.1.1
total_14423308	3.A.5.1.1
total_14428271	3.D.1.3.1
total_14430747	3.D.1.5.1
total_1443123	3.D.4.4.1
total_14452637	3.A.5.1.1
total_14460763	3.A.5.2.2
total_14462083	3.D.1.2.1
total_14466544	3.A.15.1.1
total_14469419	3.D.1.3.1
total_14469420	3.D.1.3.1
total_14469422	3.D.1.6.3
total_14469423	3.D.1.5.1
total_14469426	3.D.1.6.1
total_14476888	3.D.1.2.1
total_1447787	1.B.33.1.3
total_14480049	1.B.12.4.1
total_14482985	3.A.2.1.2
total_14484090	2.A.1.3.34
total_14484156	3.D.4.4.1
total_14485166	3.D.1.2.1
total_14490669	3.D.3.2.1
total_14492570	8.A.21.2.1
total_14492611	3.D.3.2.1
total_14494548	1.C.82.1.1
total_14496393	3.A.1.110.3
total_14500418	8.A.21.2.1
total_1450066	3.D.1.6.3
total_14502130	3.A.5.1.1
total_14504603	9.B.3.1.3
total_14507653	3.D.1.2.1
total_1450888	2.A.7.3.6
total_1451917	3.D.1.2.1
total_14520122	3.A.2.1.1
total_14523092	3.A.5.2.2
total_14524428	2.A.4.7.1
total_1452490	3.D.1.2.1
total_14529500	3.D.1.2.1
total_1453438	3.D.1.2.1
total_14539568	3.D.3.3.1
total_14548927	3.B.1.1.5
total_14552167	8.A.21.1.1
total_14552966	2.A.4.7.1
total_14559886	3.D.2.2.1
total_14563013	3.D.1.5.1
total_14565402	3.D.1.3.1
total_14565625	9.B.43.1.1
total_14569516	1.B.33.1.3
total_1457420	1.C.82.1.1
total_14574313	3.D.4.5.1
total_14583489	2.A.64.3.2
total_14586513	1.B.33.1.3
total_14587551	2.A.64.3.1
total_145880	3.A.10.2.2
total_145892	3.A.7.15.1
total_14595287	1.B.33.1.3
total_14600242	1.C.82.1.1
total_14601198	8.A.21.2.1
total_14602845	3.D.1.2.1
total_1460825	9.A.40.1.2
total_14612251	8.A.21.2.1
total_14618992	3.A.1.27.1
total_14621761	2.A.89.3.1
total_14622845	3.D.1.2.1
total_14622905	1.B.12.4.1
total_14623142	3.B.1.1.3
total_14628597	3.A.18.1.1
total_14636011	3.D.1.1.1
total_14636437	1.C.82.1.1
total_1464273	3.D.1.5.1
total_1464341	1.C.82.1.1
total_14644957	3.D.1.2.1
total_14645409	1.C.82.1.1
total_1464655	1.A.30.2.2
total_14646954	3.A.2.1.2
total_1464711	3.D.4.5.1
total_14647380	3.D.1.2.1
total_14655629	3.D.1.2.1
total_14661213	3.A.5.1.1
total_14661875	2.A.44.3.1
total_1467132	2.A.7.22.2
total_14671755	1.B.12.4.1
total_14673168	2.A.64.1.1
total_14674853	1.B.33.1.3
total_14675835	3.D.1.2.1
total_14677206	1.B.12.4.1
total_1467737	3.D.1.2.1
total_14677385	4.A.1.1.7
total_14688503	1.A.11.1.4
total_14691378	3.A.2.1.3
total_14692234	8.A.21.2.1
total_14692611	3.D.2.2.1
total_14707954	3.D.1.6.2
total_14713350	3.D.1.6.1
total_14714010	1.B.33.1.3
total_14714179	2.A.64.3.1
total_1471507	8.A.21.2.1
total_14727082	3.A.5.1.1
total_14738028	3.D.1.3.1
total_1474192	2.A.1.67.1
total_14745345	9.B.18.1.1
total_14745400	3.D.1.5.1
total_1474738	1.B.12.4.1
total_14750053	3.D.1.6.3
total_14750535	3.D.1.2.1
total_14762970	3.D.9.1.1
total_14768790	3.D.1.6.4
total_14773088	3.D.1.2.1
total_14773279	3.D.1.5.1
total_14778709	3.A.1.2.12
total_14782966	3.D.1.5.1
total_14788353	3.A.6.1.1
total_14795816	4.A.1.1.5
total_1479738	3.D.1.5.1
total_14804190	4.A.1.1.5
total_14805668	3.A.5.1.1
total_1480910	3.D.1.2.1
total_14809892	1.B.19.1.2
total_14812717	3.D.2.2.1
total_14823760	2.A.53.9.2
total_14828118	2.A.14.1.1
total_14831193	3.D.4.5.1
total_14831208	1.A.11.1.4
total_14834391	3.D.4.4.1
total_14834776	1.A.33.1.2
total_14839881	9.B.3.1.2
total_14840369	2.A.64.1.1
total_14843498	2.A.64.1.1
total_14843910	3.A.1.27.1
total_14845107	1.B.12.4.1
total_14847335	3.D.3.4.1
total_14855492	3.A.2.1.2
total_14858725	2.A.7.1.4
total_14860194	1.B.33.1.3
total_14861044	3.D.1.2.1
total_14861045	3.D.1.2.1
total_14871415	3.D.4.5.1
total_14873829	3.D.1.2.1
total_14879282	3.D.2.2.1
total_14884124	3.D.4.5.1
total_1488818	3.A.5.2.1
total_14891056	1.C.82.1.1
total_14902887	3.A.10.2.3
total_14905299	8.A.21.2.1
total_14908128	3.A.1.122.2
total_14916933	9.B.18.1.1
total_14933330	3.A.2.1.2
total_14936502	9.A.34.1.1
total_1493755	1.C.82.1.1
total_14941828	9.B.76.1.1
total_14947057	3.A.5.2.2
total_14962713	3.D.1.3.1
total_1496555	3.A.5.1.1
total_14967842	1.B.12.4.1
total_14968027	3.A.1.4.1
total_14972925	3.A.5.1.1
total_14979899	3.D.4.5.1
total_14980544	3.D.1.2.1
total_14989615	4.A.1.1.5
total_1499636	2.A.98.1.2
total_15010586	8.A.21.2.1
total_15016066	3.D.1.3.1
total_1501641	3.A.5.2.2
total_15018206	3.A.1.132.3
total_15018584	1.B.12.4.1
total_15029780	1.B.33.1.3
total_1503143	3.D.1.2.1
total_15032608	3.D.3.2.1
total_15037849	3.A.5.1.1
total_15039926	1.C.82.1.1
total_1504305	3.D.1.5.1
total_1504375	1.C.82.1.1
total_15047202	1.B.33.1.3
total_15062159	3.D.3.2.1
total_1507942	9.B.100.1.1
total_15092374	1.C.82.1.1
total_1510137	3.D.3.2.1
total_15113725	3.A.1.2.17
total_15120144	9.B.100.1.1
total_15127546	3.D.4.7.1
total_15144295	2.A.98.1.1
total_15159023	3.D.1.3.1
total_15160357	3.D.1.5.1
total_15161961	3.D.1.6.3
total_15164682	1.C.82.1.1
total_1516560	9.B.18.1.1
total_15170410	9.B.24.2.2
total_15182039	4.A.1.1.5
total_15186433	3.D.2.2.1
total_15191105	3.B.1.1.3
total_15194855	3.D.4.7.1
total_15196573	1.C.82.1.1
total_15197609	3.D.4.5.1
total_15201110	2.A.72.1.1
total_15204291	1.C.82.1.1
total_15208211	3.D.1.2.1
total_15209140	3.D.1.2.1
total_1521423	3.A.5.1.1
total_15220172	8.A.21.2.1
total_15222524	2.A.2.6.3
total_15223051	2.A.6.2.22
total_15226466	3.D.2.2.1
total_15226838	1.B.12.4.1
total_15229096	3.D.2.2.1
total_15229801	3.D.3.2.1
total_15232563	2.A.64.1.1
total_1523363	3.A.5.2.2
total_15237986	3.D.2.2.1
total_15238	2.A.8.1.2
total_1524570	3.D.3.2.1
total_15247336	1.C.82.1.1
total_15248310	8.A.21.2.1
total_15250899	3.D.3.3.1
total_15254455	3.D.1.6.3
total_15261462	1.C.82.1.1
total_15263187	1.C.82.1.1
total_15263743	3.D.1.6.4
total_15265467	3.D.1.3.1
total_15273089	3.D.9.1.1
total_15273402	3.A.1.132.3
total_15289739	1.B.12.4.1
total_152967	3.D.1.1.1
total_15300921	3.A.1.132.3
total_15304208	1.A.11.5.1
total_15304323	2.A.89.3.1
total_153056	3.D.1.2.1
total_15306268	3.D.1.1.1
total_15308292	1.A.8.12.1
total_15330777	3.D.1.2.1
total_15340035	2.A.1.3.34
total_15342943	3.D.3.4.1
total_15349217	1.C.82.1.1
total_15349849	3.A.5.1.1
total_15350592	9.B.18.1.1
total_1535328	9.B.3.1.2
total_15354413	3.D.1.5.1
total_15358762	3.D.9.1.1
total_15358763	3.D.1.5.1
total_15375678	3.A.5.1.1
total_15376067	3.D.1.1.1
total_15382405	8.A.21.1.1
total_15382936	3.D.1.2.1
total_15385370	3.A.5.2.2
total_15387477	3.D.1.2.1
total_15390492	2.A.67.4.3
total_15391904	3.D.4.4.2
total_1539358	3.D.1.2.1
total_15397457	3.D.4.6.1
total_15402757	2.A.72.1.1
total_15403342	3.A.2.1.3
total_15405094	3.A.12.1.1
total_15409861	3.A.1.17.5
total_15410175	3.D.1.6.4
total_15419468	1.B.33.1.3
total_15423450	3.D.1.2.1
total_15423594	1.C.82.1.1
total_15431640	3.D.4.6.1
total_15435940	3.A.5.2.2
total_15438157	3.D.4.6.1
total_15439097	3.A.3.4.2
total_15441947	3.A.1.122.8
total_1544312	8.A.21.2.1
total_15445044	3.A.1.4.1
total_15445862	3.D.1.6.1
total_15446531	3.A.2.1.3
total_15449784	3.A.1.5.2
total_1545422	3.B.1.1.3
total_15454911	2.A.1.3.34
total_15459389	1.C.82.1.1
total_15467176	3.A.1.125.1
total_15474965	3.D.1.3.1
total_15476196	3.D.2.2.1
total_15478272	3.D.4.7.1
total_1547999	1.B.33.1.3
total_15483125	3.A.5.1.1
total_1548484	3.D.4.5.1
total_15488316	3.A.5.2.2
total_15488952	3.D.1.3.1
total_1549407	1.A.24.1.1
total_15497292	8.A.21.2.1
total_15499052	3.D.1.3.1
total_15499248	3.D.1.6.1
total_15499250	3.D.1.5.1
total_15509522	3.E.2.1.1
total_15522462	1.B.33.1.3
total_15525842	3.D.1.5.1
total_15529296	3.D.1.2.1
total_15540500	3.D.4.8.1
total_15543648	3.D.1.2.1
total_15546496	3.A.15.1.1
total_15549556	3.D.1.2.1
total_1555440	3.A.2.1.1
total_15556832	1.A.11.1.4
total_15558660	3.D.1.2.1
total_15561755	3.A.1.125.1
total_15562001	3.D.1.2.1
total_15562639	9.B.20.1.1
total_15566477	3.D.1.2.1
total_1556890	3.D.3.3.1
total_15569523	1.A.11.2.2
total_15580866	8.A.21.2.1
total_1558151	3.B.1.1.5
total_15581737	2.A.1.3.34
total_15583596	2.A.36.7.1
total_15591096	3.D.1.3.1
total_15594363	3.D.4.5.1
total_15597062	9.B.24.2.2
total_15613091	1.C.82.1.1
total_15616144	3.A.2.1.2
total_15617110	3.A.5.1.1
total_15621265	9.B.18.1.1
total_15622320	1.B.12.4.1
total_15624166	3.D.1.6.1
total_15625693	1.C.82.1.1
total_15630161	1.C.82.1.1
total_15630186	1.B.33.1.3
total_1563060	9.B.3.1.2
total_15631895	3.D.9.1.1
total_15633577	3.D.3.4.1
total_15637909	3.D.2.2.1
total_15638880	3.D.1.2.1
total_15644374	3.D.1.3.1
total_15646127	1.B.12.4.1
total_1564983	3.D.2.2.1
total_1565434	3.D.1.6.1
total_15655198	3.D.1.2.1
total_15661426	3.A.15.2.1
total_1566213	1.B.4.2.1
total_15662503	3.D.1.2.1
total_15673853	3.D.1.3.1
total_15681039	3.D.1.2.1
total_15688401	3.D.3.1.1
total_15691361	3.D.1.2.1
total_15693585	2.A.6.2.29
total_15698770	3.D.3.1.1
total_15709127	3.A.5.2.2
total_15713703	3.A.6.2.1
total_15714785	3.A.10.2.1
total_15725757	1.B.12.4.1
total_15726473	1.A.24.1.1
total_15732988	3.D.1.6.1
total_15734765	1.C.82.1.1
total_15742865	3.D.1.2.1
total_1575267	1.C.82.1.1
total_15771702	3.B.1.1.2
total_15797124	1.A.11.1.1
total_15809149	3.A.2.1.1
total_1580989	2.A.1.3.17
total_15813035	1.B.12.4.1
total_15813427	3.A.5.2.2
total_15820947	3.D.1.2.1
total_15822002	3.D.1.2.1
total_15822523	1.B.12.4.1
total_15826144	1.C.82.1.1
total_15827811	2.A.1.3.34
total_15835831	1.B.33.1.3
total_1584429	1.B.33.1.3
total_15845083	1.B.33.1.3
total_15848621	3.A.5.1.1
total_15855549	1.B.12.4.1
total_15863889	1.C.82.1.1
total_15866067	4.A.1.1.2
total_15869066	3.D.1.5.1
total_15869067	3.D.1.6.3
total_15873062	3.D.4.8.1
total_15875190	3.D.1.2.1
total_15875928	3.D.4.7.1
total_15889590	3.D.4.5.1
total_15893334	3.E.2.1.1
total_15908009	3.B.1.1.5
total_15908270	3.D.1.2.1
total_159103	3.A.7.2.1
total_15915568	9.A.40.1.2
total_1591652	8.A.21.2.1
total_15919743	1.C.82.1.1
total_15927588	3.D.4.5.1
total_15930799	3.D.1.2.1
total_15935836	3.D.1.2.1
total_15952305	8.A.21.2.1
total_15957948	8.A.21.2.1
total_15969865	9.A.40.1.2
total_15982440	3.D.1.6.3
total_15985349	1.C.82.1.1
total_15988607	3.D.4.4.2
total_15989445	1.C.82.1.1
total_15999438	1.B.12.4.1
total_16004029	1.A.24.1.1
total_16005328	8.A.21.2.1
total_16009672	3.D.4.5.1
total_1601621	3.D.2.1.1
total_16017943	3.D.3.3.1
total_1601892	3.D.2.2.1
total_16023483	1.B.12.4.1
total_16026881	3.D.4.5.1
total_16027331	3.A.5.1.1
total_16027715	3.D.1.5.1
total_16029555	3.A.5.2.2
total_16029863	3.D.1.2.1
total_16031779	2.A.6.2.9
total_16036704	1.B.12.4.1
total_16037816	1.B.33.1.3
total_16038758	3.A.12.1.1
total_16040259	3.A.5.2.2
total_16044407	3.D.1.5.1
total_1604579	3.D.4.4.1
total_1604905	1.C.82.1.1
total_16049860	3.D.1.2.1
total_16050511	3.A.2.1.2
total_16052017	3.A.5.1.1
total_16054807	1.C.82.1.1
total_16055172	3.D.1.5.1
total_16057019	3.D.1.3.1
total_16057772	1.B.12.4.1
total_16057773	1.B.12.4.1
total_16058623	3.A.2.1.1
total_16061062	2.A.6.2.18
total_16069458	1.B.12.4.1
total_16073415	1.B.12.4.1
total_16074938	3.D.1.6.4
total_16075820	3.A.1.132.3
total_16076220	3.D.1.3.1
total_16076222	3.D.1.1.1
total_16081404	9.B.27.2.3
total_16089037	2.A.64.3.2
total_16091936	3.A.1.4.1
total_16092850	2.A.52.1.1
total_16093389	3.D.3.4.1
total_16100314	1.C.82.1.1
total_16106979	3.D.1.6.1
total_16123747	4.A.1.1.5
total_16127263	3.D.4.5.1
total_161278	3.A.5.1.1
total_16130030	3.D.1.2.1
total_16131741	3.D.1.6.3
total_1614038	3.A.5.1.1
total_16142836	3.A.10.2.1
total_16144308	3.B.1.1.5
total_1614709	3.A.12.1.1
total_16156431	2.A.56.3.2
total_16161700	3.D.2.2.1
total_16163022	3.D.1.2.1
total_16163023	3.D.1.2.1
total_16168177	3.D.4.7.1
total_16169928	3.D.1.5.1
total_16175902	3.D.1.5.1
total_16179841	3.D.1.6.1
total_16180752	2.A.1.3.24
total_16191859	1.B.12.4.1
total_16198947	3.D.1.2.1
total_16204154	3.D.1.5.1
total_162045	2.A.59.1.2
total_16206783	3.D.2.2.1
total_16206784	3.D.2.2.1
total_16209589	3.D.1.2.1
total_16215347	3.D.1.1.1
total_16221784	1.C.82.1.1
total_16228403	8.A.21.2.1
total_16229180	1.A.24.1.1
total_16233366	1.B.12.4.1
total_16235931	3.A.2.1.1
total_1623627	3.D.1.6.1
total_16237615	3.A.5.2.2
total_1623976	3.A.2.1.1
total_16245450	1.B.12.4.1
total_16251582	8.A.21.2.1
total_16254800	3.D.4.5.1
total_16260971	3.D.4.5.1
total_16270636	3.D.4.4.2
total_16278283	1.C.82.1.1
total_16284454	1.A.11.5.1
total_16289157	3.D.3.4.1
total_16290678	2.A.7.3.6
total_16294982	8.A.21.2.1
total_16295361	3.D.1.6.1
total_16297441	1.C.82.1.1
total_16301901	3.A.5.2.2
total_16301903	3.A.1.5.1
total_16302737	1.B.33.1.3
total_16303412	1.C.82.1.1
total_16319184	2.A.51.1.5
total_16344916	8.A.21.2.1
total_1634545	2.A.72.1.1
total_1634856	3.D.2.2.1
total_1634857	3.D.2.2.1
total_16350295	3.A.12.1.1
total_16353213	3.D.1.6.1
total_16354241	3.D.2.1.1
total_16371463	1.B.33.1.3
total_16379844	9.B.18.1.1
total_16381477	3.B.1.1.5
total_16387484	3.D.1.2.1
total_16391683	3.D.1.3.1
total_16391809	1.B.33.1.3
total_16392834	1.A.11.5.1
total_16395074	3.A.15.1.1
total_16399064	3.D.1.2.1
total_16408417	3.A.5.1.1
total_16411138	1.A.24.1.1
