Query_id	TC_number
total_14251099	1.B.12.4.1
total_14253887	2.A.6.2.4
total_14254616	3.A.5.2.2
total_14259823	1.B.12.4.1
total_14261700	1.A.24.1.1
total_14262627	1.A.24.1.1
total_14264065	8.A.21.2.1
total_14273398	1.A.24.1.1
total_14279270	3.A.5.1.1
total_14280889	1.B.33.1.3
total_14283916	2.A.1.3.35
total_14287198	9.B.18.1.1
total_14290192	3.A.2.1.3
total_14301042	3.D.2.2.1
total_14302688	1.B.33.1.3
total_14312740	9.B.18.1.1
total_14312805	3.A.5.1.1
total_1432389	3.A.1.27.1
total_14324125	8.A.21.2.1
total_14325366	3.A.10.2.4
total_143291	3.D.3.1.1
total_14330051	3.D.1.2.1
total_14337419	1.B.33.1.3
total_14342777	3.A.5.2.2
total_14344472	3.D.1.2.1
total_14347672	3.D.1.2.1
total_14347782	3.D.2.2.1
total_14370565	3.A.5.2.2
total_14376127	1.B.12.4.1
total_14376862	8.A.21.2.1
total_14391576	2.A.6.2.19
total_1439368	3.D.1.6.1
total_1440563	3.D.3.3.1
total_14420893	1.C.82.1.1
total_14421727	1.C.82.1.1
total_14428271	3.D.1.3.1
total_14446157	2.A.6.4.1
total_144472	9.B.18.1.1
total_14452637	3.A.5.1.1
total_14460763	3.A.5.2.2
total_14466544	3.A.15.1.1
total_14466951	3.B.1.1.3
total_14469420	3.D.1.3.1
total_14469422	3.D.1.6.3
total_14469423	3.D.1.5.1
total_14469426	3.D.1.6.1
total_1447787	1.B.33.1.3
total_14480049	1.B.12.4.1
total_14484090	2.A.1.3.34
total_14484156	3.D.4.4.1
total_14485166	3.D.1.2.1
total_14490669	3.D.3.2.1
total_14492611	3.D.3.2.1
total_14494548	1.C.82.1.1
total_14496393	3.A.1.110.3
total_14499782	8.A.21.2.1
total_14500418	8.A.21.2.1
total_1450066	3.D.1.6.3
total_14502130	3.A.5.1.1
total_14507653	3.D.1.2.1
total_1450888	2.A.7.3.6
total_14509723	1.C.82.1.1
total_1451917	3.D.1.2.1
total_14528853	3.D.1.3.1
total_14529500	3.D.1.2.1
total_1453438	3.D.1.2.1
total_14539568	3.D.3.3.1
total_14548927	3.B.1.1.5
total_14552167	8.A.21.1.1
total_14552966	2.A.4.7.1
total_14565402	3.D.1.3.1
total_14569061	3.A.15.1.1
total_1457420	1.C.82.1.1
total_14583489	2.A.64.3.2
total_14590373	3.D.1.6.1
total_14601198	8.A.21.2.1
total_14602845	3.D.1.2.1
total_14612251	8.A.21.2.1
total_1461245	3.A.2.1.3
total_14621761	2.A.89.3.1
total_14622845	3.D.1.2.1
total_14622905	1.B.12.4.1
total_14623142	3.B.1.1.3
total_14628597	3.A.18.1.1
total_14636437	1.C.82.1.1
total_14642631	3.D.2.2.1
total_1464273	3.D.1.5.1
total_1464341	1.C.82.1.1
total_14644957	3.D.1.2.1
total_14645409	1.C.82.1.1
total_1464711	3.D.4.5.1
total_14655629	3.D.1.2.1
total_14661213	3.A.5.1.1
total_14671755	1.B.12.4.1
total_14673168	2.A.64.1.1
total_14674853	1.B.33.1.3
total_14675835	3.D.1.2.1
total_14677206	1.B.12.4.1
total_14677314	2.A.7.22.2
total_1467737	3.D.1.2.1
total_14677385	4.A.1.1.7
total_14692611	3.D.2.2.1
total_1469304	3.A.5.1.1
total_14707954	3.D.1.6.2
total_14713350	3.D.1.6.1
total_14714010	1.B.33.1.3
total_14714179	2.A.64.3.1
total_14727082	3.A.5.1.1
total_1474192	2.A.1.67.1
total_14745345	9.B.18.1.1
total_14745400	3.D.1.5.1
total_14762970	3.D.9.1.1
total_14773279	3.D.1.5.1
total_14782966	3.D.1.5.1
total_14787227	1.B.12.4.1
total_14795816	4.A.1.1.5
total_14797171	1.B.12.4.1
total_1479738	3.D.1.5.1
total_1480359	3.A.2.3.1
total_14804190	4.A.1.1.5
total_14805668	3.A.5.1.1
total_1480910	3.D.1.2.1
total_14812717	3.D.2.2.1
total_1481329	3.E.2.1.1
total_14825533	1.B.12.4.1
total_14825698	3.D.1.5.1
total_14828118	2.A.14.1.1
total_14831193	3.D.4.5.1
total_14840369	2.A.64.1.1
total_14843498	2.A.64.1.1
total_14847335	3.D.3.4.1
total_14858725	2.A.7.1.4
total_14861044	3.D.1.2.1
total_14861045	3.D.1.2.1
total_14871415	3.D.4.5.1
total_14871416	3.D.4.5.1
total_14873829	3.D.1.2.1
total_14884124	3.D.4.5.1
total_14902887	3.A.10.2.3
total_14905299	8.A.21.2.1
total_14931051	3.D.4.5.1
total_14933330	3.A.2.1.2
total_14962713	3.D.1.3.1
total_1496555	3.A.5.1.1
total_14967842	1.B.12.4.1
total_14972925	3.A.5.1.1
total_14975674	3.D.4.7.1
total_14979899	3.D.4.5.1
total_14981768	3.D.1.5.1
total_14987987	3.A.1.14.7
total_14989615	4.A.1.1.5
total_1500851	3.D.1.4.1
total_15010586	8.A.21.2.1
total_15014407	3.D.1.2.1
total_1501641	3.A.5.2.2
total_15018584	1.B.12.4.1
total_15028576	3.D.4.5.1
total_1503143	3.D.1.2.1
total_15032608	3.D.3.2.1
total_15039926	1.C.82.1.1
total_15046799	3.D.2.2.1
total_15047202	1.B.33.1.3
total_15062159	3.D.3.2.1
total_15092374	1.C.82.1.1
total_1510137	3.D.3.2.1
total_15120144	9.B.100.1.1
total_15146118	3.D.2.2.1
total_15150382	3.A.5.1.1
total_15160357	3.D.1.5.1
total_15164682	1.C.82.1.1
total_1516560	9.B.18.1.1
total_15189819	3.D.2.2.1
total_15191105	3.B.1.1.3
total_15196573	1.C.82.1.1
total_15197609	3.D.4.5.1
total_15209140	3.D.1.2.1
total_15217281	1.B.12.4.1
total_15223051	2.A.6.2.22
total_15226466	3.D.2.2.1
total_15226838	1.B.12.4.1
total_15229096	3.D.2.2.1
total_1522971	1.B.33.1.3
total_15229801	3.D.3.2.1
total_15232563	2.A.64.1.1
total_15237986	3.D.2.2.1
total_15244135	3.D.1.6.4
total_1524570	3.D.3.2.1
total_15247336	1.C.82.1.1
total_15247881	3.D.1.2.1
total_15248310	8.A.21.2.1
total_15254455	3.D.1.6.3
total_15261462	1.C.82.1.1
total_15263187	1.C.82.1.1
total_15263743	3.D.1.6.4
total_15273089	3.D.9.1.1
total_15273402	3.A.1.132.3
total_1528441	2.A.64.1.1
total_1528445	3.E.2.1.1
total_15304208	1.A.11.5.1
total_15330777	3.D.1.2.1
total_1533740	3.D.3.1.1
total_15342943	3.D.3.4.1
total_15349217	1.C.82.1.1
total_15349849	3.A.5.1.1
total_153522	1.B.12.4.1
total_1535328	9.B.3.1.2
total_15358762	3.D.9.1.1
total_15358763	3.D.1.5.1
total_15376067	3.D.1.1.1
total_15382405	8.A.21.1.1
total_15382936	3.D.1.2.1
total_15385370	3.A.5.2.2
total_15387477	3.D.1.2.1
total_15390838	1.A.30.2.2
total_1539358	3.D.1.2.1
total_1539547	3.D.1.3.1
total_15397457	3.D.4.6.1
total_15402757	2.A.72.1.1
total_15403342	3.A.2.1.3
total_15405094	3.A.12.1.1
total_15410175	3.D.1.6.4
total_15423594	1.C.82.1.1
total_15424679	3.D.1.2.1
total_15425360	8.A.21.2.1
total_15431640	3.D.4.6.1
total_15435940	3.A.5.2.2
total_15441947	3.A.1.122.8
total_1544312	8.A.21.2.1
total_15445862	3.D.1.6.1
total_15446531	3.A.2.1.3
total_15454911	2.A.1.3.34
total_15459389	1.C.82.1.1
total_15474965	3.D.1.3.1
total_15478272	3.D.4.7.1
total_1547999	1.B.33.1.3
total_15483125	3.A.5.1.1
total_1548484	3.D.4.5.1
total_15497292	8.A.21.2.1
total_15499052	3.D.1.3.1
total_15509522	3.E.2.1.1
total_15529296	3.D.1.2.1
total_15540500	3.D.4.8.1
total_15546496	3.A.15.1.1
total_15549556	3.D.1.2.1
total_1555440	3.A.2.1.1
total_15558660	3.D.1.2.1
total_1556890	3.D.3.3.1
total_15580866	8.A.21.2.1
total_15591096	3.D.1.3.1
total_15594363	3.D.4.5.1
total_15606414	3.D.1.2.1
total_15613091	1.C.82.1.1
total_15617110	3.A.5.1.1
total_1561737	3.A.16.1.1
total_15620993	9.B.18.1.1
total_15621265	9.B.18.1.1
total_15622320	1.B.12.4.1
total_15624166	3.D.1.6.1
total_15625693	1.C.82.1.1
total_15630161	1.C.82.1.1
total_15630186	1.B.33.1.3
total_1563060	9.B.3.1.2
total_15631895	3.D.9.1.1
total_15633577	3.D.3.4.1
total_15637909	3.D.2.2.1
total_15638880	3.D.1.2.1
total_15646127	1.B.12.4.1
total_1565434	3.D.1.6.1
total_15655198	3.D.1.2.1
total_15661426	3.A.15.2.1
total_1566213	1.B.4.2.1
total_15681039	3.D.1.2.1
total_15693585	2.A.6.2.29
total_15697011	4.A.1.1.7
total_15698770	3.D.3.1.1
total_15698771	3.D.3.3.1
total_15709959	1.A.11.5.1
total_15717621	3.A.5.1.1
total_15726267	3.D.3.2.1
total_15726473	1.A.24.1.1
total_15728728	3.E.2.2.2
total_15732988	3.D.1.6.1
total_15734765	1.C.82.1.1
total_15737443	3.A.2.1.1
total_15739843	3.D.1.2.1
total_15760341	3.D.1.2.1
total_15771702	3.B.1.1.2
total_15795212	3.D.1.2.1
total_15797948	1.A.22.1.4
total_15809149	3.A.2.1.1
total_15820947	3.D.1.2.1
total_15822002	3.D.1.2.1
total_15822523	1.B.12.4.1
total_15824110	1.B.12.4.1
total_15827811	2.A.1.3.34
total_15839660	2.A.102.6.1
total_15845083	1.B.33.1.3
total_15848621	3.A.5.1.1
total_15855549	1.B.12.4.1
total_15858039	1.B.12.4.1
total_15863889	1.C.82.1.1
total_15866067	4.A.1.1.2
total_15869066	3.D.1.5.1
total_15889590	3.D.4.5.1
total_15893334	3.E.2.1.1
total_15908009	3.B.1.1.5
total_15908270	3.D.1.2.1
total_15912168	3.D.1.2.1
total_1591652	8.A.21.2.1
total_15919743	1.C.82.1.1
total_15927588	3.D.4.5.1
total_15952305	8.A.21.2.1
total_15957948	8.A.21.2.1
total_15973150	3.D.2.2.1
total_15989445	1.C.82.1.1
total_15999438	1.B.12.4.1
total_16004029	1.A.24.1.1
total_16015704	1.B.12.4.1
total_16017943	3.D.3.3.1
total_16026881	3.D.4.5.1
total_16027331	3.A.5.1.1
total_16027715	3.D.1.5.1
total_16029468	3.D.2.2.1
total_16029469	3.D.2.2.1
total_16029863	3.D.1.2.1
total_16036704	1.B.12.4.1
total_16037816	1.B.33.1.3
total_16038758	3.A.12.1.1
total_16039257	3.D.1.3.1
total_16044407	3.D.1.5.1
total_1604579	3.D.4.4.1
total_1604905	1.C.82.1.1
total_16049860	3.D.1.2.1
total_16050511	3.A.2.1.2
total_16054807	1.C.82.1.1
total_16055172	3.D.1.5.1
total_16057772	1.B.12.4.1
total_16057773	1.B.12.4.1
total_16058623	3.A.2.1.1
total_16070633	3.D.4.7.1
total_16073415	1.B.12.4.1
total_16074938	3.D.1.6.4
total_16076220	3.D.1.3.1
total_16076222	3.D.1.1.1
total_16089037	2.A.64.3.2
total_16093389	3.D.3.4.1
total_16100314	1.C.82.1.1
total_16123747	4.A.1.1.5
total_16131741	3.D.1.6.3
total_16145043	3.D.1.2.1
total_16161700	3.D.2.2.1
total_16163022	3.D.1.2.1
total_16163023	3.D.1.2.1
total_16168177	3.D.4.7.1
total_16175902	3.D.1.5.1
total_16179841	3.D.1.6.1
total_16191859	1.B.12.4.1
total_16204154	3.D.1.5.1
total_16206784	3.D.2.2.1
total_16216434	3.D.1.6.1
total_16221784	1.C.82.1.1
total_16228403	8.A.21.2.1
total_16229180	1.A.24.1.1
total_16233366	1.B.12.4.1
total_1623627	3.D.1.6.1
total_16237615	3.A.5.2.2
total_16245450	1.B.12.4.1
total_16251582	8.A.21.2.1
total_16254685	3.B.1.1.5
total_16256088	3.D.1.6.1
total_16260970	3.D.4.5.1
total_16266822	3.A.5.2.2
total_16269359	3.A.5.2.2
total_16278283	1.C.82.1.1
total_16289157	3.D.3.4.1
total_16294982	8.A.21.2.1
total_16295361	3.D.1.6.1
total_16297441	1.C.82.1.1
total_1630127	3.A.5.1.1
total_16301901	3.A.5.2.2
total_16303412	1.C.82.1.1
total_16319184	2.A.51.1.5
total_16323308	1.B.12.4.1
total_1634544	9.B.18.1.1
total_1634545	2.A.72.1.1
total_1634856	3.D.2.2.1
total_1634857	3.D.2.2.1
total_16353213	3.D.1.6.1
total_16354241	3.D.2.1.1
total_16371463	1.B.33.1.3
total_16391809	1.B.33.1.3
total_16399064	3.D.1.2.1
total_16411138	1.A.24.1.1
total_16413655	3.D.3.4.1
total_16415419	1.B.33.1.3
total_16425771	2.A.64.1.1
total_16427661	3.D.3.3.1
total_16433866	1.A.24.1.1
total_16442997	3.D.1.2.1
total_16447890	3.D.1.2.1
total_16451865	3.A.5.1.1
total_16464116	2.A.72.1.1
total_16464339	3.A.5.1.1
total_16469441	1.A.24.1.1
total_16470183	3.A.5.1.1
total_16473720	3.D.1.3.1
total_16478397	8.A.21.2.1
total_16483996	3.A.5.1.1
total_16490034	3.D.1.5.1
total_16500902	8.A.21.2.1
total_16505967	3.A.5.1.1
total_16507123	9.B.100.1.1
total_16509850	1.B.12.4.1
total_16514743	3.D.1.2.1
total_16521541	3.D.1.6.3
total_16532166	1.B.33.1.3
total_16535699	3.D.1.2.1
total_16551395	1.B.12.4.1
total_16553945	9.B.18.1.1
total_16554162	3.D.1.1.1
total_16554350	9.A.8.1.4
total_16554886	3.D.1.2.1
total_16562503	3.D.4.5.1
total_16572177	3.A.5.2.2
total_16572178	3.A.5.2.2
total_16579453	3.D.4.5.1
total_165961	3.D.1.2.1
total_16631112	8.A.21.2.1
total_16634232	2.A.1.3.34
total_16638564	3.A.1.122.8
total_16639850	3.D.2.2.1
total_1664964	3.D.1.2.1
total_1667397	3.D.1.2.1
total_16691182	2.C.1.2.1
total_1669168	3.D.3.2.1
total_16692709	3.A.12.1.1
total_16703180	3.D.4.4.1
total_16718869	3.D.1.2.1
total_16718870	3.D.1.6.3
total_16740159	8.A.21.2.1
total_16745022	3.D.4.4.2
total_16747062	1.C.82.1.1
total_16765511	1.C.82.1.1
total_16784321	3.D.1.6.3
total_16787031	3.A.1.4.1
total_16787352	1.B.12.4.1
total_16791700	3.A.5.1.1
total_16794454	1.B.12.4.1
total_16813464	4.A.1.1.2
total_16815445	4.A.1.1.14
total_16816364	1.B.33.1.3
total_16816542	3.D.1.2.1
total_16822569	8.A.21.2.1
total_16827882	9.B.3.1.2
total_16836994	1.C.82.1.1
total_16841530	4.A.1.1.5
total_1685153	3.D.2.2.1
total_1685238	3.E.2.1.1
total_16871385	3.D.1.5.1
total_16878857	1.B.12.4.1
total_16891862	3.D.3.3.1
total_16892832	1.B.33.1.3
total_16903881	1.C.82.1.1
total_16908305	3.D.1.5.1
total_1690884	2.A.6.4.1
total_169237	3.D.9.1.1
total_16932478	1.C.82.1.1
total_16946173	3.D.1.6.3
total_16948025	3.A.2.1.2
total_16949917	3.D.4.5.1
total_16951144	9.B.24.2.2
total_16975175	1.C.82.1.1
total_16982865	1.C.82.1.1
total_1699194	3.D.1.5.1
total_1700089	1.B.12.4.1
total_17010236	1.B.12.4.1
total_1701361	1.B.12.4.1
total_17015704	8.A.21.2.1
total_17019150	1.B.12.4.1
total_17021157	1.B.12.4.1
total_17039145	2.A.1.3.34
total_1704176	1.C.82.1.1
total_1704315	3.A.3.29.2
total_1705522	3.A.2.1.3
total_17067565	1.B.12.4.1
total_17075960	1.B.33.1.3
total_17076663	3.D.1.6.2
total_17079877	3.A.3.1.8
total_17092335	8.A.21.2.1
total_17105006	3.D.3.4.1
total_17120248	3.A.5.1.1
total_17122787	2.A.7.2.1
total_17123432	1.B.33.1.3
total_17124485	1.C.82.1.1
total_17130110	1.B.12.4.1
total_17132008	2.A.67.4.3
total_17133889	3.D.1.2.1
total_17139545	1.B.12.4.1
total_17145256	1.B.12.4.1
total_17156390	3.A.5.1.1
total_17172403	1.A.12.3.1
total_17173530	1.B.12.4.1
total_17179918	3.A.2.1.1
total_17185072	8.A.21.2.1
total_17185186	8.A.1.1.1
total_17188911	9.A.34.1.1
total_17188941	3.A.9.1.1
total_17200202	3.D.4.5.1
total_17203608	3.D.1.2.1
total_17204009	8.A.21.2.1
total_17209681	1.B.12.4.1
total_17213623	3.D.1.6.1
total_1721391	2.A.1.3.34
total_17238533	9.B.76.1.1
total_17246981	1.B.12.4.1
total_17265352	1.A.24.1.1
total_17266827	3.A.12.1.1
total_17271639	1.B.33.1.3
total_17272924	1.B.33.1.3
total_17278881	3.A.1.132.3
total_1728106	1.B.33.1.3
total_17286340	1.A.24.1.1
total_1728929	1.B.33.1.3
total_17302656	3.A.2.2.5
total_17309155	1.B.12.4.1
total_1731166	1.B.12.4.1
total_17316591	1.C.82.1.1
total_1732904	3.D.1.6.1
total_17333050	3.D.1.2.1
total_17338516	3.D.4.4.2
total_1733955	1.A.24.1.1
total_1735220	3.A.2.1.2
total_17357528	1.C.82.1.1
total_17362907	8.A.21.2.1
total_17364960	3.D.2.2.1
total_17365742	1.B.12.4.1
total_17382537	8.A.21.2.1
total_17387194	3.D.1.2.1
total_17394216	3.D.2.2.1
total_1739568	3.D.1.5.1
total_1739570	3.D.9.1.1
total_1739571	3.D.9.1.1
total_17401040	1.C.82.1.1
total_17401380	3.D.1.2.1
total_17403766	3.D.1.2.1
total_17428654	3.A.1.132.3
total_17434496	3.D.4.5.1
total_17438796	3.D.1.3.1
total_17438797	3.D.1.5.1
total_174415	3.A.1.27.1
total_17443601	3.D.1.2.1
total_17443935	1.C.82.1.1
total_17458516	1.B.33.1.3
total_17468738	1.A.24.1.1
total_1748129	1.A.12.3.1
total_17486010	3.D.1.5.1
total_17490410	1.B.33.1.3
total_17493222	1.B.33.1.3
total_17497535	3.D.4.8.1
total_17507944	3.D.1.2.1
total_17513130	1.C.82.1.1
total_17518122	3.A.16.1.2
total_17520033	3.D.4.7.1
total_17520549	3.D.1.3.1
total_1753181	3.D.4.5.1
total_1753182	3.D.4.5.1
total_17540268	3.D.4.5.1
total_17545047	3.A.2.1.2
total_17547803	3.D.1.3.1
total_17554018	3.D.1.3.1
total_17558576	1.B.33.1.3
total_17559729	3.D.4.5.1
total_17566970	3.A.2.1.1
total_17580704	3.D.1.3.1
total_17583065	3.D.1.3.1
total_17584000	3.A.15.2.1
total_17584929	3.A.16.1.2
total_17591748	3.A.5.1.1
total_17626132	3.D.1.6.3
total_17626133	4.A.1.1.14
total_17629587	1.B.12.4.1
total_17634547	8.A.21.2.1
total_17642032	3.D.2.2.1
total_17649905	1.B.12.4.1
total_17658558	1.B.12.4.1
total_17658598	1.B.12.4.1
total_17664407	3.D.1.2.1
total_1766477	3.D.3.4.1
total_1766947	1.B.33.1.3
total_17682546	3.D.1.6.1
total_17684392	1.B.12.4.1
total_17689978	3.D.1.2.1
total_1769144	2.A.67.4.3
total_1770737	3.A.5.1.1
total_17713098	3.D.1.5.1
total_17719691	1.B.12.4.1
total_17741326	3.D.4.5.1
total_17749865	3.D.1.2.1
total_1775185	1.B.33.1.3
total_17753117	4.A.1.1.7
total_17763519	3.D.4.6.1
total_17791592	4.A.1.1.5
total_1779338	3.A.5.1.1
total_17830856	8.A.21.2.1
total_17831605	1.B.33.1.3
total_17835865	8.A.21.2.1
total_17848382	9.B.100.1.1
total_1786960	3.D.1.2.1
total_1787878	3.A.15.1.1
total_178791	3.A.5.2.2
total_17884863	3.D.1.6.1
total_17893895	1.B.12.4.1
total_17893913	1.C.82.1.1
total_17898645	3.A.3.5.19
total_17903017	3.D.3.1.1
total_17909221	3.D.1.5.1
total_17923094	3.D.4.4.1
total_17923222	1.C.82.1.1
total_17926961	1.B.12.4.1
total_17926962	1.B.12.4.1
total_1793258	3.D.4.7.1
total_17937704	3.D.3.4.1
total_17939163	3.D.4.5.1
total_17939533	1.C.82.1.1
total_1794535	1.A.11.1.1
total_1794692	3.E.2.1.1
total_17949103	3.D.1.6.2
total_1795806	3.D.2.2.1
total_17963757	3.A.1.6.3
total_17972475	1.B.12.4.1
total_17976737	3.D.1.5.1
total_17981139	1.C.82.1.1
total_17983596	9.A.19.1.2
total_17984738	3.D.4.7.1
total_1799193	1.B.12.4.1
total_17992396	1.B.33.1.3
total_1799249	3.D.4.5.1
total_1799250	3.D.4.5.1
total_17996159	1.C.82.1.1
total_17997392	1.C.82.1.1
total_18000161	1.B.33.1.4
total_18001990	3.D.4.5.1
total_18016381	1.B.12.4.1
total_18026735	1.B.12.4.1
total_18031612	1.B.33.1.3
total_18032511	3.D.1.2.1
total_18047614	3.D.4.5.1
total_18052855	8.A.21.2.1
total_18061533	8.A.21.2.1
total_1806182	3.A.18.1.1
total_18061825	1.A.11.1.1
total_18083551	1.B.12.4.1
total_18090054	1.B.33.1.3
total_18097728	3.D.1.3.1
total_18097729	3.D.1.3.1
total_18098435	3.D.4.4.1
total_18102560	3.D.4.4.1
total_18136221	2.A.6.2.2
total_18145890	1.B.33.1.3
total_18158466	3.D.3.4.1
total_18171316	3.D.4.5.1
total_18181101	1.C.82.1.1
total_18182351	3.D.1.2.1
total_18184149	3.D.1.3.1
total_18184349	9.B.3.1.2
total_18198249	3.A.2.1.2
total_18203460	3.D.1.3.1
total_18215003	3.A.12.1.1
total_18215877	1.B.12.4.1
total_18218818	3.D.1.2.1
total_18219388	3.D.1.2.1
total_18220341	2.A.6.2.18
total_18222503	3.D.1.3.1
total_18230495	4.A.1.1.5
total_18234894	3.D.1.6.3
total_1824213	1.C.82.1.1
total_18242236	3.A.2.2.4
total_18245011	3.D.1.3.1
total_18250767	3.D.1.2.1
total_1826129	1.B.12.4.1
total_1826402	8.A.21.2.1
total_18270421	8.A.21.2.1
total_1827811	1.C.82.1.1
total_18281020	9.B.14.1.2
total_18283813	2.A.6.2.9
total_182842	1.B.12.4.1
total_18303700	3.D.1.6.3
total_18304815	3.D.1.2.1
total_18308235	1.B.12.4.1
total_18313169	2.A.6.2.31
total_1832637	1.A.22.1.3
total_1832764	3.D.1.3.1
total_18347260	3.D.4.4.1
total_18360420	3.D.4.4.1
total_1836821	3.D.2.2.1
total_18373493	1.B.12.4.1
total_18375556	1.B.12.4.1
total_18377694	1.B.12.4.1
total_18389418	3.A.12.1.1
total_1839023	3.D.2.2.1
total_18396153	3.D.1.2.1
total_18407929	3.D.4.8.1
total_18414768	3.D.1.3.1
total_18416652	3.D.1.2.1
total_18421788	8.A.21.2.1
total_18424241	3.D.4.5.1
total_18424382	3.A.3.5.20
total_18426478	3.D.1.3.1
total_18433101	3.D.4.5.1
total_1843827	3.A.2.1.1
total_18450292	1.A.24.1.1
total_1845204	3.D.1.5.1
total_18455083	3.A.15.2.1
total_18462084	3.D.2.2.1
total_1846676	1.B.12.4.1
total_18476727	3.D.1.3.1
total_18479675	9.B.30.1.1
total_18484656	1.B.12.4.1
total_18497191	3.D.1.5.1
total_18498902	1.B.12.4.1
total_18501511	1.B.33.1.3
total_18503630	1.B.33.1.3
total_18506103	8.A.21.2.1
total_18523075	9.B.18.1.1
total_18530901	9.B.76.1.1
total_18536737	1.B.12.4.1
total_185381	1.B.33.1.3
total_18557139	2.A.7.22.2
total_18569401	1.B.33.1.3
total_18579892	3.A.3.5.20
total_18580744	3.D.1.2.1
total_18582715	1.B.33.1.3
total_18583584	3.A.5.1.1
total_18588328	3.A.5.1.1
total_18589829	1.C.82.1.1
total_18591692	1.B.33.1.3
total_18601500	3.A.18.1.1
total_18603792	8.A.21.2.1
total_18605300	9.B.3.1.2
total_18611494	3.D.4.5.1
total_18614302	3.A.3.5.30
total_18616013	3.D.1.3.1
total_18635615	3.A.2.2.1
total_18639984	9.B.3.1.2
total_18643043	3.D.1.2.1
total_1864930	8.A.21.2.1
total_1865062	3.D.4.5.1
total_18663420	3.D.1.6.2
total_18663873	3.D.2.2.1
total_18664700	1.C.82.1.1
total_18667704	1.C.82.1.1
total_1867119	3.D.1.5.1
total_1867823	1.B.33.1.3
total_18683487	3.D.3.4.1
total_1869221	3.A.5.1.1
total_18696958	2.A.6.2.4
total_18717507	5.A.3.11.2
total_18730160	3.D.2.2.1
total_18734040	3.D.4.4.1
total_1873486	3.D.1.5.1
total_18739267	2.A.6.4.1
total_18739521	4.A.1.1.5
total_18742460	3.D.4.4.2
total_18743912	3.B.1.1.5
total_18744183	1.B.12.4.1
total_18762324	3.D.1.6.3
total_18763540	3.D.4.5.1
total_18764858	3.D.4.5.1
total_18770526	3.A.10.2.1
total_18776388	8.A.21.2.1
total_18792041	8.A.21.2.1
total_18806285	3.D.1.3.1
total_18806636	3.D.1.2.1
total_18807277	8.A.21.2.1
total_18809161	3.D.1.5.1
total_18810380	8.A.21.2.1
total_1881115	8.A.21.2.1
total_18816210	1.A.22.1.4
total_18828493	3.D.1.2.1
total_18835844	3.B.1.1.3
total_18837927	8.A.21.2.1
total_1885404	3.D.1.7.1
total_1885594	9.A.34.2.1
total_1886226	3.D.2.2.1
total_18867766	3.D.4.4.1
total_18867917	8.A.21.2.1
total_18870690	2.A.96.1.1
total_18871192	3.D.1.6.1
total_18883279	2.A.64.1.1
total_18883284	1.A.22.1.4
total_18884567	3.D.4.8.1
total_18893105	1.C.82.1.1
total_18906466	3.A.7.4.1
total_18910648	3.A.12.1.1
total_18911910	1.C.82.1.1
total_18914176	3.B.1.1.5
total_1891829	3.A.2.1.3
total_1891880	1.B.33.1.3
total_18929497	3.D.1.2.1
total_1893259	8.A.21.2.1
total_1894879	3.D.4.4.1
total_18951521	3.D.1.2.1
total_189522	3.D.1.1.1
total_18976676	1.C.82.1.1
total_19009527	3.D.1.6.1
total_1901248	3.D.1.2.1
total_19019561	1.C.82.1.1
total_1903453	1.B.33.1.3
total_19035189	1.B.33.1.3
total_19063386	3.D.1.6.1
total_1907110	3.D.4.4.1
total_19072908	1.C.82.1.1
total_1908006	3.A.5.1.1
total_19081268	9.B.18.1.1
total_19086849	3.D.1.2.1
total_19086850	3.D.1.2.1
total_19091501	1.A.8.15.1
total_1909315	3.D.4.5.1
total_1909316	3.D.4.5.1
total_1909317	3.D.4.5.1
total_1909318	3.D.4.5.1
total_19105377	8.A.21.2.1
total_19108768	3.D.3.4.1
total_19109278	3.A.2.1.2
total_19113692	1.C.82.1.1
total_19114456	8.A.21.2.1
total_19119367	1.C.82.1.1
total_19123582	3.A.1.132.3
total_19126435	8.A.21.2.1
total_19142125	3.D.1.2.1
total_19142245	3.A.2.1.1
total_1914760	3.A.5.1.1
total_1914923	3.A.5.1.1
total_19164229	3.A.5.1.1
total_19171682	3.A.5.2.2
total_19176766	3.A.5.1.1
total_19177000	9.B.18.1.1
total_19211805	1.B.12.4.1
total_1921417	3.D.1.3.1
total_19215504	3.D.4.8.1
total_19216797	1.B.33.1.3
total_19219328	3.D.1.2.1
total_19225059	3.A.5.1.1
total_19240440	3.D.1.2.1
total_19248983	3.D.1.2.1
total_19251001	3.D.1.5.1
total_19252066	3.A.15.1.1
total_1925724	1.A.24.1.1
total_1926438	3.A.2.1.1
total_19275502	3.D.1.5.1
total_19284353	8.A.21.1.1
total_19285070	3.A.2.2.5
total_19309247	3.D.9.1.1
total_19309249	3.D.1.6.2
total_19309257	3.D.1.5.1
total_19309260	3.D.1.7.1
total_19320957	1.B.12.4.1
total_19322015	3.D.1.2.1
total_19323341	1.C.82.1.1
total_1933000	3.D.4.5.1
total_19331851	3.D.1.2.1
total_19333351	1.B.12.4.1
total_1933442	3.D.4.5.1
total_1933443	3.D.4.5.1
total_19336121	3.D.1.6.1
total_19340193	3.A.12.1.1
total_19341913	1.B.33.1.3
total_19350511	3.D.2.2.1
total_19390935	8.A.21.2.1
total_19402092	1.B.12.4.1
total_19405750	1.C.82.1.1
total_19419939	3.B.1.1.3
total_19430592	1.B.12.4.1
total_19439785	3.D.1.6.1
total_19444868	3.A.1.27.1
