Query_id	Subject_class
total_15361645	CE14
total_15367551	GH10
total_15375078	GT51
total_1538031	CE9
total_1538031	CE9
total_15386960	GH4
total_15391401	CBM32
total_15391401	CBM32
total_15395555	GT2
total_15395555	GT2
total_15401299	GH2
total_15411891	GH28
total_15411891	GH38
total_15411891	GT1
total_15424405	CBM50
total_15424405	CBM5
total_15428227	CE4
total_15428231	GT29
total_15430553	PL1
total_15431523	CBM57
total_15432120	GH4
total_15433362	GT47
total_15440189	GT51
total_15446427	GT1
total_15448446	GT26
total_15448446	GT26
total_15448446	GT26
total_15448446	GT2
total_15450777	GH23
total_15450777	CBM50
total_15450777	CBM50
total_15450777	CBM50
total_15469492	GH47
total_15472812	GH128
total_1547999	CBM50
total_1547999	CBM50
total_15481319	CBM20
total_15483060	GT2
total_15483060	GT2
total_15483060	GT2
total_15483060	GT2
total_1548413	GH13
total_1548413	GH13
total_154864	GH9
total_15488273	GT2
total_15489357	GH2
total_15490760	GH128
total_1549157	GH2
total_15495436	GT51
total_15499661	GH16
total_15504881	GH16
total_15509098	GT4
total_15518225	GT30
total_15518225	GT30
total_15518225	GT30
total_15518225	GT30
total_15524381	CE9
total_15524381	CE9
total_15526628	GT41
total_15526628	GT41
total_1552664	GH31
total_1552664	GH36
total_15558070	CE6
total_1556905	GT2
total_15575659	GH29
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1557639	GT4
total_1558750	CBM50
total_15592300	GH23
total_15596038	GT26
total_1559990	CE4
total_15601297	GH95
total_15601297	GH1
total_15602869	GT30
total_15602869	GT30
total_15602869	GT30
total_15602869	GT30
total_15602869	GT30
total_15604114	CE1
total_1562245	GT41
total_15623166	CBM6
total_15623645	GH109
total_15623648	CE9
total_1563060	GT28
total_15630897	AA3
total_15630897	AA3
total_15631303	GH43
total_15631515	GT51
total_15636664	GT4
total_15636664	GT4
total_15636664	GT2
total_15636664	GT4
total_15643859	GH95
total_15643859	GH1
total_15647827	GH1
total_15647827	GH1
total_15650675	AA3
total_15650675	AA3
total_15650980	GH113
total_15650980	GH16
total_156540	AA3
total_156540	AA3
total_156540	AA3
total_15657394	AA3
total_1565787	AA3
total_1565787	AA3
total_1565787	AA3
total_1565787	AA3
total_1565787	AA3
total_1565787	AA3
total_15674812	GH95
total_15674812	GH95
total_15674812	GH95
total_15674812	GH95
total_15674814	GT4
total_15674814	GT4
total_15681068	CBM13
total_1568489	GT34
total_15686672	CBM50
total_15686681	GH13
total_15686681	GH13
total_15686681	GH13
total_15687760	CE4
total_15687760	CBM50
total_1569226	GT7
total_1569226	GT90
total_15697967	AA3
total_1571721	GT2
total_15723171	GT4
total_15723171	GT4
total_15723171	GT4
total_15723520	GH2
total_15735326	GH28
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742133	AA3
total_15742616	GH63
total_15749546	CBM47
total_15750605	GH18
total_15750753	GT2
total_1575406	CBM51
total_1575406	CBM51
total_1575406	CBM51
total_15768056	CBM57
total_15768056	CBM57
total_1577470	AA3
total_15782045	GT29
total_15791871	GT2
total_15797768	GH35
total_1579778	GH18
total_15797786	CE12
total_15797786	CE12
total_15797786	CE12
total_15797796	GH105
total_15797796	GH28
total_15827811	CE14
total_15829397	GH47
total_1583309	GH51
total_15837595	GH43
total_15837595	GH43
total_15837595	GH43
total_1584429	CBM50
total_1584429	CBM50
total_15848164	AA3
total_15848164	AA3
total_15848164	AA3
total_15848717	GH39
total_15848717	GH39
total_15848717	GH39
total_15848717	GH39
total_1586332	GH39
total_15875609	CBM2
total_15876472	GH55
total_15876472	CBM13
total_15876472	GH55
total_15876472	GH55
total_15876472	GH55
total_15876472	GH55
total_15876472	CBM32
total_158921	CBM6
total_158921	CBM6
total_158921	CBM6
total_158921	CBM6
total_15895287	GH95
total_15895287	GH1
total_15897577	GT4
total_15897577	GT4
total_15897577	GT4
total_15897577	GT4
total_15900639	CBM42
total_15900639	GH128
total_15900639	CBM42
total_15900639	PL9
total_15900639	PL9
total_15900639	GH128
total_15900639	GH128
total_15904619	CE11
total_1590844	GH31
total_15915220	PL9
total_15919418	GH23
total_15919418	GH23
total_15919421	GT2
total_15919421	GT2
total_15922099	CBM20
total_15925776	GH95
total_15925776	GH1
total_15946192	GH33
total_15948665	GH1
total_15948665	GH95
total_1594921	GT41
total_15956124	GT30
total_15956124	GT30
total_15956124	GT30
total_15956124	GT30
total_15963855	GH2
total_15964002	CBM20
total_15972449	GH3
total_15974892	GH32
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598062	GT2
total_1598595	GH18
total_1598595	CBM2
total_1598595	CBM32
total_15988695	CBM51
total_15990579	GH2
total_15999609	GT51
total_16006358	GT28
total_16033906	GH4
total_16039570	AA12
total_16039570	AA12
total_16046072	GH108
total_16046072	GH108
total_16046072	GH108
total_16047616	GT4
total_16047616	GT4
total_16047616	GT4
total_16047616	GT4
total_16047616	GT4
total_16047616	GT4
total_1604895	AA3
total_16049267	GH33
total_16051616	GH33
total_16064487	PL9
total_16064487	PL9
total_16064487	PL9
total_16064487	PL9
total_16064487	PL9
total_16064487	PL9
total_16079677	GH55
total_16079677	GH55
total_16079677	GH55
total_16084483	GH92
total_16084483	GH92
total_16087907	CBM50
total_16087907	CBM50
total_16087907	CBM50
total_16087907	CBM50
total_16121429	GT4
total_16127882	GT51
total_16144793	GH1
total_16144793	GH95
total_16146966	CBM20
total_16147671	GT51
total_16147671	GT51
total_16147671	GT51
total_16147671	GT51
total_16147671	GT51
total_16147671	GT51
total_16147671	GT51
total_16147671	GT51
total_16150262	GT2
total_16152372	GT51
total_16155503	GT26
total_16155503	GH73
total_16157321	GH23
total_16157323	CBM32
total_16157323	CBM32
total_16165781	GH1
total_16165781	GH95
total_16177192	GH32
total_16191156	CE9
total_16203354	GH2
total_1620852	GH19
total_1620852	GH19
total_1620852	GH19
total_1620852	GH19
total_1620852	GH19
total_1620852	GH19
total_1620852	GH19
total_16209527	GH115
total_16209527	GH115
total_16214941	CBM32
total_16214941	CBM32
total_16214941	CBM32
total_16218174	CE11
total_16218174	CE11
total_16220158	GT20
total_16220158	GH65
total_16229634	GH16
total_16237679	GT4
total_16237762	CBM51
total_16237762	CBM51
total_16240649	GT29
total_16242673	CBM13
total_16242883	GT9
total_16251297	GH93
total_16257574	CBM5
total_16261983	GT2
total_16267696	CBM3
total_16279083	GT4
total_16288718	CBM20
total_16289339	GH28
total_16295214	GH1
total_16295214	GH95
total_16304265	GT4
total_16304449	GT47
total_1631174	GT4
total_16317676	AA10
total_16318583	GT4
total_16318583	GT4
total_16318583	GT4
total_1631876	GT29
total_1631878	GT51
total_16320113	GH78
total_16323495	CBM13
total_16324632	GH3
total_16331771	GH13
total_16333292	GH3
total_16334670	GH51
total_16334670	GH51
total_1633706	GT2
total_16338897	GH33
total_16339372	GH38
total_16345616	GH28
total_16346132	GT34
total_16353134	GH95
total_16353134	GH1
total_1635419	CBM50
total_16354335	GH3
total_16366517	GT28
total_16370775	GT8
total_16372876	GH13
total_16383069	CE14
total_16388113	GT2
total_16388113	GT2
total_164124	GH32
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH39
total_16421099	GH3
total_16421099	GH39
total_16421099	GH39
total_16429861	GT4
total_16434981	GH27
total_1644251	GT4
total_1644251	GT4
total_1644251	GT4
total_1644251	GT4
total_1644251	GT4
total_1644251	GT4
total_16446254	GH16
total_16446254	CBM4
total_1644733	GT4
total_1644733	GT4
total_1644733	GT4
total_1644733	GT4
total_1644733	GT4
total_16451241	GT2
total_16459468	CBM35
total_16459468	CBM35
total_16459468	CBM35
total_16459468	CBM35
total_16459468	CBM35
total_16472629	GH39
total_1648329	GT4
total_1648329	GT4
total_1648329	GT4
total_1648329	GT4
total_1648329	GT4
total_1648329	GT4
total_1648329	GT4
total_1648329	GT4
total_16484863	GH36
total_16490923	GH28
total_16490970	CE12
total_16490970	CE12
total_16490970	CE12
total_16490970	CE12
total_16491935	CBM5
total_16495897	GT41
total_16500881	GH32
total_16500881	GH32
total_16500881	GH32
total_16500881	GH32
total_16504385	GT30
total_16504385	GT30
total_16504385	GT30
total_16504385	GT30
total_16509204	GH3
total_16523735	GH3
total_16523735	GH3
total_16523735	GH3
total_16523735	GH3
total_16523741	GT51
total_16523808	GH36
total_16524216	PL12
total_16524216	PL12
total_16524216	PL12
total_16524216	PL12
total_16540512	GH109
total_16546620	CBM50
total_16547377	GT28
total_16551322	GT2
total_16570516	GT41
total_1658330	CBM13
total_1658330	CBM13
total_1658330	CBM13
total_1658330	CBM13
total_16583661	GH16
total_1659116	CBM20
total_16593046	GH12
total_16593046	GH12
total_16593428	GT83
total_16593428	GT83
total_16595079	GT4
total_16595079	GT4
total_16595079	GT4
total_16601716	GT51
total_16610240	CBM50
total_16613784	CE9
total_16613784	CE9
total_16617197	GT66
total_16620209	GT35
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16638087	AA3
total_16639428	CBM20
total_16643125	GH73
total_16643125	GH73
total_16643125	GH25
total_16643574	GH76
total_16650284	CE14
total_16654831	GH4
total_16665134	CBM44
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16667888	GT4
total_16690053	CBM20
total_16695970	GT2
total_16695970	GT2
total_16695970	GT2
total_16695970	GT2
total_1670302	CBM50
total_16704452	CBM6
total_16712034	CE14
total_1671976	GH18
total_1673100	GT2
total_1673101	GT26
total_16738544	GH38
total_16744754	AA2
total_16744754	AA2
total_16746035	GH3
total_16750035	GH18
total_16750035	GH36
total_1675801	GT29
total_16760362	CE11
total_16767955	AA4
total_16767955	AA4
total_16767955	AA4
total_16767955	AA7
total_16767955	AA4
total_16767955	AA4
total_16778504	GT41
total_16782007	CE4
total_16791701	GH37
total_16795332	GH18
total_1679837	GT4
total_16805300	GT51
total_16806194	GT29
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16832059	GH15
total_16852597	GH13
total_1685418	GH33
total_16854641	CE11
total_16854784	GH76
total_16863301	GH35
total_16876849	GT26
total_1688254	GH13
total_16887312	GT51
total_16901255	GH16
total_16901255	GH16
total_16901255	GH16
total_16903538	GH28
total_16903538	GH28
total_16903538	GH28
total_16903538	CE12
total_16910962	GT41
total_16910962	GT41
total_16911887	GT51
total_1691433	GH5
total_1691798	GT4
total_16921882	CBM50
total_16921882	CBM50
total_1693879	CBM50
total_1693879	CBM50
total_1693879	GH23
total_16941823	GT28
total_16947291	GT2
total_1694756	CBM20
total_1694995	GH47
total_16953126	GT28
total_16953126	GT28
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_1695368	GH46
total_169569	CE4
total_169569	CE4
total_16965506	GH33
total_1696703	GT41
total_1696703	GT41
total_1696703	GT41
total_16967390	GH47
total_16976518	CE4
total_16984057	GH9
total_16984057	GH9
total_16984057	CE4
total_16984057	CE4
total_16984057	GH9
total_16984057	CE4
total_16984057	GH9
total_16984057	GH9
total_16984057	GH9
total_16984057	GH9
total_16984057	CE4
total_16984057	CE4
total_16984057	CE4
total_16984057	GH9
total_16984057	GH9
total_16984057	GH9
total_16984057	CE4
total_16984057	GH9
total_16984057	CE4
total_16993275	CBM12
total_16997684	GT87
total_16997684	GH5
total_17003214	GT2
total_17006713	CBM20
total_17007504	GT51
total_17010693	CBM48
total_17018421	GT2
total_17020068	GH3
total_17021577	CBM50
total_17021577	CBM50
total_17021577	CBM50
total_1702860	GT51
total_17029253	GT51
total_1703420	GT51
total_17037067	AA3
total_170409	GT2
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_1704792	CBM48
total_17051213	CE11
total_17052857	AA3
total_17052857	AA3
total_17052857	AA3
total_17053365	CE9
total_17053365	CE9
total_17075147	CBM13
total_1707530	GT4
total_1707530	GT4
total_1707530	GT4
total_1707530	GT4
total_17075957	GH92
total_17075960	CBM50
total_17075960	CBM50
total_1707925	CE11
total_1708948	AA3
total_17115883	GT2
total_17115883	GT2
total_17115883	GT2
total_17143509	GH31
total_1714438	GH18
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715047	CBM50
total_1715754	CBM13
total_17162641	GT4
total_17175800	GT4
total_17175800	GT4
total_17175800	GT4
total_17175800	GT4
total_17181254	GT51
total_1718154	GH3
total_1718154	GH3
total_1718181	CE14
total_17208092	GT87
total_17208092	GT87
total_17212464	GH128
total_17212464	PL9
total_17212464	PL9
total_17212464	CBM42
total_17212464	GH128
total_172202	AA10
total_17231554	AA4
total_17231554	AA4
total_17231554	AA4
total_17231554	AA4
total_17231554	AA4
total_17231554	AA4
total_17251453	GT28
total_17251453	GT28
total_17251453	GT28
total_17251453	GT28
total_17252279	GT51
total_1725422	GT87
total_1725422	GT87
total_17275741	CBM50
total_17278714	CE1
total_17278714	CE1
total_17278714	CE1
total_17278714	CE1
total_17281941	GH47
total_17297309	CBM13
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730287	GH39
total_1730901	GT2
total_1730915	GH3
total_1730915	GH3
total_1730915	GH3
total_17311144	AA3
total_17311144	AA3
total_17314660	CBM13
total_17314660	CBM13
total_17314660	CBM13
total_17322279	GT2
total_17323453	GT2
total_17326448	GH53
total_17326448	GH53
total_17326448	GH53
total_17343273	CBM42
total_1734427	CBM20
total_17344606	AA3
total_17344606	AA3
total_17344606	AA3
total_17344606	AA3
total_17344606	AA3
total_1734693	GT28
total_17348941	CBM51
total_17348941	GH117
total_17348941	GH43
total_17366979	CBM13
total_17372010	CBM5
total_1737700	CBM42
total_1737700	CBM42
total_1737700	CBM42
total_17379358	GH35
total_17379358	GH43
total_17379362	GH16
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	CBM35
total_17404304	CBM35
total_17404304	GH2
total_17404304	GH2
total_17404304	CBM35
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	CBM35
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17404304	GH2
total_17408486	GT51
total_17413682	GH25
total_1741726	GH2
total_17424230	GH32
total_17424231	GH32
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424232	GH67
total_17424233	GT51
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424234	GH115
total_17424237	GH43
total_17424237	GH43
total_17424237	GH43
total_17424237	GH43
total_17424237	GH43
total_17424237	GH43
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424241	GH51
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424242	CE15
total_17424273	CE15
total_17424273	CE15
total_17425296	GT29
total_17425380	GT51
total_17431056	CE9
total_17434422	GT4
total_17450469	GH2
total_17450469	GH2
total_17450861	CBM50
total_17450861	CBM50
total_17450861	CBM50
total_17450861	CBM50
total_17455607	GH4
total_17465951	GH13
total_17484968	GT4
total_1749006	GT81
total_1749333	GH16
total_17507235	AA3
total_17521645	GT2
total_17521645	GT2
total_17524852	GT28
total_17526264	GT51
total_17527551	CE1
total_17531925	GH28
total_17531925	GT1
total_1753883	GH31
total_17539384	GT2
total_17540095	GH2
total_17557801	GT66
total_17557801	GT66
total_17564746	GH4
total_17564746	GH4
total_17564746	GH4
total_17564746	GH4
total_17576190	CE11
total_17576563	GT1
total_1758297	GT51
total_17585733	GT2
total_1759294	CBM50
total_1759294	CBM50
total_1759294	CBM50
total_17604058	GT57
total_17604135	GT51
total_17607139	GT2
total_1761951	GH2
total_1763495	GH18
total_17646416	CE4
total_17647330	GT2
total_17647330	GT2
total_17647330	GT4
total_17653188	GH3
total_17653188	GH3
total_17653188	GH3
total_17653188	GH3
total_17653188	GH3
total_17653188	GH3
total_17653188	GH3
total_17660648	GH5
total_1766646	CBM50
total_1766646	CBM50
total_1766889	GH19
total_1766889	GH19
total_17672147	CE11
total_17674216	GH13
total_17687759	CBM50
total_17691917	GH33
total_1769210	GT2
total_1769210	GT2
total_17692267	GT87
total_1769640	GT41
total_177001	GH38
total_1770297	GT26
total_1770297	GT26
total_1770297	GT26
total_17703972	GT1
total_17705293	GT41
total_17705293	GT41
total_17705293	GT41
total_17705293	GT41
total_17705293	GT17
total_17705293	GT17
total_17705293	GT41
total_17705293	GT4
total_17705293	GT4
total_17705293	GT41
total_17706582	CBM20
total_17717711	GT21
total_17719813	GT41
total_17726886	GH13
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	GH13
total_17726886	CBM48
total_17726886	GH13
total_17726886	GH13
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	CBM48
total_17726886	GH13
total_17726886	CBM48
total_17726886	GH13
total_17737209	GT9
total_17738435	CBM5
total_17738435	CBM57
total_17738435	CBM57
total_17738943	GT29
total_17758358	GH3
total_17764048	GH13
total_17769819	PL9
total_17769819	PL9
total_17769819	PL9
total_17798816	GT81
total_17802248	GT9
total_1781346	GT29
total_1781385	CE9
total_17846596	GT1
total_17854055	GH63
total_17858517	GT20
total_17874870	GH78
total_17875234	CE6
total_17887375	CE14
total_17902636	GT41
total_17902636	GT41
total_17902636	GT41
total_17905465	GT8
total_17909851	GH1
total_17909851	GH95
total_17911600	AA3
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17938239	GH18
total_17948322	GT2
total_17953313	CBM13
total_17956860	CBM20
total_17960839	CBM20
total_17962393	GT4
total_17963286	CBM20
total_17963527	GH92
total_17968879	CE9
total_17968879	CE9
total_17973592	CBM50
total_17973592	CBM50
total_17973592	CBM50
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_17973638	GH103
total_1797665	CE11
total_1797665	CE11
total_1797665	CE11
total_1797665	CE11
total_1797665	CE11
total_1797665	GT2
total_1797665	CE11
total_1797665	CE11
total_1797665	CE11
total_17986930	GH28
total_17988301	GH1
total_17988301	GH95
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_1800339	GT4
total_18007234	AA1
total_1800905	GH18
total_18009704	GT4
total_18009704	GT4
total_18010327	CBM13
total_18014304	GT28
total_18018459	GT9
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18021613	GH51
total_18024572	GH30
total_18024572	CBM32
total_18029141	GH12
total_18029141	GH12
total_1803550	GH16
total_18051218	GH33
total_18051616	GH18
total_1806187	CBM50
total_1806187	CBM50
total_1806187	CBM50
total_1806187	CBM50
total_1806187	CBM50
total_1806187	CBM50
total_1806187	CBM50
total_1807299	GT41
total_18079774	AA6
total_1808464	GH32
total_18085425	GH3
total_18093799	CBM50
total_18093799	CBM50
total_18093799	CBM50
total_18093799	CBM50
total_18093799	CBM50
total_18093804	GH36
total_18093820	GT4
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093838	GH51
total_18093865	GH43
total_18099882	CE7
total_18099882	CE7
total_18099882	CE7
total_18099882	CE7
total_18099882	CE1
total_18099882	CE7
total_18100030	GH3
total_18114415	GT41
total_18114415	GT41
total_18121936	GH74
total_18148	GT35
total_18155415	GH29
total_18155415	GH29
total_18155415	GH29
total_18159151	GT2
total_1816086	GH36
total_18167459	GT29
total_18168217	CE4
total_18168217	CE4
total_18174193	GT47
total_18180692	GH2
total_18182976	GT8
total_1819333	GT4
total_1819333	GT17
total_18208364	CBM13
total_18211493	CBM32
total_18211493	CBM32
total_18211493	CBM32
total_1821356	GH4
total_18219751	GH39
total_18224095	GH4
total_18224270	AA3
total_18224270	AA3
total_18228805	CBM13
total_18228805	CBM13
total_18232889	GT2
total_18232889	GT2
total_18232889	GT2
total_18232889	GT2
total_18232893	GT2
total_18232893	GT2
total_18232894	GT26
total_18232894	GT26
total_18264809	GT17
total_18264809	GT4
total_1826776	GT51
total_18270506	GH103
total_18270506	GH103
total_18270506	GH103
total_18270506	GH103
total_18272969	GT4
total_18272969	GT2
total_18277878	GH4
total_1827848	GH38
total_18284648	GH15
total_18284648	GH15
total_18284648	GH15
total_18287590	GT4
total_18287590	GT4
total_18287590	GT2
total_18287590	GT4
total_18296310	GT2
