Query_id	TC_number
total_12978530	3.A.3.2.21
total_12983843	3.A.5.1.1
total_12985934	3.D.4.5.1
total_1298797	2.A.72.1.1
total_12991615	8.A.21.2.1
total_12999718	3.D.3.4.1
total_13001039	3.D.2.2.1
total_1300300	3.D.4.5.1
total_13004652	3.A.5.2.2
total_13010840	3.D.1.6.1
total_13013305	9.B.24.2.2
total_13015953	1.A.30.2.2
total_13017013	2.C.1.2.1
total_1302121	3.D.3.3.1
total_13024997	3.D.1.2.1
total_13028353	1.C.82.1.1
total_13030817	1.C.82.1.1
total_1303775	9.A.34.1.1
total_13041961	3.D.1.6.3
total_13042381	3.A.2.1.3
total_13047601	3.D.4.7.1
total_13052734	1.B.12.4.1
total_13055400	3.A.5.1.1
total_13058736	3.D.1.2.1
total_13059448	2.A.52.1.2
total_13064492	9.A.19.1.1
total_13066890	2.A.64.1.1
total_1306901	3.A.5.1.1
total_13069032	3.D.3.4.1
total_13072410	1.B.12.4.1
total_13072411	1.B.12.4.1
total_13077593	3.A.2.1.2
total_13081808	3.A.5.1.1
total_1308857	1.C.82.1.1
total_13092943	9.B.18.1.1
total_13099550	3.D.1.5.1
total_13100619	3.D.1.5.1
total_13101957	3.D.1.6.1
total_1310415	1.B.33.1.3
total_13108521	3.D.2.2.1
total_13108958	3.D.1.2.1
total_13112756	3.D.1.3.1
total_13112757	3.D.1.5.1
total_13113297	3.D.1.3.1
total_13116173	1.B.12.4.1
total_1311856	3.A.2.1.2
total_13120137	3.D.1.2.1
total_13121491	1.B.12.4.1
total_13127824	3.D.1.5.1
total_13130273	3.D.3.4.1
total_13132075	3.B.1.1.5
total_1313290	3.D.3.3.1
total_13149286	3.D.1.2.1
total_13152303	9.B.76.1.1
total_13152308	1.A.11.1.4
total_13153698	1.B.33.1.3
total_1317286	3.D.2.2.1
total_13175115	1.B.33.1.3
total_1319251	3.D.1.3.1
total_1319253	3.D.1.5.1
total_1319254	3.D.1.3.1
total_1319256	3.D.9.1.1
total_1319257	3.D.1.3.1
total_1319258	3.D.1.5.1
total_13201199	3.D.4.5.1
total_13201260	3.A.1.3.15
total_13202591	1.B.12.4.1
total_13202974	2.A.8.1.2
total_1320346	3.D.1.5.1
total_1320463	3.D.4.5.1
total_13209948	1.B.12.4.1
total_13223479	3.D.1.2.1
total_13231210	1.B.12.4.1
total_13238054	1.B.12.4.1
total_1324371	3.D.1.1.1
total_13248247	2.C.1.2.1
total_13248329	2.A.7.22.2
total_13249808	3.D.1.2.1
total_13252993	3.B.1.1.5
total_13253199	3.D.1.2.1
total_13256762	1.C.82.1.1
total_13260099	1.B.33.1.3
total_13260157	8.A.21.2.1
total_13262343	1.B.33.1.3
total_13270885	3.A.1.102.1
total_1327543	1.C.82.1.1
total_1328950	3.D.1.5.1
total_13290785	3.E.2.1.1
total_13296838	1.C.82.1.1
total_1329780	3.A.5.1.1
total_1329814	3.D.3.3.1
total_13298684	1.B.12.4.1
total_133016	3.D.1.6.3
total_13309231	1.B.33.1.3
total_13310890	1.B.33.1.3
total_13314606	1.B.12.4.1
total_13319936	3.E.2.2.2
total_13326604	3.B.1.1.3
total_13327944	8.A.21.2.1
total_13332685	1.C.82.1.1
total_1334185	8.A.21.2.1
total_13343655	3.D.1.6.4
total_13351660	1.C.82.1.1
total_13351942	2.A.7.3.6
total_133580	3.D.1.6.1
total_13359221	3.A.1.5.20
total_13362732	3.D.1.5.1
total_13368422	1.B.12.4.1
total_13368511	3.B.1.1.5
total_13370997	3.D.4.11.1
total_13372873	3.D.2.2.1
total_13377518	3.D.1.3.1
total_13379196	8.A.21.2.1
total_13384840	4.A.1.1.5
total_13390020	9.A.40.1.2
total_13393485	3.D.1.3.1
total_13398452	3.D.1.3.1
total_13399408	9.B.76.1.1
total_13400206	3.D.1.5.1
total_13408442	3.A.2.1.2
total_13408667	8.A.21.2.1
total_13409173	1.A.22.1.4
total_13419757	1.B.33.1.3
total_13423122	3.A.1.102.1
total_13423124	3.A.5.1.1
total_1342635	3.D.1.5.1
total_13426616	1.B.12.4.1
total_13429221	9.B.35.2.1
total_13429818	3.D.3.3.1
total_13429819	3.E.2.1.1
total_13442734	3.D.4.8.1
total_13450038	3.D.4.5.1
total_1345232	3.D.4.5.1
total_13464572	3.D.1.6.1
total_13467359	3.A.2.1.2
total_13472193	3.A.1.5.26
total_13477493	1.A.24.1.1
total_13481548	1.B.12.4.1
total_13488595	3.D.1.6.2
total_1349292	1.B.33.1.4
total_13495016	2.A.64.1.1
total_13495132	3.D.9.1.1
total_13502504	1.B.12.4.1
total_13504943	3.D.9.1.1
total_13505187	3.D.1.5.1
total_13505397	9.B.76.1.1
total_13511414	2.A.6.2.9
total_13512786	3.D.1.6.1
total_13517980	3.A.5.2.2
total_13527084	3.D.4.4.1
total_13530936	3.D.1.1.1
total_13536911	3.D.1.6.3
total_13537052	1.B.33.1.3
total_1353856	2.A.7.22.2
total_13539761	3.D.1.5.1
total_13551026	1.C.82.1.1
total_1355119	2.A.6.4.1
total_13551959	3.D.1.2.1
total_1355305	3.D.1.6.1
total_13556188	1.C.82.1.1
total_13560665	3.A.2.1.1
total_13562781	3.D.1.5.1
total_13563297	3.D.1.5.1
total_13563299	3.D.1.6.3
total_1356647	1.C.82.1.1
total_13569545	3.D.1.2.1
total_13569546	3.D.1.5.1
total_13569547	3.D.1.3.1
total_13570195	1.A.30.2.2
total_13575066	3.A.2.1.1
total_13578442	3.D.3.1.1
total_13583941	1.B.33.1.3
total_13591315	3.A.1.132.3
total_13591344	3.D.1.3.1
total_13593477	8.A.21.2.1
total_13597528	3.D.4.4.2
total_13602560	9.B.27.1.2
total_13605353	2.A.64.1.1
total_13605837	1.B.33.1.3
total_136063	3.D.4.5.1
total_1360771	3.A.1.122.2
total_13608802	1.C.82.1.1
total_13621644	3.D.2.2.1
total_13623059	3.D.1.3.1
total_13624140	8.A.21.2.1
total_13636550	3.D.3.3.1
total_13642547	9.B.3.1.3
total_13645408	3.D.1.2.1
total_13650466	3.A.5.1.1
total_13651483	3.A.1.3.2
total_1365256	3.D.3.4.1
total_13671728	3.A.16.1.2
total_1367199	3.A.2.1.2
total_1367546	8.A.21.2.1
total_13681008	1.B.33.1.4
total_1368222	1.A.24.1.1
total_13691224	2.A.7.22.2
total_1369537	3.B.1.1.2
total_13699063	3.A.5.2.2
total_13699340	1.C.82.1.1
total_13702541	3.A.5.1.1
total_13702983	2.A.4.1.4
total_13703549	9.B.3.1.1
total_13704184	3.D.1.2.1
total_137072	3.D.4.5.1
total_1370727	3.D.2.2.1
total_13715681	3.D.1.2.1
total_13719190	1.A.24.1.1
total_13720086	2.A.6.2.29
total_13723937	3.A.1.132.3
total_13726667	1.A.6.2.2
total_13727278	1.C.82.1.1
total_13735345	1.B.33.1.3
total_13737075	1.B.33.1.4
total_1374236	2.A.6.2.4
total_13742994	1.A.22.1.4
total_13754547	3.A.18.1.1
total_13758766	3.A.1.7.1
total_13762591	3.A.5.1.1
total_13768087	1.B.33.1.3
total_13772176	3.A.5.1.1
total_13779163	3.A.18.1.1
total_13780760	1.B.33.1.3
total_1378831	3.D.1.6.3
total_13789098	1.B.12.4.1
total_13791379	3.D.1.6.1
total_13796666	2.A.64.1.1
total_13799127	3.D.4.5.1
total_13800144	2.A.51.1.3
total_13805280	3.D.3.4.1
total_1381871	1.A.11.1.3
total_1381873	3.A.5.2.2
total_1382285	2.A.72.1.1
total_13825007	3.D.1.3.1
total_13825008	3.D.1.1.1
total_1382562	1.C.82.1.1
total_13827909	3.D.2.2.1
total_1382849	1.C.82.1.1
total_13830858	3.D.1.3.1
total_13833926	3.D.4.5.1
total_13839307	1.B.33.1.3
total_13841202	3.D.1.2.1
total_13843529	3.D.2.2.1
total_13848852	1.C.82.1.1
total_13852454	3.D.1.2.1
total_13852639	3.D.1.6.3
total_13856307	3.D.1.3.1
total_13858086	1.C.82.1.1
total_13860168	3.A.5.2.2
total_13861096	8.A.21.2.1
total_13862199	3.D.1.3.1
total_13865054	3.D.3.1.1
total_13871174	1.B.12.4.1
total_13873914	2.A.64.1.1
total_1387812	1.B.12.4.1
total_1388030	3.D.4.4.1
total_13887182	1.B.12.4.1
total_1389218	1.B.33.1.3
total_13895479	9.A.10.2.3
total_13902437	3.E.2.1.1
total_13907530	3.D.2.2.1
total_13915866	1.C.82.1.1
total_13916444	1.C.82.1.1
total_13918178	1.C.82.1.1
total_13918484	2.A.7.6.1
total_13919461	3.D.1.6.3
total_13920506	3.D.3.3.1
total_139227	1.B.33.1.3
total_1392692	3.A.6.2.1
total_13929680	8.A.21.2.1
total_13931586	3.A.5.1.1
total_13932295	9.B.100.1.1
total_13933121	3.D.1.2.1
total_13933536	1.B.12.4.1
total_13933612	1.B.12.4.1
total_13934554	2.A.96.1.1
total_1393652	3.A.2.1.1
total_13939855	2.A.72.1.1
total_13940991	3.D.1.6.1
total_13946242	1.B.12.4.1
total_13953369	2.A.72.1.1
total_1395355	3.A.5.2.2
total_13957241	1.B.33.1.3
total_13966250	3.A.1.132.3
total_13969274	2.A.7.22.2
total_13974294	9.A.40.1.1
total_13975318	3.D.1.2.1
total_13978846	3.A.3.6.11
total_13989575	3.A.5.2.2
total_13995470	3.D.1.6.4
total_13998518	3.B.1.1.3
total_14001194	3.D.1.2.1
total_14003078	4.A.1.1.5
total_1400354	3.D.1.6.1
total_14003662	2.A.7.22.2
total_14004641	4.A.1.1.7
total_14005095	3.D.1.2.1
total_14031746	3.D.9.1.1
total_14037229	3.D.1.5.1
total_14041155	3.D.9.1.1
total_1404513	2.A.6.2.9
total_14046216	3.B.1.1.5
total_14058222	3.D.3.3.1
total_14058223	3.E.2.1.1
total_14063636	3.D.1.6.1
total_14067447	3.D.1.1.1
total_1406862	1.B.33.1.3
total_14070138	3.D.4.6.1
total_14073095	1.A.22.1.4
total_1407630	3.A.1.132.2
total_14078638	3.D.1.2.1
total_14085935	1.C.82.1.1
total_14088473	3.A.5.2.2
total_14088785	8.A.21.2.1
total_14089488	3.D.4.4.2
total_14090084	3.A.2.1.2
total_1410280	1.A.12.3.1
total_14103865	3.D.1.2.1
total_14111057	3.D.1.5.1
total_14111410	3.D.2.2.1
total_14113316	1.B.33.1.3
total_14124263	1.B.12.4.1
total_1413139	3.A.15.2.1
total_1413140	3.B.1.1.3
total_14133946	1.B.12.4.1
total_14142425	3.A.2.3.1
total_14143335	3.A.2.1.2
total_14144527	3.A.1.1.15
total_14145035	3.D.1.3.1
total_14145036	3.D.1.5.1
total_1416060	8.A.21.2.1
total_14165601	3.A.2.1.1
total_14169354	2.A.6.2.4
total_14178504	3.D.2.2.1
total_14179299	2.C.1.2.1
total_14180662	2.A.21.7.3
total_1418068	1.C.82.1.1
total_14182373	3.D.2.2.1
total_14184498	3.A.5.2.2
total_141893	2.A.1.3.34
total_14191823	3.A.1.132.1
total_14198793	3.D.4.7.1
total_14199037	1.B.12.4.1
total_14202144	1.A.8.2.1
total_14202517	1.A.24.1.1
total_14204370	1.B.33.1.3
total_14205856	1.B.12.4.1
total_14212259	8.A.21.2.1
total_1421268	2.A.6.4.1
total_14221660	1.A.11.5.1
total_14223115	3.D.3.3.1
total_14226963	3.D.1.2.1
total_14227575	1.B.12.4.1
total_1423026	3.D.1.5.1
total_14233514	3.A.5.1.2
total_14234945	1.C.82.1.1
total_14236244	1.B.33.1.3
total_14244747	2.A.1.67.1
total_14244859	3.D.1.2.1
total_14250008	8.A.21.2.1
total_14251099	1.B.12.4.1
total_14253887	2.A.6.2.4
total_14254616	3.A.5.2.2
total_14259823	1.B.12.4.1
total_14260040	3.D.4.4.2
total_14261700	1.A.24.1.1
total_14262627	1.A.24.1.1
total_14264065	8.A.21.2.1
total_14273398	1.A.24.1.1
total_14274892	3.D.2.2.1
total_14280889	1.B.33.1.3
total_14283916	2.A.1.3.35
total_14287198	9.B.18.1.1
total_14290192	3.A.2.1.3
total_14301042	3.D.2.2.1
total_14302466	2.A.6.2.9
total_14312805	3.A.5.1.1
total_1432389	3.A.1.27.1
total_14324125	8.A.21.2.1
total_14325366	3.A.10.2.4
total_14325672	3.D.4.5.1
total_143291	3.D.3.1.1
total_14330051	3.D.1.2.1
total_14337419	1.B.33.1.3
total_14342777	3.A.5.2.2
total_14342778	3.A.5.2.2
total_14344472	3.D.1.2.1
total_14347510	2.A.6.2.4
total_14347672	3.D.1.2.1
total_14347782	3.D.2.2.1
total_14360332	3.D.1.6.2
total_1436303	3.A.5.1.1
total_14363842	2.A.6.2.4
total_14370415	3.D.1.5.1
total_14370565	3.A.5.2.2
total_14375748	1.B.33.1.3
total_14376127	1.B.12.4.1
total_14376862	8.A.21.2.1
total_14391576	2.A.6.2.19
total_1439368	3.D.1.6.1
total_1440563	3.D.3.3.1
total_14407410	3.A.5.1.1
total_14413917	3.D.2.2.1
total_14420893	1.C.82.1.1
total_14421727	1.C.82.1.1
total_14422665	3.A.15.1.1
total_14423308	3.A.5.1.1
total_14428271	3.D.1.3.1
total_14430035	2.A.6.2.4
total_14430747	3.D.1.5.1
total_144454	9.B.24.2.2
total_14446157	2.A.6.4.1
total_144472	9.B.18.1.1
total_144519	2.A.7.22.2
total_14452637	3.A.5.1.1
total_1445893	3.B.1.1.3
total_14460763	3.A.5.2.2
total_14462083	3.D.1.2.1
total_14466544	3.A.15.1.1
total_14466951	3.B.1.1.3
total_14469420	3.D.1.3.1
total_14469422	3.D.1.6.3
total_14469423	3.D.1.5.1
total_14469426	3.D.1.6.1
total_14476888	3.D.1.2.1
total_1447787	1.B.33.1.3
total_14480049	1.B.12.4.1
total_14484090	2.A.1.3.34
total_14484156	3.D.4.4.1
total_14485166	3.D.1.2.1
total_14490669	3.D.3.2.1
total_14492611	3.D.3.2.1
total_14494548	1.C.82.1.1
total_14496393	3.A.1.110.3
total_14500418	8.A.21.2.1
total_1450066	3.D.1.6.3
total_14502130	3.A.5.1.1
total_1450888	2.A.7.3.6
total_14512849	3.A.15.1.1
total_1451917	3.D.1.2.1
total_14519928	3.A.2.1.1
total_14523092	3.A.5.2.2
total_1452490	3.D.1.2.1
total_14529500	3.D.1.2.1
total_14530611	9.B.3.1.3
total_1453438	3.D.1.2.1
total_14537952	3.A.12.1.1
total_14539568	3.D.3.3.1
total_14548927	3.B.1.1.5
total_14552167	8.A.21.1.1
total_14552966	2.A.4.7.1
total_14559886	3.D.2.2.1
total_14565402	3.D.1.3.1
total_14569061	3.A.15.1.1
total_14573871	3.D.2.2.1
total_1457420	1.C.82.1.1
total_14581285	3.D.2.2.1
total_14583489	2.A.64.3.2
total_145880	3.A.10.2.2
total_14595287	1.B.33.1.3
total_14601198	8.A.21.2.1
total_14602845	3.D.1.2.1
total_14612251	8.A.21.2.1
total_14618992	3.A.1.27.1
total_14621761	2.A.89.3.1
total_14622905	1.B.12.4.1
total_14623142	3.B.1.1.3
total_14628597	3.A.18.1.1
total_14636437	1.C.82.1.1
total_14639619	2.A.6.4.1
total_1464272	3.D.1.3.1
total_1464273	3.D.1.5.1
total_1464341	1.C.82.1.1
total_14644753	3.E.2.1.1
total_14644957	3.D.1.2.1
total_14645409	1.C.82.1.1
total_1464711	3.D.4.5.1
total_14647380	3.D.1.2.1
total_14651368	3.A.5.1.1
total_14655629	3.D.1.2.1
total_14661213	3.A.5.1.1
total_14661875	2.A.44.3.1
total_14673168	2.A.64.1.1
total_14674853	1.B.33.1.3
total_14675835	3.D.1.2.1
total_14677206	1.B.12.4.1
total_1467737	3.D.1.2.1
total_14677385	4.A.1.1.7
total_14688503	1.A.11.1.4
total_14692611	3.D.2.2.1
total_1469304	3.A.5.1.1
total_14707954	3.D.1.6.2
total_14713350	3.D.1.6.1
total_14714010	1.B.33.1.3
total_14714179	2.A.64.3.1
total_14720311	1.A.24.1.1
total_14727082	3.A.5.1.1
total_1474192	2.A.1.67.1
total_14745345	9.B.18.1.1
total_1474738	1.B.12.4.1
total_1474946	9.B.100.1.1
total_14749963	3.A.5.1.1
total_14750053	3.D.1.6.3
total_14762970	3.D.9.1.1
total_14768790	3.D.1.6.4
total_14773088	3.D.1.2.1
total_14773279	3.D.1.5.1
total_14782966	3.D.1.5.1
total_14795816	4.A.1.1.5
total_1479738	3.D.1.5.1
total_1480359	3.A.2.3.1
total_14804190	4.A.1.1.5
total_14805668	3.A.5.1.1
total_1480910	3.D.1.2.1
total_14812717	3.D.2.2.1
total_1481329	3.E.2.1.1
total_1481406	3.A.5.1.1
total_14823760	2.A.53.9.2
total_14831193	3.D.4.5.1
total_14834228	3.D.1.2.1
total_14834776	1.A.33.1.2
total_14840369	2.A.64.1.1
total_14843498	2.A.64.1.1
total_14843910	3.A.1.27.1
total_14847335	3.D.3.4.1
total_1485800	3.D.1.5.1
total_14858725	2.A.7.1.4
total_14860194	1.B.33.1.3
total_14861044	3.D.1.2.1
total_14861045	3.D.1.2.1
total_14871415	3.D.4.5.1
total_1487198	2.A.7.22.2
total_14881044	1.B.12.4.1
total_14884124	3.D.4.5.1
total_1488818	3.A.5.2.1
total_14891056	1.C.82.1.1
total_14894878	3.D.1.5.1
total_14902887	3.A.10.2.3
total_14903924	1.B.33.1.3
total_14928808	3.A.10.2.4
total_14933330	3.A.2.1.2
total_14937152	1.C.82.1.1
total_14940384	1.A.11.1.4
total_14941828	9.B.76.1.1
total_14947057	3.A.5.2.2
total_14948893	3.D.2.2.1
total_14962713	3.D.1.3.1
total_14962714	3.D.1.3.1
total_1496555	3.A.5.1.1
total_14967842	1.B.12.4.1
total_14972925	3.A.5.1.1
total_14975681	3.D.1.2.1
total_14978719	1.C.82.1.1
total_14979899	3.D.4.5.1
total_14981768	3.D.1.5.1
total_14987987	3.A.1.14.7
total_14989615	4.A.1.1.5
total_1499636	2.A.98.1.2
total_15003663	3.D.1.2.1
total_15003776	3.A.5.1.1
total_1500851	3.D.1.4.1
total_15010586	8.A.21.2.1
total_15012789	3.D.1.2.1
total_15016066	3.D.1.3.1
total_1501641	3.A.5.2.2
total_15018584	1.B.12.4.1
total_15019159	4.A.1.1.5
total_15029063	3.D.1.6.1
total_1503143	3.D.1.2.1
total_15032608	3.D.3.2.1
total_15037849	3.A.5.1.1
total_15039926	1.C.82.1.1
total_15047202	1.B.33.1.3
total_15053657	4.A.1.1.5
total_15056117	1.B.12.4.1
total_15056361	1.B.12.4.1
total_1507942	9.B.100.1.1
total_15092374	1.C.82.1.1
total_15097349	1.A.22.1.4
total_1510137	3.D.3.2.1
total_1510422	3.D.1.5.1
total_15108513	2.A.19.2.1
total_15113725	3.A.1.2.17
total_15131610	3.A.5.1.1
total_15149261	3.A.2.1.2
total_15150382	3.A.5.1.1
total_15154104	3.D.9.1.1
total_15157344	3.D.1.2.1
total_15160357	3.D.1.5.1
total_15161961	3.D.1.6.3
total_15164682	1.C.82.1.1
total_1516560	9.B.18.1.1
total_15170410	9.B.24.2.2
total_151798	3.A.1.3.19
total_15182039	4.A.1.1.5
total_15189819	3.D.2.2.1
total_15191105	3.B.1.1.3
total_15196573	1.C.82.1.1
total_15197609	3.D.4.5.1
total_15198048	3.A.5.1.1
total_15209140	3.D.1.2.1
total_1521423	3.A.5.1.1
total_15217281	1.B.12.4.1
total_15220172	8.A.21.2.1
total_1522118	2.A.55.3.2
total_15223051	2.A.6.2.22
total_15226466	3.D.2.2.1
total_15226838	1.B.12.4.1
total_15229096	3.D.2.2.1
total_1522971	1.B.33.1.3
total_15229801	3.D.3.2.1
total_15232563	2.A.64.1.1
total_15237986	3.D.2.2.1
total_15238	2.A.8.1.2
total_15244135	3.D.1.6.4
total_15248310	8.A.21.2.1
total_15250899	3.D.3.3.1
total_15252646	3.D.1.2.1
total_15254455	3.D.1.6.3
total_15261462	1.C.82.1.1
total_15263187	1.C.82.1.1
total_15263743	3.D.1.6.4
total_15265467	3.D.1.3.1
total_15271920	1.B.12.4.1
total_15273089	3.D.9.1.1
total_15273402	3.A.1.132.3
total_15293700	1.B.33.1.3
total_152967	3.D.1.1.1
total_15304208	1.A.11.5.1
total_15305139	8.A.21.1.1
total_15306268	3.D.1.1.1
total_15330777	3.D.1.2.1
total_1533740	3.D.3.1.1
total_15342943	3.D.3.4.1
total_15349217	1.C.82.1.1
total_15349849	3.A.5.1.1
total_15350592	9.B.18.1.1
total_153522	1.B.12.4.1
total_1535328	9.B.3.1.2
total_15354413	3.D.1.5.1
total_15358762	3.D.9.1.1
total_15358763	3.D.1.5.1
total_15374236	9.B.100.1.1
total_15375678	3.A.5.1.1
total_15376067	3.D.1.1.1
total_15382405	8.A.21.1.1
total_15382936	3.D.1.2.1
total_15385370	3.A.5.2.2
total_15387476	3.D.1.6.4
total_15387477	3.D.1.2.1
total_1538909	3.D.9.1.1
total_15390492	2.A.67.4.3
total_15390838	1.A.30.2.2
total_1539358	3.D.1.2.1
total_1539547	3.D.1.3.1
total_15405094	3.A.12.1.1
total_15410175	3.D.1.6.4
total_15415293	3.D.1.3.1
total_15423594	1.C.82.1.1
total_15429503	3.A.16.1.2
total_15435940	3.A.5.2.2
total_15441947	3.A.1.122.8
total_1544312	8.A.21.2.1
total_15445044	3.A.1.4.1
total_15445862	3.D.1.6.1
total_15446048	2.A.6.2.39
total_15446531	3.A.2.1.3
total_15453740	3.D.1.2.1
total_15454911	2.A.1.3.34
total_15474965	3.D.1.3.1
total_15476196	3.D.2.2.1
total_15478272	3.D.4.7.1
total_1547999	1.B.33.1.3
total_15483125	3.A.5.1.1
total_1548484	3.D.4.5.1
total_15488782	3.D.1.6.1
total_15489662	3.A.5.1.1
total_1549407	1.A.24.1.1
total_15497292	8.A.21.2.1
total_15499052	3.D.1.3.1
total_15499248	3.D.1.6.1
total_15499250	3.D.1.5.1
total_15499251	3.D.1.5.1
total_15509522	3.E.2.1.1
total_15529296	3.D.1.2.1
total_15535160	9.B.3.1.3
total_15540500	3.D.4.8.1
total_15542986	3.D.1.2.1
total_15544111	1.B.12.4.1
total_15546496	3.A.15.1.1
total_1554803	3.B.1.1.5
total_15549556	3.D.1.2.1
total_15556832	1.A.11.1.4
total_15557160	3.D.1.1.1
total_15558660	3.D.1.2.1
total_15560221	2.A.72.1.1
total_15562639	9.B.20.1.1
total_1556890	3.D.3.3.1
total_15580866	8.A.21.2.1
total_1558151	3.B.1.1.5
total_15591096	3.D.1.3.1
total_15594363	3.D.4.5.1
total_15606414	3.D.1.2.1
total_15613091	1.C.82.1.1
total_1561356	2.A.72.1.1
total_15617110	3.A.5.1.1
total_15620993	9.B.18.1.1
total_15621265	9.B.18.1.1
total_15622320	1.B.12.4.1
total_1562402	3.A.10.2.1
total_15624166	3.D.1.6.1
total_15624572	8.A.21.2.1
total_15625693	1.C.82.1.1
total_15630186	1.B.33.1.3
total_1563060	9.B.3.1.2
total_15633577	3.D.3.4.1
total_15637909	3.D.2.2.1
total_15638880	3.D.1.2.1
total_15644374	3.D.1.3.1
total_15646127	1.B.12.4.1
total_15653451	3.A.10.2.2
total_1565434	3.D.1.6.1
total_15655198	3.D.1.2.1
total_15661426	3.A.15.2.1
total_1566213	1.B.4.2.1
total_15673855	3.D.1.5.1
total_15681039	3.D.1.2.1
total_15682347	3.D.4.4.1
total_15684760	3.D.1.3.1
total_15688401	3.D.3.1.1
total_15693585	2.A.6.2.29
total_15698080	3.B.1.1.5
total_15709127	3.A.5.2.2
total_15714785	3.A.10.2.1
total_15725757	1.B.12.4.1
total_15726267	3.D.3.2.1
total_15726473	1.A.24.1.1
total_15728728	3.E.2.2.2
total_15731559	1.A.24.1.1
total_15732988	3.D.1.6.1
total_15734765	1.C.82.1.1
total_15739843	3.D.1.2.1
total_15748160	3.D.4.4.2
total_15760341	3.D.1.2.1
total_15771702	3.B.1.1.2
total_15809149	3.A.2.1.1
total_1580989	2.A.1.3.17
total_15813427	3.A.5.2.2
total_15820947	3.D.1.2.1
total_15822002	3.D.1.2.1
total_15822523	1.B.12.4.1
total_15824110	1.B.12.4.1
total_15827811	2.A.1.3.34
total_15835831	1.B.33.1.3
total_1584429	1.B.33.1.3
total_15845083	1.B.33.1.3
total_15848621	3.A.5.1.1
total_15855549	1.B.12.4.1
total_15858039	1.B.12.4.1
total_15861747	9.B.18.1.1
total_15863889	1.C.82.1.1
total_15866067	4.A.1.1.2
total_15869066	3.D.1.5.1
total_15869067	3.D.1.6.3
total_15889590	3.D.4.5.1
total_15893334	3.E.2.1.1
total_15908009	3.B.1.1.5
total_15908270	3.D.1.2.1
total_1590921	3.D.1.5.1
total_1591652	8.A.21.2.1
total_15919743	1.C.82.1.1
total_15927588	3.D.4.5.1
total_15935836	3.D.1.2.1
total_15952305	8.A.21.2.1
total_15957948	8.A.21.2.1
total_15969865	9.A.40.1.2
total_15982440	3.D.1.6.3
total_15988490	3.D.2.2.1
total_15988607	3.D.4.4.2
total_15989445	1.C.82.1.1
total_15999438	1.B.12.4.1
total_16000851	1.C.82.1.1
total_16004029	1.A.24.1.1
total_16017943	3.D.3.3.1
total_1601891	3.D.2.2.1
total_1601892	3.D.2.2.1
total_16026881	3.D.4.5.1
total_16027331	3.A.5.1.1
total_16029469	3.D.2.2.1
total_16029555	3.A.5.2.2
total_16031779	2.A.6.2.9
total_16037816	1.B.33.1.3
total_16038758	3.A.12.1.1
total_16039257	3.D.1.3.1
total_16040259	3.A.5.2.2
total_16044407	3.D.1.5.1
total_1604579	3.D.4.4.1
total_16048234	2.A.1.14.3
total_16049860	3.D.1.2.1
total_16054807	1.C.82.1.1
total_16055172	3.D.1.5.1
total_16057772	1.B.12.4.1
total_16057773	1.B.12.4.1
total_16058623	3.A.2.1.1
total_16059202	1.B.33.1.3
total_1606959	3.A.1.122.8
total_16073415	1.B.12.4.1
total_16074938	3.D.1.6.4
total_16075820	3.A.1.132.3
total_16076220	3.D.1.3.1
total_16076222	3.D.1.1.1
total_16089037	2.A.64.3.2
total_16091936	3.A.1.4.1
total_16093389	3.D.3.4.1
total_16099280	3.D.1.2.1
total_16100314	1.C.82.1.1
total_16106979	3.D.1.6.1
total_16115470	1.B.12.4.1
total_16123747	4.A.1.1.5
total_16127263	3.D.4.5.1
total_16131741	3.D.1.6.3
total_16138258	3.D.1.2.1
total_16142836	3.A.10.2.1
total_16144189	3.D.1.2.1
total_16145043	3.D.1.2.1
total_1615551	9.B.30.1.1
total_16161700	3.D.2.2.1
total_16163022	3.D.1.2.1
total_16163023	3.D.1.2.1
total_16163067	3.A.5.1.1
total_16169928	3.D.1.5.1
total_16175902	3.D.1.5.1
total_16179841	3.D.1.6.1
total_16186709	2.A.9.3.2
total_16191859	1.B.12.4.1
total_16203940	3.D.1.2.1
total_16204154	3.D.1.5.1
total_162045	2.A.59.1.2
total_16206784	3.D.2.2.1
total_16209589	3.D.1.2.1
total_16210992	3.D.3.3.1
total_16215347	3.D.1.1.1
total_16216434	3.D.1.6.1
total_16221784	1.C.82.1.1
total_1622560	3.A.5.2.2
total_16228403	8.A.21.2.1
total_16229180	1.A.24.1.1
total_16233366	1.B.12.4.1
total_16235931	3.A.2.1.1
total_1623627	3.D.1.6.1
total_16236565	1.C.82.1.1
total_16237615	3.A.5.2.2
total_16245450	1.B.12.4.1
total_16251582	8.A.21.2.1
total_16254685	3.B.1.1.5
total_16256088	3.D.1.6.1
total_16258359	2.A.1.3.34
total_16259445	2.A.6.2.5
total_16260970	3.D.4.5.1
total_16260971	3.D.4.5.1
total_16260972	3.D.4.5.1
total_16266822	3.A.5.2.2
total_16278283	1.C.82.1.1
total_16284454	1.A.11.5.1
total_16289157	3.D.3.4.1
total_16290678	2.A.7.3.6
total_16294982	8.A.21.2.1
total_16295361	3.D.1.6.1
total_16297441	1.C.82.1.1
total_1629888	2.A.6.2.19
total_16299301	1.A.30.2.1
total_1630127	3.A.5.1.1
total_16301901	3.A.5.2.2
total_16303412	1.C.82.1.1
total_16314727	1.B.33.1.3
